Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose",,30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,30.00,30.00,1,,,,Japan
170490 - Other,,30.00,30.00,4,,,,Japan
,2016,"141,395",35.37,35.37,41,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170113 -- Cane sugar specified in Subheading Note 2 to this Chapter,,60.00,60.00,3,,,,Japan
170114 -- Other cane sugar,,60.00,60.00,3,,,,Japan
170191 -- Containing added flavouring or colouring matter,52,60.00,60.00,1,,,,Japan
170199 -- Other,"3,788",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","24,640",25.00,25.00,2,,,,Japan
170219 -- Other,,25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","103,318",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,30.00,30.00,1,,,,Japan
170490 - Other,"9,597",30.00,30.00,4,,,,Japan
,2015,"274,808",35.37,35.37,41,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170113 -- Cane sugar specified in Subheading Note 2 to this Chapter,,60.00,60.00,3,,,,Japan
170114 -- Other cane sugar,,60.00,60.00,3,,,,Japan
170191 -- Containing added flavouring or colouring matter,,60.00,60.00,1,,,,Japan
170199 -- Other,"32,809",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","1,175",25.00,25.00,2,,,,Japan
170219 -- Other,,25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",47,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","237,371",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,30.00,30.00,1,,,,Japan
170490 - Other,"3,406",30.00,30.00,4,,,,Japan
,2014,"594,689",35.37,35.37,41,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170113 -- Cane sugar specified in Subheading Note 2 to this Chapter,,60.00,60.00,3,,,,Japan
170114 -- Other cane sugar,,60.00,60.00,3,,,,Japan
170191 -- Containing added flavouring or colouring matter,168,60.00,60.00,1,,,,Japan
170199 -- Other,"27,924",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","13,850",25.00,25.00,2,,,,Japan
170219 -- Other,"176,714",25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","53,916",30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","314,481",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,30.00,30.00,1,,,,Japan
170490 - Other,"7,636",30.00,30.00,4,,,,Japan
,2013,"334,232",35.37,35.37,41,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170113 -- Cane sugar specified in Subheading Note 2 to this Chapter,,60.00,60.00,3,,,,Japan
170114 -- Other cane sugar,,60.00,60.00,3,,,,Japan
170191 -- Containing added flavouring or colouring matter,"1,419",60.00,60.00,1,,,,Japan
170199 -- Other,"45,615",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","3,108",25.00,25.00,2,,,,Japan
170219 -- Other,"35,151",25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","89,912",30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","157,009",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,30.00,30.00,1,,,,Japan
170490 - Other,"2,018",30.00,30.00,4,,,,Japan
,2012,"260,944",35.37,35.37,41,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170113 -- Cane sugar specified in Subheading Note 2 to this Chapter,,60.00,60.00,3,,,,Japan
170114 -- Other cane sugar,,60.00,60.00,3,,,,Japan
170191 -- Containing added flavouring or colouring matter,"19,684",60.00,60.00,1,,,,Japan
170199 -- Other,"13,770",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","9,789",25.00,25.00,2,,,,Japan
170219 -- Other,,25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","153,155",30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,"2,823",30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","45,992",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,30.00,30.00,1,,,,Japan
170490 - Other,"15,731",30.00,30.00,4,,,,Japan
,2011,"536,803",35.37,35.37,41,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170113 -- Cane sugar specified in Subheading Note 2 to this Chapter,,60.00,60.00,3,,,,Japan
170114 -- Other cane sugar,,60.00,60.00,3,,,,Japan
170191 -- Containing added flavouring or colouring matter,,60.00,60.00,1,,,,Japan
170199 -- Other,"11,870",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","182,684",25.00,25.00,2,,,,Japan
170219 -- Other,,25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","100,657",30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose, excluding invert sugar","65,904",30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,"6,381",30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar","26,310",30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","92,101",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",595,30.00,30.00,1,,,,Japan
170490 - Other,"50,301",30.00,30.00,4,,,,Japan
,2010,"393,959",33.42,33.42,38,,,,Japan
170111 -- Cane sugar,,60.00,60.00,3,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,60.00,60.00,1,,,,Japan
170199 -- Other,"12,686",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter","2,362",25.00,25.00,2,,,,Japan
170219 -- Other,"31,030",25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50% by weight of fructose, excluding invert sugar","130,854",30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,"17,806",30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","166,337",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,30.00,30.00,1,,,,Japan
170490 - Other,"32,884",30.00,30.00,4,,,,Japan
,2009,"554,755",40.90,40.90,39,,,,Japan
170111 -- Cane sugar,,100.00,100.00,3,,,,Japan
170112 -- Beet sugar,,100.00,100.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,100.00,100.00,1,,,,Japan
170199 -- Other,"1,678",60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter","9,005",30.00,30.00,2,,,,Japan
170219 -- Other,"4,458",30.00,30.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose","12,363",30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50% by weight of fructose, excluding invert sugar","94,189",30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","423,272",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,30.00,30.00,1,,,,Japan
170390 - Other,,30.00,30.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","7,810",30.00,30.00,1,,,,Japan
170490 - Other,"1,980",33.00,33.00,5,,,,Japan
,2008,"298,767",33.42,33.42,38,,,,Japan
170111 -- Cane sugar,,60.00,60.00,3,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,60.00,60.00,1,,,,Japan
170199 -- Other,99,60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter","10,301",25.00,25.00,2,,,,Japan
170219 -- Other,,25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50% by weight of fructose, excluding invert sugar","203,623",30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","40,494",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","30,526",30.00,30.00,1,,,,Japan
170490 - Other,"13,725",30.00,30.00,4,,,,Japan
,2007,"50,265",33.42,33.42,38,,,,Japan
170111 -- Cane sugar,,60.00,60.00,3,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,60.00,60.00,1,,,,Japan
170199 -- Other,,60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter","1,921",25.00,25.00,2,,,,Japan
170219 -- Other,"2,377",25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","21,565",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","16,956",30.00,30.00,1,,,,Japan
170490 - Other,"7,445",30.00,30.00,4,,,,Japan
,2006,"160,449",33.42,33.42,38,,,,Japan
170111 -- Cane sugar,,60.00,60.00,3,,,,Japan
170112 -- Beet sugar,,60.00,60.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,60.00,60.00,1,,,,Japan
170199 -- Other,,60.00,60.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter","2,362",25.00,25.00,2,,,,Japan
170219 -- Other,,25.00,25.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose","104,149",30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","12,377",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,10.00,10.00,1,,,,Japan
170390 - Other,,10.00,10.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","41,560",30.00,30.00,1,,,,Japan
170490 - Other,,30.00,30.00,4,,,,Japan
,2005,"160,584",43.29,43.29,38,,,,Japan
170111 -- Cane sugar,,100.00,100.00,3,,,,Japan
170112 -- Beet sugar,,100.00,100.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,100.00,100.00,1,,,,Japan
170199 -- Other,,100.00,100.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter","6,134",30.00,30.00,2,,,,Japan
170219 -- Other,,30.00,30.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","69,939",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,30.00,30.00,1,,,,Japan
170390 - Other,,30.00,30.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","67,754",45.00,45.00,1,,,,Japan
170490 - Other,"16,757",30.00,30.00,4,,,,Japan
,2004,"47,490",43.29,43.29,38,,,,Japan
170111 -- Cane sugar,,100.00,100.00,3,,,,Japan
170112 -- Beet sugar,,100.00,100.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,100.00,100.00,1,,,,Japan
170199 -- Other,,100.00,100.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,30.00,30.00,2,,,,Japan
170219 -- Other,"5,804",30.00,30.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar",301,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","8,622",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,30.00,30.00,1,,,,Japan
170390 - Other,,30.00,30.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated",,45.00,45.00,1,,,,Japan
170490 - Other,"32,763",30.00,30.00,4,,,,Japan
,2003,"104,121",43.29,43.29,38,,,,Japan
170111 -- Cane sugar,,100.00,100.00,3,,,,Japan
170112 -- Beet sugar,,100.00,100.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,100.00,100.00,1,,,,Japan
170199 -- Other,,100.00,100.00,2,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,30.00,30.00,2,,,,Japan
170219 -- Other,,30.00,30.00,2,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,2,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",,30.00,30.00,4,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,4,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,2,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","5,288",30.00,30.00,6,,,,Japan
170310 - Cane molasses,,30.00,30.00,1,,,,Japan
170390 - Other,,30.00,30.00,2,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","98,833",45.00,45.00,1,,,,Japan
170490 - Other,,30.00,30.00,4,,,,Japan
,2002,"59,600",48.44,48.44,16,,,,Japan
170111 -- Cane sugar,,100.00,100.00,1,,,,Japan
170112 -- Beet sugar,,100.00,100.00,1,,,,Japan
170191 -- Containing added flavouring or colouring matter,,100.00,100.00,1,,,,Japan
170199 -- Other,,100.00,100.00,1,,,,Japan
"170211 -- Containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,30.00,30.00,1,,,,Japan
170219 -- Other,,30.00,30.00,1,,,,Japan
170220 - Maple sugar and maple syrup,,30.00,30.00,1,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",,30.00,30.00,1,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,1,,,,Japan
170250 - Chemically pure fructose,,30.00,30.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",,30.00,30.00,1,,,,Japan
"170290 - Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50% by weight of fructose","7,079",30.00,30.00,1,,,,Japan
170310 - Cane molasses,,30.00,30.00,1,,,,Japan
170390 - Other,,30.00,30.00,1,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","33,278",45.00,45.00,1,,,,Japan
170490 - Other,"19,243",30.00,30.00,1,,,,Japan
,2001,"301,973",51.25,51.25,16,,,,Japan
170111 - - Cane sugar,,100.00,100.00,1,,,,Japan
170112 - - Beet sugar,,100.00,100.00,1,,,,Japan
170191 - - Containing added flavouring or colouring matter,,100.00,100.00,1,,,,Japan
170199 - - Other,,100.00,100.00,1,,,,Japan
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","75,847",35.00,35.00,1,,,,Japan
170219 - - Other,"56,397",35.00,35.00,1,,,,Japan
170220 - Maple sugar and maple syrup,76,35.00,35.00,1,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,35.00,35.00,1,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,35.00,35.00,1,,,,Japan
170250 - Chemically pure fructose,,35.00,35.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,35.00,35.00,1,,,,Japan
"170290 - Other, including invert sugar","1,593",35.00,35.00,1,,,,Japan
170310 - Cane molasses,,35.00,35.00,1,,,,Japan
170390 - Other,,35.00,35.00,1,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","168,030",35.00,35.00,1,,,,Japan
170490 - Other,31,35.00,35.00,1,,,,Japan
,2000,"79,430",39.75,39.75,16,,,,Japan
170111 - - Cane sugar,,60.00,60.00,1,,,,Japan
170112 - - Beet sugar,,60.00,60.00,1,,,,Japan
170191 - - Containing added flavouring or colouring matter,,60.00,60.00,1,,,,Japan
170199 - - Other,,60.00,60.00,1,,,,Japan
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","41,820",27.50,27.50,1,,,,Japan
170219 - - Other,,27.50,27.50,1,,,,Japan
170220 - Maple sugar and maple syrup,,38.50,38.50,1,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","2,410",38.50,38.50,1,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,38.50,38.50,1,,,,Japan
170250 - Chemically pure fructose,,38.50,38.50,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,38.50,38.50,1,,,,Japan
"170290 - Other, including invert sugar","13,560",38.50,38.50,1,,,,Japan
170310 - Cane molasses,,16.50,16.50,1,,,,Japan
170390 - Other,,16.50,16.50,1,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","21,640",38.50,38.50,1,,,,Japan
170490 - Other,,38.50,38.50,1,,,,Japan
,1999,"179,219",38.50,38.50,16,,,,Japan
170111 - - Cane sugar,,44.00,44.00,1,,,,Japan
170112 - - Beet sugar,,44.00,44.00,1,,,,Japan
170191 - - Containing added flavouring or colouring matter,,44.00,44.00,1,,,,Japan
