Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,Japan
871680 - Other vehicles,"672,289",35.00,35.00,1,,,,Japan
871690 - Parts,"257,449",16.00,16.00,2,,,,Japan
,2014,"1,134,617,749",22.49,22.49,141,,,,Japan
870110 - Pedestrian controlled tractors,"7,140",14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 -Track-laying tractors,,14.00,14.00,1,,,,Japan
870190 - Other,"470,345",7.00,7.00,2,,,,Japan
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","3,556",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","370,522,432",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","13,492,451",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","55,393",35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","33,726,431",35.00,35.00,2,,,,Japan
870390 - Other,,35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,"6,041,794",7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries,"107,396",35.00,35.00,2,,,,Japan
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,Japan
870790 - Other,"145,544",24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"7,103,336",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"1,400,864",18.00,18.00,1,,,,Japan
870829 -- Other,"121,121,965",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"35,642,589",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"193,686,586",12.50,12.50,4,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","59,581,871",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"2,577,445",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock- absorbers),"20,081,603",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"7,647,696",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"5,257,547",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"1,886,811",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","52,937,598",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"6,657,370",10.00,10.00,4,,,,Japan
870899 -- Other,"68,543,749",9.00,9.00,2,,,,Japan
870911 -- Electrical,"831,629",14.00,14.00,1,,,,Japan
870919 -- Other,"702,322",14.00,14.00,1,,,,Japan
870990 - Parts,"1,972",14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,857",20.00,20.00,1,,,,Japan
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,451,235",20.00,20.00,3,,,,Japan
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"820,529",20.00,20.00,1,,,,Japan
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"5,345,454",20.00,20.00,1,,,,Japan
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"3,111,943",20.00,20.00,1,,,,Japan
871190 - Other,"18,278",20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,,2.00,2.00,1,,,,Japan
871410 - Of motorcycles (including mopeds),"108,222,491",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","22,660",16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"2,607",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","430,340",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","831,588",16.00,16.00,2,,,,Japan
871495 -- Saddles,"1,895",16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","558,888",16.00,16.00,1,,,,Japan
871499 -- Other,"3,167,917",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,Japan
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,Japan
871680 - Other vehicles,"380,878",35.00,35.00,1,,,,Japan
871690 - Parts,"13,754",16.00,16.00,2,,,,Japan
,2013,"1,263,781,890",22.49,22.49,141,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 -Track-laying tractors,"153,937",14.00,14.00,1,,,,Japan
870190 - Other,"285,032",7.00,7.00,2,,,,Japan
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","7,286",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","159,137",35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","362,055,681",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","16,480,786",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","40,456,904",35.00,35.00,2,,,,Japan
870390 - Other,"679,399",35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries,,35.00,35.00,2,,,,Japan
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,"492,800",35.00,35.00,1,,,,Japan
870790 - Other,,24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"5,377,214",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"2,019,227",18.00,18.00,1,,,,Japan
870829 -- Other,"142,272,234",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"33,825,152",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"188,645,248",12.50,12.50,4,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","69,586,009",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"9,023,186",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock- absorbers),"12,602,912",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"8,622,359",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"13,136,273",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"2,159,557",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","97,860,504",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"6,323,980",10.00,10.00,4,,,,Japan
870899 -- Other,"95,301,736",9.00,9.00,2,,,,Japan
870911 -- Electrical,"1,219,914",14.00,14.00,1,,,,Japan
870919 -- Other,"2,083,164",14.00,14.00,1,,,,Japan
870990 - Parts,527,14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,460",20.00,20.00,1,,,,Japan
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,279,922",20.00,20.00,3,,,,Japan
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,089,692",20.00,20.00,1,,,,Japan
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,260,334",20.00,20.00,1,,,,Japan
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"12,310,018",20.00,20.00,1,,,,Japan
871190 - Other,,20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,,2.00,2.00,1,,,,Japan
871410 - Of motorcycles (including mopeds),"130,927,451",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","27,793",16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"5,838",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","338,752",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","454,424",16.00,16.00,2,,,,Japan
871495 -- Saddles,,16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","224,583",16.00,16.00,1,,,,Japan
871499 -- Other,"1,962,781",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,Japan
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,"7,100",35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,Japan
871680 - Other vehicles,"35,938",35.00,35.00,1,,,,Japan
871690 - Parts,"25,646",16.00,16.00,2,,,,Japan
,2012,"1,517,060,674",22.49,22.49,141,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 -Track-laying tractors,,14.00,14.00,1,,,,Japan
870190 - Other,"450,263",7.00,7.00,2,,,,Japan
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","262,415",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","10,814,263",35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","502,508,507",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","18,445,263",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","42,544,295",35.00,35.00,2,,,,Japan
870390 - Other,"602,017",35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries,,35.00,35.00,2,,,,Japan
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,"14,950",35.00,35.00,1,,,,Japan
870790 - Other,,24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"4,958,838",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"2,235,498",18.00,18.00,1,,,,Japan
870829 -- Other,"147,204,056",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"41,886,100",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"198,920,313",12.50,12.50,4,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","67,223,652",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"10,863,136",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock- absorbers),"11,659,719",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"6,144,008",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"14,014,312",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"2,854,391",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","92,909,471",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"5,593,051",10.00,10.00,4,,,,Japan
870899 -- Other,"104,646,905",9.00,9.00,2,,,,Japan
870911 -- Electrical,"760,503",14.00,14.00,1,,,,Japan
870919 -- Other,"581,995",14.00,14.00,1,,,,Japan
870990 - Parts,"1,318",14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"121,468",20.00,20.00,1,,,,Japan
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"5,224,593",20.00,20.00,3,,,,Japan
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,995,542",20.00,20.00,1,,,,Japan
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"8,845,550",20.00,20.00,1,,,,Japan
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"25,778,995",20.00,20.00,1,,,,Japan
871190 - Other,,20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,,2.00,2.00,1,,,,Japan
871410 - Of motorcycles (including mopeds),"180,204,949",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof",794,16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"1,914",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","554,868",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","791,098",16.00,16.00,2,,,,Japan
871495 -- Saddles,,16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","286,241",16.00,16.00,1,,,,Japan
871499 -- Other,"2,370,906",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,Japan
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,Japan
871680 - Other vehicles,"699,817",35.00,35.00,1,,,,Japan
871690 - Parts,"84,700",16.00,16.00,2,,,,Japan
,2011,"1,506,292,000",22.37,22.37,141,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 - Track-laying tractors,,14.00,14.00,1,,,,Japan
870190 - Other,,7.00,7.00,2,,,,Japan
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","770,000",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","10,482,000",35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","547,094,000",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","33,349,000",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","55,799,000",35.00,35.00,2,,,,Japan
870390 - Other,"384,000",35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,"1,212,000",7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries,,35.00,35.00,2,,,,Japan
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,Japan
870790 - Other,,24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"2,826,000",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"1,773,000",18.00,18.00,1,,,,Japan
870829 -- Other,"93,963,000",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"30,783,000",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"228,309,000",10.67,10.67,3,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","57,569,000",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"7,532,000",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock-absorbers),"5,002,000",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"5,955,000",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"10,597,000",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"3,152,000",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","60,246,000",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"4,523,000",10.00,10.00,4,,,,Japan
870899 -- Other,"85,421,000",9.00,9.00,2,,,,Japan
870911 -- Electrical,"1,634,000",14.00,14.00,1,,,,Japan
870919 -- Other,"2,663,000",14.00,14.00,1,,,,Japan
870990 - Parts,"6,000",14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"133,000",20.00,20.00,1,,,,Japan
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"6,287,000",20.00,20.00,3,,,,Japan
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,017,000",20.00,20.00,1,,,,Japan
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"9,832,000",20.00,20.00,1,,,,Japan
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"34,971,000",20.00,20.00,1,,,,Japan
871190 - Other,"5,000",20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,20.00,20.00,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,,2.00,2.00,1,,,,Japan
871411 -- Saddles,"1,717,000",16.00,16.00,1,,,,Japan
871419 -- Other,"196,046,000",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","3,000",16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"3,000",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","549,000",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","732,000",16.00,16.00,2,,,,Japan
871495 -- Saddles,"1,000",16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","262,000",16.00,16.00,1,,,,Japan
871499 -- Other,"2,113,000",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,Japan
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,"32,000",35.00,35.00,1,,,,Japan
871680 - Other vehicles,"535,000",35.00,35.00,1,,,,Japan
871690 - Parts,"10,000",16.00,16.00,2,,,,Japan
,2010,"1,225,400,000",22.12,22.12,141,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 - Track-laying tractors,,14.00,14.00,1,,,,Japan
870190 - Other,,7.00,7.00,2,,,,Japan
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","997,000",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","6,398,000",35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","242,002,000",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","42,831,000",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","42,775,000",35.00,35.00,2,,,,Japan
870390 - Other,,35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,"1,154,000",7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,"29,000",35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"30,000",35.00,35.00,4,,,,Japan
