Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
080280 - Areca nuts,,100.00,100.00,4,,,,South Africa
080290 - Other,,100.00,100.00,1,,,,South Africa
080310 - Plantains,,30.00,30.00,2,,,,South Africa
080390 - Other,,30.00,30.00,2,,,,South Africa
080410 - Dates,"51,920",25.00,25.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,South Africa
080510 - Oranges,"5,392,557",30.00,30.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,South Africa
"080540 - Grapefruit, including pomelos","13,797",25.00,25.00,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,South Africa
080590 - Other,,30.00,30.00,1,,,,South Africa
080610 - Fresh,"162,281",30.00,30.00,1,,,,South Africa
080620 - Dried,,100.00,100.00,2,,,,South Africa
080711 -- Watermelons,,30.00,30.00,1,,,,South Africa
080719 -- Other,,30.00,30.00,1,,,,South Africa
080720 - Papaws (papayas),,30.00,30.00,1,,,,South Africa
080810 - Apples,"209,367",50.00,50.00,1,,,,South Africa
080830 - Pears,"3,767,936",30.00,30.00,1,,,,South Africa
080840 - Quinces,,30.00,30.00,1,,,,South Africa
080910 - Apricots,"2,348",30.00,30.00,1,,,,South Africa
080921 -- Sour cherries (Prunus cerasus),,30.00,30.00,1,,,,South Africa
080929 -- Other,,30.00,30.00,1,,,,South Africa
"080930 - Peaches, including nectarines","8,873",30.00,30.00,1,,,,South Africa
080940 - Plums and sloes,"493,903",25.00,25.00,1,,,,South Africa
081010 - Strawberries,,30.00,30.00,1,,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,South Africa
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,South Africa
081050 - Kiwifruit,,30.00,30.00,1,,,,South Africa
081060 - Durians,,15.00,15.00,1,,,,South Africa
081070 - Persimmons,,15.00,15.00,1,,,,South Africa
081090 - Other,925,15.00,15.00,7,,,,South Africa
081110 - Strawberries,,30.00,30.00,3,,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,South Africa
081190 - Other,"72,584",30.00,30.00,2,,,,South Africa
081210 - Cherries,,30.00,30.00,1,,,,South Africa
081290 - Other,,30.00,30.00,2,,,,South Africa
081310 - Apricots,,30.00,30.00,1,,,,South Africa
081320 - Prunes,,25.00,25.00,1,,,,South Africa
081330 - Apples,,30.00,30.00,1,,,,South Africa
081340 - Other fruit,"2,642",30.00,30.00,3,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,South Africa
,2011,"6,155,960",36.75,36.75,101,4,,,South Africa
080111 -- Desiccated,,70.00,70.00,1,,,,South Africa
080112 -- In the inner shell (endocarp),,70.00,70.00,3,,,,South Africa
080119 -- Other,,70.00,70.00,3,,,,South Africa
080121 -- In shell,,30.00,30.00,1,,,,South Africa
080122 -- Shelled,,30.00,30.00,1,,,,South Africa
080131 -- In shell,"603,495",30.00,30.00,1,,,,South Africa
080132 -- Shelled,,30.00,30.00,3,,,,South Africa
080211 -- In shell,"295,368",,,1,1,,,South Africa
080212 -- Shelled,,,,1,1,,,South Africa
080221 -- In shell,,30.00,30.00,1,,,,South Africa
080222 -- Shelled,,30.00,30.00,1,,,,South Africa
080231 -- In shell,,,,1,1,,,South Africa
080232 -- Shelled,,30.00,30.00,1,,,,South Africa
080241 -- In shell,,30.00,30.00,1,,,,South Africa
080242 -- Shelled,,30.00,30.00,1,,,,South Africa
080251 -- In shell,"116,276",30.00,30.00,1,,,,South Africa
080252 -- Shelled,"116,276",30.00,30.00,1,,,,South Africa
080261 -- In shell,,,,1,1,,,South Africa
080262 -- Shelled,,30.00,30.00,1,,,,South Africa
080270 - Kola nuts (Cola spp.),,30.00,30.00,1,,,,South Africa
080280 - Areca nuts,,100.00,100.00,2,,,,South Africa
080290 - Other,,100.00,100.00,3,,,,South Africa
080310 - Plantains,,30.00,30.00,2,,,,South Africa
080390 - Other,,30.00,30.00,2,,,,South Africa
080410 - Dates,"133,011",30.00,30.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","1,873",30.00,30.00,5,,,,South Africa
080510 - Oranges,"1,224,820",30.00,30.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",73,30.00,30.00,1,,,,South Africa
"080540 - Grapefruit, including pomelos","2,879",25.00,25.00,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,South Africa
080590 - Other,,30.00,30.00,1,,,,South Africa
080610 - Fresh,"168,279",30.00,30.00,1,,,,South Africa
080620 - Dried,,100.00,100.00,2,,,,South Africa
080711 -- Watermelons,,30.00,30.00,1,,,,South Africa
080719 -- Other,97,30.00,30.00,1,,,,South Africa
080720 - Papaws (papayas),,30.00,30.00,1,,,,South Africa
080810 - Apples,"70,818",50.00,50.00,1,,,,South Africa
080830 - Pears,"1,517,117",30.00,30.00,1,,,,South Africa
080840 - Quinces,"1,517,117",30.00,30.00,1,,,,South Africa
080910 - Apricots,719,30.00,30.00,1,,,,South Africa
080921 -- Sour cherries (Prunus cerasus),240,30.00,30.00,1,,,,South Africa
080929 -- Other,240,30.00,30.00,1,,,,South Africa
"080930 - Peaches, including nectarines","5,072",30.00,30.00,1,,,,South Africa
080940 - Plums and sloes,"295,620",25.00,25.00,1,,,,South Africa
081010 - Strawberries,,30.00,30.00,1,,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries",215,30.00,30.00,1,,,,South Africa
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,South Africa
081050 - Kiwifruit,"36,526",30.00,30.00,1,,,,South Africa
081060 - Durians,,15.00,15.00,1,,,,South Africa
081070 - Persimmons,,30.00,30.00,1,,,,South Africa
081090 - Other,633,15.00,15.00,7,,,,South Africa
081110 - Strawberries,,30.00,30.00,3,,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,South Africa
081190 - Other,"49,199",30.00,30.00,2,,,,South Africa
081210 - Cherries,,30.00,30.00,1,,,,South Africa
081290 - Other,,30.00,30.00,2,,,,South Africa
081310 - Apricots,,30.00,30.00,1,,,,South Africa
081320 - Prunes,,25.00,25.00,1,,,,South Africa
081330 - Apples,,30.00,30.00,1,,,,South Africa
081340 - Other fruit,,30.00,30.00,3,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,South Africa
,2010,"6,193,659",31.82,31.82,87,2,,,South Africa
080111 -- Desiccated,,70.00,70.00,1,,,,South Africa
080119 -- Other,,70.00,70.00,3,,,,South Africa
080121 -- In shell,,30.00,30.00,1,,,,South Africa
080122 -- Shelled,,30.00,30.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,,30.00,30.00,3,,,,South Africa
080211 -- In shell,"173,572",,,1,1,,,South Africa
080212 -- Shelled,,,,1,1,,,South Africa
080221 -- In shell,,30.00,30.00,1,,,,South Africa
080222 -- Shelled,,30.00,30.00,1,,,,South Africa
080231 -- In shell,,30.00,30.00,1,,,,South Africa
080232 -- Shelled,,30.00,30.00,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,South Africa
080250 - Pistachios,,30.00,30.00,1,,,,South Africa
080260 - Macadamia nuts,,30.00,30.00,1,,,,South Africa
080290 - Other,,30.00,30.00,5,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,South Africa
080410 - Dates,,30.00,30.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,South Africa
080510 - Oranges,"2,819,288",30.00,30.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,South Africa
"080540 - Grapefruit, including pomelos","3,282",25.00,25.00,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,South Africa
080590 - Other,903,30.00,30.00,1,,,,South Africa
080610 - Fresh,"51,342",30.00,30.00,1,,,,South Africa
080620 - Dried,,100.00,100.00,2,,,,South Africa
080711 -- Watermelons,,30.00,30.00,1,,,,South Africa
080719 -- Other,,30.00,30.00,1,,,,South Africa
080720 - Papaws (papayas),,30.00,30.00,1,,,,South Africa
080810 - Apples,"102,460",50.00,50.00,1,,,,South Africa
080820 - Pears and quinces,"2,765,684",30.00,30.00,1,,,,South Africa
080910 - Apricots,,30.00,30.00,1,,,,South Africa
080920 - Cherries,,30.00,30.00,1,,,,South Africa
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,South Africa
080940 - Plums and sloes,"202,864",25.00,25.00,1,,,,South Africa
081010 - Strawberries,,30.00,30.00,1,,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,South Africa
081050 - Kiwifruit,,30.00,30.00,1,,,,South Africa
081060 - Durians,,15.00,15.00,1,,,,South Africa
081090 - Other,"72,730",15.00,15.00,7,,,,South Africa
081110 - Strawberries,,30.00,30.00,3,,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,South Africa
081190 - Other,,30.00,30.00,2,,,,South Africa
081210 - Cherries,,30.00,30.00,1,,,,South Africa
081290 - Other,,30.00,30.00,2,,,,South Africa
081310 - Apricots,,30.00,30.00,1,,,,South Africa
081320 - Prunes,,25.00,25.00,1,,,,South Africa
081330 - Apples,,30.00,30.00,1,,,,South Africa
081340 - Other fruit,"1,535",30.00,30.00,3,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,South Africa
,2009,"3,789,022",38.00,38.00,87,2,,,South Africa
080111 -- Desiccated,,70.00,70.00,1,,,,South Africa
080119 -- Other,,70.00,70.00,3,,,,South Africa
080121 -- In shell,,30.00,30.00,1,,,,South Africa
080122 -- Shelled,,30.00,30.00,1,,,,South Africa
080131 -- In shell,"1,219,320",30.00,30.00,1,,,,South Africa
080132 -- Shelled,,30.00,30.00,3,,,,South Africa
080211 -- In shell,,,,1,1,,,South Africa
080212 -- Shelled,,,,1,1,,,South Africa
080221 -- In shell,,30.00,30.00,1,,,,South Africa
080222 -- Shelled,,30.00,30.00,1,,,,South Africa
080231 -- In shell,,30.00,30.00,1,,,,South Africa
080232 -- Shelled,,30.00,30.00,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,South Africa
080250 - Pistachios,,30.00,30.00,1,,,,South Africa
080260 - Macadamia nuts,,30.00,30.00,1,,,,South Africa
080290 - Other,,100.00,100.00,5,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,South Africa
080410 - Dates,,30.00,30.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,South Africa
080510 - Oranges,"683,678",40.00,40.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,South Africa
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,South Africa
080590 - Other,,30.00,30.00,1,,,,South Africa
080610 - Fresh,"148,925",40.00,40.00,1,,,,South Africa
080620 - Dried,,95.00,95.00,2,,,,South Africa
080711 -- Watermelons,,30.00,30.00,1,,,,South Africa
080719 -- Other,,30.00,30.00,1,,,,South Africa
080720 - Papaws (papayas),,30.00,30.00,1,,,,South Africa
080810 - Apples,"141,368",50.00,50.00,1,,,,South Africa
080820 - Pears and quinces,"1,575,664",35.00,35.00,1,,,,South Africa
080910 - Apricots,,30.00,30.00,1,,,,South Africa
080920 - Cherries,,30.00,30.00,1,,,,South Africa
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,South Africa
080940 - Plums and sloes,"19,756",25.00,25.00,1,,,,South Africa
081010 - Strawberries,,30.00,30.00,1,,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,South Africa
081050 - Kiwifruit,,30.00,30.00,1,,,,South Africa
081060 - Durians,,30.00,30.00,1,,,,South Africa
081090 - Other,,30.00,30.00,7,,,,South Africa
081110 - Strawberries,,30.00,30.00,3,,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,South Africa
081190 - Other,,30.00,30.00,2,,,,South Africa
081210 - Cherries,,30.00,30.00,1,,,,South Africa
081290 - Other,,30.00,30.00,2,,,,South Africa
081310 - Apricots,,30.00,30.00,1,,,,South Africa
081320 - Prunes,311,25.00,25.00,1,,,,South Africa
081330 - Apples,,30.00,30.00,1,,,,South Africa
081340 - Other fruit,,30.00,30.00,3,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,South Africa
,2008,"2,582,156",35.12,35.12,87,2,,,South Africa
080111 -- Desiccated,,70.00,70.00,1,,,,South Africa
080119 -- Other,,70.00,70.00,3,,,,South Africa
080121 -- In shell,,30.00,30.00,1,,,,South Africa
080122 -- Shelled,,30.00,30.00,1,,,,South Africa
080131 -- In shell,"12,248",0.00,0.00,1,,,,South Africa
080132 -- Shelled,,30.00,30.00,3,,,,South Africa
080211 -- In shell,,,,1,1,,,South Africa
080212 -- Shelled,,,,1,1,,,South Africa
080221 -- In shell,,30.00,30.00,1,,,,South Africa
080222 -- Shelled,,30.00,30.00,1,,,,South Africa
080231 -- In shell,,30.00,30.00,1,,,,South Africa
080232 -- Shelled,,30.00,30.00,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,South Africa
080250 - Pistachios,,30.00,30.00,1,,,,South Africa
080260 - Macadamia nuts,,30.00,30.00,1,,,,South Africa
080290 - Other,,86.00,86.00,5,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,South Africa
080410 - Dates,,30.00,30.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,South Africa
080510 - Oranges,"668,065",30.00,30.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,South Africa
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,South Africa
080590 - Other,,30.00,30.00,1,,,,South Africa
080610 - Fresh,,30.00,30.00,1,,,,South Africa
080620 - Dried,,100.00,100.00,2,,,,South Africa
080711 -- Watermelons,,30.00,30.00,1,,,,South Africa
080719 -- Other,,30.00,30.00,1,,,,South Africa
080720 - Papaws (papayas),,30.00,30.00,1,,,,South Africa
080810 - Apples,"189,763",50.00,50.00,1,,,,South Africa
080820 - Pears and quinces,"1,629,609",30.00,30.00,1,,,,South Africa
080910 - Apricots,,30.00,30.00,1,,,,South Africa
080920 - Cherries,,30.00,30.00,1,,,,South Africa
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,South Africa
080940 - Plums and sloes,"80,390",25.00,25.00,1,,,,South Africa
081010 - Strawberries,,30.00,30.00,1,,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,South Africa
081050 - Kiwifruit,,30.00,30.00,1,,,,South Africa
081060 - Durians,,15.00,15.00,1,,,,South Africa
081090 - Other,,15.00,15.00,7,,,,South Africa
081110 - Strawberries,,30.00,30.00,3,,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,South Africa
081190 - Other,,30.00,30.00,2,,,,South Africa
081210 - Cherries,,30.00,30.00,1,,,,South Africa
081290 - Other,,30.00,30.00,2,,,,South Africa
081310 - Apricots,,30.00,30.00,1,,,,South Africa
081320 - Prunes,,25.00,25.00,1,,,,South Africa
081330 - Apples,,30.00,30.00,1,,,,South Africa
081340 - Other fruit,"2,080",30.00,30.00,3,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,South Africa
,2007,"1,978,105",32.18,32.18,87,2,,,South Africa
080111 -- Desiccated,,70.00,70.00,1,,,,South Africa
080119 -- Other,,70.00,70.00,3,,,,South Africa
080121 -- In shell,,30.00,30.00,1,,,,South Africa
080122 -- Shelled,,30.00,30.00,1,,,,South Africa
080131 -- In shell,,30.00,30.00,1,,,,South Africa
080132 -- Shelled,,30.00,30.00,3,,,,South Africa
080211 -- In shell,,,,1,1,,,South Africa
080212 -- Shelled,,,,1,1,,,South Africa
080221 -- In shell,,30.00,30.00,1,,,,South Africa
080222 -- Shelled,,30.00,30.00,1,,,,South Africa
080231 -- In shell,,30.00,30.00,1,,,,South Africa
080232 -- Shelled,,30.00,30.00,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,South Africa
080250 - Pistachios,,30.00,30.00,1,,,,South Africa
080260 - Macadamia nuts,,30.00,30.00,1,,,,South Africa
080290 - Other,,30.00,30.00,5,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,South Africa
080410 - Dates,,30.00,30.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,South Africa
080510 - Oranges,"658,306",30.00,30.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,South Africa
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,South Africa
080590 - Other,,30.00,30.00,1,,,,South Africa
080610 - Fresh,"112,852",30.00,30.00,1,,,,South Africa
080620 - Dried,,100.00,100.00,2,,,,South Africa
080711 -- Watermelons,,30.00,30.00,1,,,,South Africa
080719 -- Other,,30.00,30.00,1,,,,South Africa
080720 - Papaws (papayas),,30.00,30.00,1,,,,South Africa
080810 - Apples,"97,986",50.00,50.00,1,,,,South Africa
080820 - Pears and quinces,"1,108,961",30.00,30.00,1,,,,South Africa
080910 - Apricots,,30.00,30.00,1,,,,South Africa
080920 - Cherries,,30.00,30.00,1,,,,South Africa
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,South Africa
080940 - Plums and sloes,,25.00,25.00,1,,,,South Africa
081010 - Strawberries,,30.00,30.00,1,,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,South Africa
081050 - Kiwifruit,,30.00,30.00,1,,,,South Africa
081060 - Durians,,15.00,15.00,1,,,,South Africa
081090 - Other,,15.00,15.00,7,,,,South Africa
081110 - Strawberries,,30.00,30.00,3,,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,South Africa
081190 - Other,,30.00,30.00,2,,,,South Africa
081210 - Cherries,,30.00,30.00,1,,,,South Africa
081290 - Other,,30.00,30.00,2,,,,South Africa
081310 - Apricots,,30.00,30.00,1,,,,South Africa
081320 - Prunes,,25.00,25.00,1,,,,South Africa
081330 - Apples,,30.00,30.00,1,,,,South Africa
081340 - Other fruit,,30.00,30.00,3,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,South Africa
,2006,"555,110",35.12,35.12,87,2,,,South Africa
080111 -- Dessicated,,70.00,70.00,1,,,,South Africa
080119 -- Other,,70.00,70.00,3,,,,South Africa
080121 -- In shell,,30.00,30.00,1,,,,South Africa
080122 -- Shelled,,30.00,30.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,,30.00,30.00,3,,,,South Africa
080211 -- In shell,861,,,1,1,,,South Africa
080212 -- Shelled,,,,1,1,,,South Africa
080221 -- In shell,,30.00,30.00,1,,,,South Africa
080222 -- Shelled,,30.00,30.00,1,,,,South Africa
080231 -- In shell,,30.00,30.00,1,,,,South Africa
080232 -- Shelled,,30.00,30.00,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,South Africa
080250 - Pistachios,,30.00,30.00,1,,,,South Africa
080290 - Other,,86.00,86.00,5,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,South Africa
080410 - Dates,"26,840",30.00,30.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,South Africa
080510 - Oranges,"101,994",30.00,30.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,South Africa
080540 - Grapefruit,,25.00,25.00,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,South Africa
080590 - Other,,30.00,30.00,1,,,,South Africa
080610 - Fresh,"60,577",30.00,30.00,1,,,,South Africa
080620 - Dried,,100.00,100.00,2,,,,South Africa
080711 -- Watermelons,,30.00,30.00,1,,,,South Africa
080719 -- Other,,30.00,30.00,1,,,,South Africa
080720 - Papaws (papayas),,30.00,30.00,1,,,,South Africa
080810 - Apples,"8,074",50.00,50.00,1,,,,South Africa
080820 - Pears and quinces,"356,764",30.00,30.00,1,,,,South Africa
080910 - Apricots,,30.00,30.00,1,,,,South Africa
080920 - Cherries,,30.00,30.00,1,,,,South Africa
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,South Africa
080940 - Plums and sloes,,25.00,25.00,1,,,,South Africa
081010 - Strawberries,,30.00,30.00,1,,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,South Africa
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,South Africa
081050 - Kiwifruit,,30.00,30.00,1,,,,South Africa
081060 - Durians,,15.00,15.00,1,,,,South Africa
081090 - Other,,15.00,15.00,7,,,,South Africa
081110 - Strawberries,,30.00,30.00,3,,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,South Africa
081190 - Other,,30.00,30.00,2,,,,South Africa
081210 - Cherries,,30.00,30.00,1,,,,South Africa
081290 - Other,,30.00,30.00,2,,,,South Africa
081310 - Apricots,,30.00,30.00,1,,,,South Africa
081320 - Prunes,,25.00,25.00,1,,,,South Africa
081330 - Apples,,30.00,30.00,1,,,,South Africa
081340 - Other fruit,,30.00,30.00,3,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,South Africa
,2005,"649,057",38.24,38.24,87,2,,,South Africa
080111 -- Dessicated,,70.00,70.00,1,,,,South Africa
080119 -- Other,,70.00,70.00,3,,,,South Africa
080121 -- In shell,,30.00,30.00,1,,,,South Africa
080122 -- Shelled,,30.00,30.00,1,,,,South Africa
080131 -- In shell,,30.00,30.00,1,,,,South Africa
080132 -- Shelled,,30.00,30.00,3,,,,South Africa
080211 -- In shell,,,,1,1,,,South Africa
080212 -- Shelled,,,,1,1,,,South Africa
080221 -- In shell,,30.00,30.00,1,,,,South Africa
080222 -- Shelled,,30.00,30.00,1,,,,South Africa
080231 -- In shell,,30.00,30.00,1,,,,South Africa
080232 -- Shelled,,30.00,30.00,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,South Africa
080250 - Pistachios,,30.00,30.00,1,,,,South Africa
080290 - Other,,100.00,100.00,5,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,South Africa
080410 - Dates,,30.00,30.00,4,,,,South Africa
080420 - Figs,,30.00,30.00,2,,,,South Africa
080430 - Pineapples,,30.00,30.00,1,,,,South Africa
080440 - Avocados,,30.00,30.00,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,South Africa
080510 - Oranges,"88,568",40.00,40.00,1,,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,South Africa
080540 - Grapefruit,,25.00,25.00,1,,,,South Africa
