Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
950710 - Fishing rods,"18,000",20.00,20.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","79,000",20.00,20.00,1,,,,Japan
950730 - Fishing reels,"13,000",20.00,20.00,1,,,,Japan
950790 - Other,"58,000",20.00,20.00,1,,,,Japan
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,Japan
950890 - Other,,5.00,5.00,4,,,,Japan
,2006,"502,000",18.49,18.49,53,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,Japan
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,Japan
950299 -- Other,,20.00,20.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","50,000",20.00,20.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,Japan
950341 -- Stuffed,,20.00,20.00,1,,,,Japan
950349 -- Other,,20.00,20.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,Japan
950360 - Puzzles,,20.00,20.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor",,20.00,20.00,3,,,,Japan
950390 - Other,"19,000",20.00,20.00,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"71,000",20.00,20.00,3,,,,Japan
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","18,000",20.00,20.00,1,,,,Japan
950440 - Playing cards,"1,000",20.00,20.00,1,,,,Japan
950490 - Other,"94,000",10.00,10.00,2,,,,Japan
950510 - Articles for Christmas festivities,"27,000",20.00,20.00,1,,,,Japan
950590 - Other,,20.00,20.00,1,,,,Japan
950611 -- Skis,,20.00,20.00,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,Japan
950619 -- Other,,20.00,20.00,1,,,,Japan
950621 -- Sailboards,,20.00,20.00,1,,,,Japan
950629 -- Other,,20.00,20.00,1,,,,Japan
"950631 -- Clubs, complete",,20.00,20.00,1,,,,Japan
950632 -- Balls,,20.00,20.00,1,,,,Japan
950639 -- Other,,20.00,20.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"11,000",20.00,20.00,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","10,000",20.00,20.00,1,,,,Japan
950659 -- Other,"14,000",20.00,20.00,1,,,,Japan
950661 -- Lawn-tennis balls,"1,000",20.00,20.00,1,,,,Japan
950662 -- Inflatable,,20.00,20.00,1,,,,Japan
950669 -- Other,"26,000",20.00,20.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","4,000",20.00,20.00,1,,,,Japan
950699 -- Other,"11,000",20.00,20.00,1,,,,Japan
950710 - Fishing rods,"19,000",20.00,20.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","88,000",20.00,20.00,1,,,,Japan
950730 - Fishing reels,"5,000",20.00,20.00,1,,,,Japan
950790 - Other,"33,000",20.00,20.00,1,,,,Japan
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,Japan
950890 - Other,,5.00,5.00,4,,,,Japan
,2005,"213,000",18.49,18.49,53,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,Japan
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,Japan
950299 -- Other,,20.00,20.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,000",20.00,20.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,Japan
950341 -- Stuffed,,20.00,20.00,1,,,,Japan
950349 -- Other,,20.00,20.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,Japan
950360 - Puzzles,,20.00,20.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor",,20.00,20.00,3,,,,Japan
950390 - Other,"5,000",20.00,20.00,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"45,000",20.00,20.00,3,,,,Japan
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","28,000",20.00,20.00,1,,,,Japan
950440 - Playing cards,,20.00,20.00,1,,,,Japan
950490 - Other,"5,000",10.00,10.00,2,,,,Japan
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,Japan
950590 - Other,,20.00,20.00,1,,,,Japan
950611 -- Skis,,20.00,20.00,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,Japan
950619 -- Other,,20.00,20.00,1,,,,Japan
950621 -- Sailboards,,20.00,20.00,1,,,,Japan
950629 -- Other,,20.00,20.00,1,,,,Japan
"950631 -- Clubs, complete",,20.00,20.00,1,,,,Japan
950632 -- Balls,,20.00,20.00,1,,,,Japan
950639 -- Other,,20.00,20.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"9,000",20.00,20.00,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","3,000",20.00,20.00,1,,,,Japan
950659 -- Other,"21,000",20.00,20.00,1,,,,Japan
950661 -- Lawn-tennis balls,,20.00,20.00,1,,,,Japan
950662 -- Inflatable,,20.00,20.00,1,,,,Japan
950669 -- Other,,20.00,20.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,000",20.00,20.00,1,,,,Japan
950699 -- Other,"6,000",20.00,20.00,1,,,,Japan
950710 - Fishing rods,"5,000",20.00,20.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","51,000",20.00,20.00,1,,,,Japan
950730 - Fishing reels,"8,000",20.00,20.00,1,,,,Japan
950790 - Other,"24,000",20.00,20.00,1,,,,Japan
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,Japan
950890 - Other,,5.00,5.00,4,,,,Japan
,2004,"180,000",20.00,20.00,49,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,Japan
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,Japan
950299 -- Other,,20.00,20.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,000",20.00,20.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,Japan
950341 -- Stuffed,,20.00,20.00,1,,,,Japan
950349 -- Other,,20.00,20.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,Japan
950360 - Puzzles,,20.00,20.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor",,20.00,20.00,3,,,,Japan
950390 - Other,"8,000",20.00,20.00,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"19,000",20.00,20.00,3,,,,Japan
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","29,000",20.00,20.00,1,,,,Japan
950440 - Playing cards,,20.00,20.00,1,,,,Japan
950490 - Other,,20.00,20.00,1,,,,Japan
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,Japan
950590 - Other,,20.00,20.00,1,,,,Japan
950611 -- Skis,,20.00,20.00,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,Japan
950619 -- Other,,20.00,20.00,1,,,,Japan
950621 -- Sailboards,,20.00,20.00,1,,,,Japan
950629 -- Other,,20.00,20.00,1,,,,Japan
"950631 -- Clubs, complete",,20.00,20.00,1,,,,Japan
950632 -- Balls,"6,000",20.00,20.00,1,,,,Japan
950639 -- Other,,20.00,20.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"11,000",20.00,20.00,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","6,000",20.00,20.00,1,,,,Japan
950659 -- Other,"15,000",20.00,20.00,1,,,,Japan
950661 -- Lawn-tennis balls,,20.00,20.00,1,,,,Japan
950662 -- Inflatable,,20.00,20.00,1,,,,Japan
950669 -- Other,,20.00,20.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","6,000",20.00,20.00,1,,,,Japan
950699 -- Other,"6,000",20.00,20.00,1,,,,Japan
950710 - Fishing rods,"5,000",20.00,20.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","31,000",20.00,20.00,1,,,,Japan
950730 - Fishing reels,"9,000",20.00,20.00,1,,,,Japan
950790 - Other,"26,000",20.00,20.00,1,,,,Japan
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,Japan
950890 - Other,"2,000",20.00,20.00,1,,,,Japan
,2003,"506,000",20.92,20.92,49,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,Japan
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,Japan
950299 -- Other,,20.00,20.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","3,000",20.00,20.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,Japan
950341 -- Stuffed,,20.00,20.00,1,,,,Japan
950349 -- Other,,20.00,20.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,Japan
950360 - Puzzles,,20.00,20.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","1,000",20.00,20.00,3,,,,Japan
950390 - Other,"8,000",21.50,21.50,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"63,000",20.00,20.00,3,,,,Japan
950420 - Articles and accessories for billiards,,21.50,21.50,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","224,000",21.50,21.50,1,,,,Japan
950440 - Playing cards,,21.50,21.50,1,,,,Japan
950490 - Other,"16,000",21.50,21.50,1,,,,Japan
950510 - Articles for Christmas festivities,,21.50,21.50,1,,,,Japan
950590 - Other,,21.50,21.50,1,,,,Japan
950611 -- Skis,,21.50,21.50,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,21.50,21.50,1,,,,Japan
950619 -- Other,,21.50,21.50,1,,,,Japan
950621 -- Sailboards,,21.50,21.50,1,,,,Japan
950629 -- Other,,21.50,21.50,1,,,,Japan
"950631 -- Clubs, complete",,21.50,21.50,1,,,,Japan
950632 -- Balls,,21.50,21.50,1,,,,Japan
950639 -- Other,,21.50,21.50,1,,,,Japan
950640 - Articles and equipment for table-tennis,"6,000",21.50,21.50,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","6,000",21.50,21.50,1,,,,Japan
950659 -- Other,"7,000",21.50,21.50,1,,,,Japan
950661 -- Lawn-tennis balls,,21.50,21.50,1,,,,Japan
950662 -- Inflatable,,21.50,21.50,1,,,,Japan
950669 -- Other,"45,000",21.50,21.50,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,21.50,21.50,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","17,000",21.50,21.50,1,,,,Japan
950699 -- Other,"3,000",21.50,21.50,1,,,,Japan
950710 - Fishing rods,"6,000",21.50,21.50,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","65,000",21.50,21.50,1,,,,Japan
950730 - Fishing reels,"14,000",21.50,21.50,1,,,,Japan
950790 - Other,"22,000",21.50,21.50,1,,,,Japan
950810 - Travelling circuses and travelling menageries,,21.50,21.50,1,,,,Japan
950890 - Other,,21.50,21.50,1,,,,Japan
,2002,"3,171,450",20.92,20.92,49,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,Japan
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,Japan
950299 -- Other,,20.00,20.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","9,401",20.00,20.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,Japan
950341 -- Stuffed,,20.00,20.00,1,,,,Japan
950349 -- Other,,20.00,20.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,Japan
950360 - Puzzles,,20.00,20.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","2,969",20.00,20.00,3,,,,Japan
950390 - Other,"7,620",21.50,21.50,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"2,685,299",20.00,20.00,3,,,,Japan
950420 - Articles and accessories for billiards,,21.50,21.50,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","226,711",21.50,21.50,1,,,,Japan
950440 - Playing cards,264,21.50,21.50,1,,,,Japan
950490 - Other,"41,584",21.50,21.50,1,,,,Japan
950510 - Articles for Christmas festivities,,21.50,21.50,1,,,,Japan
950590 - Other,,21.50,21.50,1,,,,Japan
950611 -- Skis,,21.50,21.50,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,21.50,21.50,1,,,,Japan
950619 -- Other,,21.50,21.50,1,,,,Japan
950621 -- Sailboards,,21.50,21.50,1,,,,Japan
950629 -- Other,304,21.50,21.50,1,,,,Japan
"950631 -- Clubs, complete","1,896",21.50,21.50,1,,,,Japan
950632 -- Balls,,21.50,21.50,1,,,,Japan
950639 -- Other,40,21.50,21.50,1,,,,Japan
950640 - Articles and equipment for table-tennis,"8,924",21.50,21.50,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","10,866",21.50,21.50,1,,,,Japan
950659 -- Other,"5,447",21.50,21.50,1,,,,Japan
950661 -- Lawn-tennis balls,,21.50,21.50,1,,,,Japan
950662 -- Inflatable,"12,005",21.50,21.50,1,,,,Japan
950669 -- Other,81,21.50,21.50,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,21.50,21.50,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",650,21.50,21.50,1,,,,Japan
950699 -- Other,"3,049",21.50,21.50,1,,,,Japan
950710 - Fishing rods,"12,790",21.50,21.50,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","74,213",21.50,21.50,1,,,,Japan
950730 - Fishing reels,"27,546",21.50,21.50,1,,,,Japan
950790 - Other,"39,791",21.50,21.50,1,,,,Japan
950810 - Travelling circuses and travelling menageries,,21.50,21.50,1,,,,Japan
950890 - Other,,21.50,21.50,1,,,,Japan
,2001,"1,633,443",22.50,22.50,48,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","28,508",22.50,22.50,1,,,,Japan
"950210 - Dolls, whether or not dressed",,22.50,22.50,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,22.50,22.50,1,,,,Japan
950299 - - Other,,22.50,22.50,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,22.50,22.50,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","26,889",22.50,22.50,1,,,,Japan
950330 - Other construction sets and constructional toys,,22.50,22.50,1,,,,Japan
950341 - - Stuffed,,22.50,22.50,1,,,,Japan
950349 - - Other,,22.50,22.50,1,,,,Japan
950350 - Toy musical instruments and apparatus,,22.50,22.50,1,,,,Japan
950360 - Puzzles,,22.50,22.50,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,22.50,22.50,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","8,427",22.50,22.50,2,,,,Japan
950390 - Other,"16,279",22.50,22.50,2,,,,Japan
950410 - Video games of a kind used with a television receiver,"731,837",22.50,22.50,3,,,,Japan
950420 - Articles and accessories for billiards,,22.50,22.50,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","61,712",22.50,22.50,1,,,,Japan
950440 - Playing cards,"13,400",22.50,22.50,1,,,,Japan
950490 - Other,"477,864",22.50,22.50,1,,,,Japan
950510 - Articles for Christmas festivities,,22.50,22.50,1,,,,Japan
950590 - Other,,22.50,22.50,1,,,,Japan
950611 - - Skis,,22.50,22.50,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,22.50,22.50,1,,,,Japan
950619 - - Other,,22.50,22.50,1,,,,Japan
950621 - - Sailboards,,22.50,22.50,1,,,,Japan
950629 - - Other,,22.50,22.50,1,,,,Japan
"950631 - - Clubs, complete",,22.50,22.50,1,,,,Japan
950632 - - Balls,,22.50,22.50,1,,,,Japan
950639 - - Other,,22.50,22.50,1,,,,Japan
950640 - Articles and equipment for table-tennis,"24,898",22.50,22.50,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","39,293",22.50,22.50,1,,,,Japan
950659 - - Other,"2,643",22.50,22.50,1,,,,Japan
950661 - - Lawn-tennis balls,"6,850",22.50,22.50,1,,,,Japan
950662 - - Inflatable,"2,278",22.50,22.50,1,,,,Japan
950669 - - Other,"15,103",22.50,22.50,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,22.50,22.50,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,965",22.50,22.50,1,,,,Japan
950699 - - Other,"16,954",22.50,22.50,1,,,,Japan
950710 - Fishing rods,"9,657",22.50,22.50,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","59,677",22.50,22.50,1,,,,Japan
950730 - Fishing reels,"6,820",22.50,22.50,1,,,,Japan
950790 - Other,"50,214",22.50,22.50,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","31,175",22.50,22.50,1,,,,Japan
,2000,"3,608,759",23.00,23.00,48,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,23.00,23.00,1,,,,Japan
"950210 - Dolls, whether or not dressed",,23.00,23.00,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,Japan
950299 - - Other,,23.00,23.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","25,412",23.00,23.00,1,,,,Japan
950330 - Other construction sets and constructional toys,"6,384",23.00,23.00,1,,,,Japan
950341 - - Stuffed,,23.00,23.00,1,,,,Japan
950349 - - Other,,23.00,23.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,23.00,23.00,1,,,,Japan
950360 - Puzzles,,23.00,23.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,23.00,23.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","19,746",23.00,23.00,2,,,,Japan
950390 - Other,"38,562",23.00,23.00,2,,,,Japan
950410 - Video games of a kind used with a television receiver,"2,477,520",23.00,23.00,3,,,,Japan
950420 - Articles and accessories for billiards,66,23.00,23.00,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","245,548",23.00,23.00,1,,,,Japan
950440 - Playing cards,,23.00,23.00,1,,,,Japan
950490 - Other,"417,182",23.00,23.00,1,,,,Japan
950510 - Articles for Christmas festivities,"56,880",23.00,23.00,1,,,,Japan
950590 - Other,58,23.00,23.00,1,,,,Japan
950611 - - Skis,,23.00,23.00,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,Japan
950619 - - Other,,23.00,23.00,1,,,,Japan
950621 - - Sailboards,,23.00,23.00,1,,,,Japan
950629 - - Other,,23.00,23.00,1,,,,Japan
"950631 - - Clubs, complete",62,23.00,23.00,1,,,,Japan
950632 - - Balls,78,23.00,23.00,1,,,,Japan
950639 - - Other,,23.00,23.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"45,962",23.00,23.00,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","25,511",23.00,23.00,1,,,,Japan
950659 - - Other,45,23.00,23.00,1,,,,Japan
950661 - - Lawn-tennis balls,34,23.00,23.00,1,,,,Japan
950662 - - Inflatable,"63,659",23.00,23.00,1,,,,Japan
950669 - - Other,"2,174",23.00,23.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,23.00,23.00,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","6,695",23.00,23.00,1,,,,Japan
950699 - - Other,"26,151",23.00,23.00,1,,,,Japan
950710 - Fishing rods,"6,451",23.00,23.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","84,227",23.00,23.00,1,,,,Japan
950730 - Fishing reels,"9,256",23.00,23.00,1,,,,Japan
950790 - Other,"51,096",23.00,23.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,23.00,23.00,1,,,,Japan
,1999,"3,634,735",23.00,23.00,48,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,23.00,23.00,1,,,,Japan
"950210 - Dolls, whether or not dressed","5,609",23.00,23.00,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,Japan
950299 - - Other,,23.00,23.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","31,101",23.00,23.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,23.00,23.00,1,,,,Japan
950341 - - Stuffed,,23.00,23.00,1,,,,Japan
950349 - - Other,"3,495",23.00,23.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,23.00,23.00,1,,,,Japan
950360 - Puzzles,,23.00,23.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,23.00,23.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","119,938",23.00,23.00,2,,,,Japan
950390 - Other,"94,570",23.00,23.00,2,,,,Japan
950410 - Video games of a kind used with a television receiver,"2,339,558",23.00,23.00,3,,,,Japan
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","341,968",23.00,23.00,1,,,,Japan
950440 - Playing cards,462,23.00,23.00,1,,,,Japan
950490 - Other,"228,979",23.00,23.00,1,,,,Japan
950510 - Articles for Christmas festivities,,23.00,23.00,1,,,,Japan
950590 - Other,79,23.00,23.00,1,,,,Japan
950611 - - Skis,,23.00,23.00,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,Japan
950619 - - Other,,23.00,23.00,1,,,,Japan
950621 - - Sailboards,,23.00,23.00,1,,,,Japan
950629 - - Other,,23.00,23.00,1,,,,Japan
"950631 - - Clubs, complete","3,399",23.00,23.00,1,,,,Japan
950632 - - Balls,,23.00,23.00,1,,,,Japan
950639 - - Other,,23.00,23.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"10,590",23.00,23.00,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","48,020",23.00,23.00,1,,,,Japan
950659 - - Other,"2,911",23.00,23.00,1,,,,Japan
950661 - - Lawn-tennis balls,,23.00,23.00,1,,,,Japan
950662 - - Inflatable,"23,570",23.00,23.00,1,,,,Japan
950669 - - Other,"25,540",23.00,23.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","39,564",23.00,23.00,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,406",23.00,23.00,1,,,,Japan
950699 - - Other,"7,528",23.00,23.00,1,,,,Japan
950710 - Fishing rods,"14,719",23.00,23.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","78,958",23.00,23.00,1,,,,Japan
950730 - Fishing reels,"3,529",23.00,23.00,1,,,,Japan
950790 - Other,"196,333",23.00,23.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","11,909",23.00,23.00,1,,,,Japan
,1998,"6,535,387",23.00,23.00,48,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,23.00,23.00,1,,,,Japan
"950210 - Dolls, whether or not dressed",,23.00,23.00,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,Japan
950299 - - Other,,23.00,23.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","85,744",23.00,23.00,1,,,,Japan
950330 - Other construction sets and constructional toys,962,23.00,23.00,1,,,,Japan
950341 - - Stuffed,,23.00,23.00,1,,,,Japan
950349 - - Other,,23.00,23.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,23.00,23.00,1,,,,Japan
950360 - Puzzles,,23.00,23.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,23.00,23.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","46,391",23.00,23.00,2,,,,Japan
950390 - Other,"20,385",23.00,23.00,2,,,,Japan
950410 - Video games of a kind used with a television receiver,"4,876,432",23.00,23.00,3,,,,Japan
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","590,017",23.00,23.00,1,,,,Japan
950440 - Playing cards,"1,016",23.00,23.00,1,,,,Japan
950490 - Other,"195,957",23.00,23.00,1,,,,Japan
950510 - Articles for Christmas festivities,"14,710",23.00,23.00,1,,,,Japan
950590 - Other,"29,772",23.00,23.00,1,,,,Japan
950611 - - Skis,,23.00,23.00,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,Japan
