Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
300212 - - Antisera and other blood fractions,"20,165,157",0.00,0.00,1,,,,Japan
"300213 - - Immunological products, unmixed, not put up in measured doses or in forms or packings for retail sale","19,864,675",0.00,0.00,1,,,,Japan
"300214 - - Immunological products, mixed, not put up in measured doses or in forms or packings for retail sale","24,370,500",0.00,0.00,1,,,,Japan
"300215 - - Immunological products, put up in measured doses or in forms or packings for retail sale","345,982,584",0.00,0.00,1,,,,Japan
300219 - - Other,"43,092,503",0.00,0.00,1,,,,Japan
300220 - Vaccines for human medicine,"452,908",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,16,0.00,0.00,1,,,,Japan
300290 - Other,"23,688,949",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","36,920,247",0.00,0.00,1,,,,Japan
"300320 - Other, containing antibiotics","10,803,654",0.00,0.00,1,,,,Japan
300331 - - Containing insulin,,0.00,0.00,1,,,,Japan
300339 - - Other,"3,827,719",0.00,0.00,1,,,,Japan
300341 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,Japan
300342 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,Japan
300343 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,Japan
300349 - - Other,,0.00,0.00,1,,,,Japan
"300360 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,0.00,0.00,1,,,,Japan
300390 - Other,"27,732,479",0.00,0.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,056,363",0.00,0.00,1,,,,Japan
"300420 - Other, containing antibiotics","6,278,347",0.00,0.00,1,,,,Japan
300431 - - Containing insulin,"109,572",0.00,0.00,1,,,,Japan
"300432 - - Containing corticosteroid hormones, their derivatives or structural analogues","126,118",0.00,0.00,1,,,,Japan
300439 - - Other,"80,008,382",0.00,0.00,1,,,,Japan
300441 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,Japan
300442 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,Japan
300443 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,Japan
300449 - - Other,"1,271,445",0.00,0.00,1,,,,Japan
"300450 - Other, containing vitamins or other products of heading 29.36","74,495",0.00,0.00,1,,,,Japan
"300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",966,0.00,0.00,1,,,,Japan
300490 - Other,"363,121,203",0.00,0.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"17,568,198",0.00,0.00,1,,,,Japan
300590 - Other,"1,390,684",0.00,0.00,4,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,738,076",0.00,0.00,3,,,,Japan
300620 - Blood-grouping reagents,"43,785",0.00,0.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,729,804",0.00,0.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"76,983,796",0.00,0.00,1,,,,Japan
300650 - First-aid boxes and kits,"34,740",0.00,0.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",63,0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"195,516",0.00,0.00,1,,,,Japan
300691 - - Appliances identifiable for ostomy use,"142,484",0.00,0.00,1,,,,Japan
300692 - - Waste pharmaceuticals,"42,569",0.00,0.00,1,,,,Japan
,2016,"1,235,021,513",0.00,0.00,50,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"1,169,998",0.00,0.00,2,,,,Japan
300190 - Other,"667,523",0.00,0.00,3,,,,Japan
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","529,884,801",0.00,0.00,3,,,,Japan
300220 - Vaccines for human medicine,"585,641",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,"139,880",0.00,0.00,1,,,,Japan
300290 - Other,"17,005,576",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","30,771,410",0.00,0.00,1,,,,Japan
300320 - Containing other antibiotics,"1,325,335",0.00,0.00,1,,,,Japan
300331 -- Containing insulin,,0.00,0.00,1,,,,Japan
300339 -- Other,"404,023",0.00,0.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Japan
300390 - Other,"27,999,686",0.00,0.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","267,542",0.00,0.00,1,,,,Japan
300420 - Containing other antibiotics,"4,659,511",0.00,0.00,1,,,,Japan
300431 -- Containing insulin,"146,397",0.00,0.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","832,349",0.00,0.00,1,,,,Japan
300439 -- Other,"107,415,934",0.00,0.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","105,076",0.00,0.00,4,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"413,080",0.00,0.00,1,,,,Japan
300490 - Other,"413,200,534",0.00,0.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"19,690,292",0.00,0.00,1,,,,Japan
300590 - Other,"1,807,075",0.00,0.00,4,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,760,092",0.00,0.00,3,,,,Japan
300620 - Blood-grouping reagents,"33,875",0.00,0.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"752,271",0.00,0.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"73,564,076",0.00,0.00,1,,,,Japan
300650 - First-aid boxes and kits,"33,044",0.00,0.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","9,485",0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"242,769",0.00,0.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,"118,658",0.00,0.00,1,,,,Japan
300692 -- Waste pharmaceuticals,"15,580",0.00,0.00,1,,,,Japan
,2015,"1,083,884,254",0.00,0.00,50,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"929,440",0.00,0.00,2,,,,Japan
300190 - Other,"268,211",0.00,0.00,3,,,,Japan
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","331,056,847",0.00,0.00,3,,,,Japan
300220 - Vaccines for human medicine,"183,435",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,"1,655",0.00,0.00,1,,,,Japan
300290 - Other,"16,395,793",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","20,507,833",0.00,0.00,1,,,,Japan
300320 - Containing other antibiotics,"120,363",0.00,0.00,1,,,,Japan
300331 -- Containing insulin,,0.00,0.00,1,,,,Japan
300339 -- Other,"120,688",0.00,0.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Japan
300390 - Other,"30,292,966",0.00,0.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","735,028",0.00,0.00,1,,,,Japan
300420 - Containing other antibiotics,"5,869,695",0.00,0.00,1,,,,Japan
300431 -- Containing insulin,"153,103",0.00,0.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","569,831",0.00,0.00,1,,,,Japan
300439 -- Other,"98,899,151",0.00,0.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","40,735",0.00,0.00,4,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"147,413",0.00,0.00,1,,,,Japan
300490 - Other,"491,484,838",0.00,0.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"21,406,437",0.00,0.00,1,,,,Japan
300590 - Other,"1,949,902",0.00,0.00,4,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","541,495",0.00,0.00,3,,,,Japan
300620 - Blood-grouping reagents,"13,748",0.00,0.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"607,272",0.00,0.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"61,099,066",0.00,0.00,1,,,,Japan
300650 - First-aid boxes and kits,"19,113",0.00,0.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",896,0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"259,166",0.00,0.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,"186,261",0.00,0.00,1,,,,Japan
300692 -- Waste pharmaceuticals,"23,875",0.00,0.00,1,,,,Japan
,2014,"1,167,450,840",0.00,0.00,50,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"598,876",0.00,0.00,2,,,,Japan
300190 - Other,"1,253,923",0.00,0.00,3,,,,Japan
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","315,399,429",0.00,0.00,3,,,,Japan
300220 - Vaccines for human medicine,"546,223",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,255,0.00,0.00,1,,,,Japan
300290 - Other,"16,473,388",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,674,074",0.00,0.00,1,,,,Japan
300320 - Containing other antibiotics,"43,782",0.00,0.00,1,,,,Japan
300331 -- Containing insulin,,0.00,0.00,1,,,,Japan
300339 -- Other,"2,874,991",0.00,0.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"1,551",0.00,0.00,4,,,,Japan
300390 - Other,"42,863,537",0.00,0.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","20,266,050",0.00,0.00,1,,,,Japan
300420 - Containing other antibiotics,"16,650,745",0.00,0.00,1,,,,Japan
300431 -- Containing insulin,"266,266",0.00,0.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","2,290,647",0.00,0.00,1,,,,Japan
300439 -- Other,"57,540,389",0.00,0.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",321,0.00,0.00,4,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,693,130",0.00,0.00,1,,,,Japan
300490 - Other,"588,396,360",0.00,0.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"22,333,919",0.00,0.00,1,,,,Japan
300590 - Other,"2,506,796",0.00,0.00,4,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","595,788",0.00,0.00,3,,,,Japan
300620 - Blood-grouping reagents,"31,119",0.00,0.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"460,511",0.00,0.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"68,265,942",0.00,0.00,1,,,,Japan
300650 - First-aid boxes and kits,"11,780",0.00,0.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"183,534",0.00,0.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,"218,122",0.00,0.00,1,,,,Japan
300692 -- Waste pharmaceuticals,"9,395",0.00,0.00,1,,,,Japan
,2013,"1,363,233,707",0.00,0.00,50,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"1,884,421",0.00,0.00,2,,,,Japan
300190 - Other,"560,633",0.00,0.00,3,,,,Japan
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","339,917,069",0.00,0.00,3,,,,Japan
300220 - Vaccines for human medicine,"317,570",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,"40,438",0.00,0.00,1,,,,Japan
300290 - Other,"13,528,130",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","28,260",0.00,0.00,1,,,,Japan
300320 - Containing other antibiotics,"10,465",0.00,0.00,1,,,,Japan
300331 -- Containing insulin,,0.00,0.00,1,,,,Japan
300339 -- Other,"12,696",0.00,0.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Japan
300390 - Other,"65,356,695",0.00,0.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","16,507",0.00,0.00,1,,,,Japan
300420 - Containing other antibiotics,"24,610,438",0.00,0.00,1,,,,Japan
300431 -- Containing insulin,"225,657",0.00,0.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","225,339",0.00,0.00,1,,,,Japan
300439 -- Other,"156,521,333",0.00,0.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","26,600",0.00,0.00,4,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"314,809",0.00,0.00,1,,,,Japan
300490 - Other,"660,115,954",0.00,0.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"24,982,179",0.00,0.00,1,,,,Japan
300590 - Other,"2,999,207",0.00,0.00,4,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","259,886",0.00,0.00,3,,,,Japan
300620 - Blood-grouping reagents,"105,378",0.00,0.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"583,479",0.00,0.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"70,038,234",0.00,0.00,1,,,,Japan
300650 - First-aid boxes and kits,"5,056",0.00,0.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",146,0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"311,713",0.00,0.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,"220,438",0.00,0.00,1,,,,Japan
300692 -- Waste pharmaceuticals,"14,975",0.00,0.00,1,,,,Japan
,2012,"1,101,341,508",0.00,0.00,45,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"604,911",0.00,0.00,2,,,,Japan
300190 - Other,"73,393",0.00,0.00,3,,,,Japan
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","272,062,500",0.00,0.00,4,,,,Japan
300220 - Vaccines for human medicine,"182,198",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,"12,815",0.00,0.00,1,,,,Japan
300290 - Other,"19,839,941",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",450,0.00,0.00,1,,,,Japan
300320 - Containing other antibiotics,91,0.00,0.00,1,,,,Japan
300331 -- Containing insulin,,0.00,0.00,1,,,,Japan
300339 -- Other,"1,086,889",0.00,0.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Japan
300390 - Other,"34,928,779",0.00,0.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","13,419",0.00,0.00,1,,,,Japan
300420 - Containing other antibiotics,"59,668,665",0.00,0.00,1,,,,Japan
300431 -- Containing insulin,"423,869",0.00,0.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","14,826,735",0.00,0.00,1,,,,Japan
300439 -- Other,"56,400,527",0.00,0.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","867,622",0.00,0.00,1,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"296,828",0.00,0.00,1,,,,Japan
300490 - Other,"534,994,575",0.00,0.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"30,104,911",0.00,0.00,1,,,,Japan
300590 - Other,"4,124,662",0.00,0.00,4,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,529,710",0.00,0.00,3,,,,Japan
300620 - Blood-grouping reagents,"19,280",0.00,0.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"544,087",0.00,0.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"67,807,943",0.00,0.00,1,,,,Japan
300650 - First-aid boxes and kits,"5,180",0.00,0.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"345,257",0.00,0.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,"554,704",0.00,0.00,1,,,,Japan
300692 -- Waste pharmaceuticals,"21,566",0.00,0.00,1,,,,Japan
,2011,"1,348,771,315",0.00,0.00,46,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"230,376",0.00,0.00,2,,,,Japan
300190 - Other,"83,562",0.00,0.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","246,292,295",0.00,0.00,4,,,,Japan
300220 - Vaccines for human medicine,"304,347",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,"95,630",0.00,0.00,1,,,,Japan
300290 - Other,"20,993,532",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",70,0.00,0.00,1,,,,Japan
300320 - Containing other antibiotics,"3,814",0.00,0.00,1,,,,Japan
300331 -- Containing insulin,,0.00,0.00,1,,,,Japan
300339 -- Other,"1,510,515",0.00,0.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Japan
300390 - Other,"56,710,873",0.00,0.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","18,337,985",0.00,0.00,1,,,,Japan
300420 - Containing other antibiotics,"153,996,139",0.00,0.00,1,,,,Japan
300431 -- Containing insulin,"343,031",0.00,0.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","650,454",0.00,0.00,1,,,,Japan
300439 -- Other,"46,232,064",0.00,0.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","1,669,245",0.00,0.00,1,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"257,993",0.00,0.00,1,,,,Japan
300490 - Other,"699,829,851",0.00,0.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"30,321,741",0.00,0.00,1,,,,Japan
300590 - Other,"7,161,798",0.00,0.00,4,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,907,388",0.00,0.00,3,,,,Japan
300620 - Blood-grouping reagents,"63,837",0.00,0.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"410,348",0.00,0.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"61,026,421",0.00,0.00,1,,,,Japan
300650 - First-aid boxes and kits,"3,772",0.00,0.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"235,039",0.00,0.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,"84,606",0.00,0.00,1,,,,Japan
300692 -- Waste pharmaceuticals,"14,588",0.00,0.00,1,,,,Japan
,2010,"1,335,161,243",0.00,0.00,46,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"255,754",0.00,0.00,2,,,,Japan
300190 - Other,"1,764,732",0.00,0.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","188,884,927",0.00,0.00,4,,,,Japan
300220 - Vaccines for human medicine,"91,195",0.00,0.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,"1,617",0.00,0.00,1,,,,Japan
300290 - Other,"28,150,258",0.00,0.00,4,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","10,990",0.00,0.00,1,,,,Japan
300320 - Containing other antibiotics,"176,239",0.00,0.00,1,,,,Japan
300331 -- Containing insulin,,0.00,0.00,1,,,,Japan
300339 -- Other,"221,458",0.00,0.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Japan
300390 - Other,"179,035,971",0.00,0.00,1,,,,Japan
