Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,"Korea, Republic of"
870590 - Other,,18.50,18.50,2,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,"Korea, Republic of"
870790 - Other,"8,849,397",24.50,24.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"10,926,059",18.00,18.00,1,,,,"Korea, Republic of"
870821 -- Safety seat belts,"9,434,624",18.00,18.00,1,,,,"Korea, Republic of"
870829 -- Other,"184,523,869",14.73,14.73,11,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"65,590,138",16.67,16.67,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"155,118,025",12.50,12.50,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","62,290,136",13.00,13.00,6,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"24,400,058",16.00,16.00,2,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"19,125,740",18.00,18.00,1,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"9,293,258",18.00,18.00,1,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"9,211,038",18.00,18.00,1,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"8,855,165",18.00,18.00,1,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","68,983,118",16.29,16.29,7,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"4,243,230",10.00,10.00,4,,,,"Korea, Republic of"
870899 -- Other,"49,422,701",9.00,9.00,2,,,,"Korea, Republic of"
870911 -- Electrical,"6,538",14.00,14.00,1,,,,"Korea, Republic of"
870919 -- Other,"92,588",14.00,14.00,1,,,,"Korea, Republic of"
870990 - Parts,"14,226",14.00,14.00,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,20.00,20.00,3,,,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871190 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,20.00,20.00,2,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,12.00,12.00,1,,,,"Korea, Republic of"
871390 - Other,,2.00,2.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"224,985",16.00,16.00,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,16.00,16.00,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,"Korea, Republic of"
871495 -- Saddles,,16.00,16.00,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871499 -- Other,"2,614",16.00,16.00,2,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871639 -- Other,,35.00,35.00,1,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871680 - Other vehicles,"91,890",35.00,35.00,1,,,,"Korea, Republic of"
871690 - Parts,"92,668",16.00,16.00,2,,,,"Korea, Republic of"
,2014,"1,423,909,154",22.49,22.49,141,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
870130 -Track-laying tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870190 - Other,"6,151,381",7.00,7.00,2,,,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,"Korea, Republic of"
870290 - Other,,35.00,35.00,2,,,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","13,013,459",35.00,35.00,1,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","380,099,267",35.00,35.00,2,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","139,533,330",35.00,35.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","9,960,863",35.00,35.00,2,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","1,460,785",35.00,35.00,2,,,,"Korea, Republic of"
870390 - Other,"18,943",35.00,35.00,1,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"4,489,309",35.00,35.00,4,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870490 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,35.00,35.00,2,,,,"Korea, Republic of"
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,"Korea, Republic of"
870590 - Other,,18.50,18.50,2,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,"Korea, Republic of"
870790 - Other,"8,100,443",24.50,24.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"13,695,557",18.00,18.00,1,,,,"Korea, Republic of"
870821 -- Safety seat belts,"9,871,589",18.00,18.00,1,,,,"Korea, Republic of"
870829 -- Other,"237,400,944",14.73,14.73,11,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"76,762,469",16.67,16.67,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"211,970,040",12.50,12.50,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","66,961,939",13.00,13.00,6,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"25,912,483",16.00,16.00,2,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"26,726,385",18.00,18.00,1,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"12,921,300",18.00,18.00,1,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"14,953,058",18.00,18.00,1,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"9,149,353",18.00,18.00,1,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","82,039,983",16.29,16.29,7,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"5,688,990",10.00,10.00,4,,,,"Korea, Republic of"
870899 -- Other,"64,569,299",9.00,9.00,2,,,,"Korea, Republic of"
870911 -- Electrical,"119,696",14.00,14.00,1,,,,"Korea, Republic of"
870919 -- Other,"1,365,069",14.00,14.00,1,,,,"Korea, Republic of"
870990 - Parts,"6,544",14.00,14.00,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"11,685",20.00,20.00,3,,,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"9,935",20.00,20.00,1,,,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871190 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,12.00,12.00,1,,,,"Korea, Republic of"
871390 - Other,,2.00,2.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"687,818",16.00,16.00,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",51,16.00,16.00,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,"Korea, Republic of"
871495 -- Saddles,,16.00,16.00,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871499 -- Other,129,16.00,16.00,2,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871639 -- Other,,35.00,35.00,1,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871680 - Other vehicles,"159,647",35.00,35.00,1,,,,"Korea, Republic of"
871690 - Parts,"97,411",16.00,16.00,2,,,,"Korea, Republic of"
,2013,"1,634,858,848",22.49,22.49,141,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
870130 -Track-laying tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870190 - Other,"5,503,236",7.00,7.00,2,,,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,"Korea, Republic of"
870290 - Other,,35.00,35.00,2,,,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","13,951,667",35.00,35.00,1,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","563,932,742",35.00,35.00,2,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","65,295,926",35.00,35.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","13,895,799",35.00,35.00,2,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","2,398,263",35.00,35.00,2,,,,"Korea, Republic of"
870390 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"5,842,422",35.00,35.00,4,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870490 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,35.00,35.00,2,,,,"Korea, Republic of"
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,"Korea, Republic of"
870590 - Other,"325,130",18.50,18.50,2,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,"Korea, Republic of"
870790 - Other,"119,071",24.50,24.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"12,452,043",18.00,18.00,1,,,,"Korea, Republic of"
870821 -- Safety seat belts,"8,895,304",18.00,18.00,1,,,,"Korea, Republic of"
870829 -- Other,"284,871,127",14.73,14.73,11,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"84,589,267",16.67,16.67,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"231,973,868",12.50,12.50,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","71,318,642",13.00,13.00,6,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"24,843,879",16.00,16.00,2,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"37,550,856",18.00,18.00,1,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"18,528,422",18.00,18.00,1,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"13,707,799",18.00,18.00,1,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"9,630,424",18.00,18.00,1,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","84,499,178",16.29,16.29,7,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"4,828,257",10.00,10.00,4,,,,"Korea, Republic of"
870899 -- Other,"73,427,790",9.00,9.00,2,,,,"Korea, Republic of"
870911 -- Electrical,"335,529",14.00,14.00,1,,,,"Korea, Republic of"
870919 -- Other,"934,619",14.00,14.00,1,,,,"Korea, Republic of"
870990 - Parts,"73,990",14.00,14.00,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,229",20.00,20.00,3,,,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871190 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,12.00,12.00,1,,,,"Korea, Republic of"
871390 - Other,,2.00,2.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"728,595",16.00,16.00,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,16.00,16.00,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,"Korea, Republic of"
871495 -- Saddles,,16.00,16.00,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871499 -- Other,19,16.00,16.00,2,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871639 -- Other,,35.00,35.00,1,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871680 - Other vehicles,"249,949",35.00,35.00,1,,,,"Korea, Republic of"
871690 - Parts,"153,806",16.00,16.00,2,,,,"Korea, Republic of"
,2012,"2,077,926,383",22.49,22.49,141,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
870130 -Track-laying tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870190 - Other,"941,044",7.00,7.00,2,,,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,"Korea, Republic of"
870290 - Other,,35.00,35.00,2,,,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","59,725,635",35.00,35.00,1,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,102,912,425",35.00,35.00,2,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","121,139,823",35.00,35.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","3,401,588",35.00,35.00,2,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","8,635,296",35.00,35.00,2,,,,"Korea, Republic of"
870390 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"17,724,517",35.00,35.00,4,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870490 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,35.00,35.00,2,,,,"Korea, Republic of"
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,"Korea, Republic of"
870590 - Other,,18.50,18.50,2,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"68,148",35.00,35.00,1,,,,"Korea, Republic of"
870790 - Other,"56,051",24.50,24.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"14,302,044",18.00,18.00,1,,,,"Korea, Republic of"
870821 -- Safety seat belts,"3,671,525",18.00,18.00,1,,,,"Korea, Republic of"
870829 -- Other,"288,429,956",14.73,14.73,11,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"54,651,707",16.67,16.67,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"157,152,248",12.50,12.50,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","44,250,055",13.00,13.00,6,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"23,251,981",16.00,16.00,2,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"24,603,488",18.00,18.00,1,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"18,142,765",18.00,18.00,1,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"11,493,377",18.00,18.00,1,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"8,061,512",18.00,18.00,1,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","36,735,221",16.29,16.29,7,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"4,784,832",10.00,10.00,4,,,,"Korea, Republic of"
870899 -- Other,"67,161,963",9.00,9.00,2,,,,"Korea, Republic of"
870911 -- Electrical,"696,728",14.00,14.00,1,,,,"Korea, Republic of"
870919 -- Other,"8,975",14.00,14.00,1,,,,"Korea, Republic of"
870990 - Parts,,14.00,14.00,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"48,936",20.00,20.00,3,,,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"11,063",20.00,20.00,1,,,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871190 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,"Korea, Republic of"
871310 - Not mechanically propelled,334,12.00,12.00,1,,,,"Korea, Republic of"
871390 - Other,,2.00,2.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"4,888,500",16.00,16.00,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"2,574",10.00,10.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,16.00,16.00,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,"Korea, Republic of"
871495 -- Saddles,,16.00,16.00,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871499 -- Other,,16.00,16.00,2,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871639 -- Other,,35.00,35.00,1,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871680 - Other vehicles,"675,900",35.00,35.00,1,,,,"Korea, Republic of"
871690 - Parts,"296,170",16.00,16.00,2,,,,"Korea, Republic of"
,2011,,22.37,22.37,141,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
870130 - Track-laying tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870190 - Other,,7.00,7.00,2,,,,"Korea, Republic of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,"Korea, Republic of"
870290 - Other,,35.00,35.00,2,,,,"Korea, Republic of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
