Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"5,160",0.00,0.00,1,,,,Viet Nam
300590 - Other,"565,775",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","162,671",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,2,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"315,362",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"42,893",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"1,435",0.00,0.00,1,,,,Viet Nam
300691 - - Appliances identifiable for ostomy use,"4,787",0.00,0.00,1,,,,Viet Nam
300692 - - Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2016,"24,763,199",0.00,0.00,50,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,386,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","9,098",0.00,0.00,3,,,,Viet Nam
300220 - Vaccines for human medicine,169,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,688,0.00,0.00,1,,,,Viet Nam
300290 - Other,934,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",104,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,121,0.00,0.00,4,,,,Viet Nam
300390 - Other,"269,172",0.00,0.00,1,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",188,0.00,0.00,1,,,,Viet Nam
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",63,0.00,0.00,1,,,,Viet Nam
300439 -- Other,,0.00,0.00,1,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Viet Nam
300490 - Other,"23,548,775",0.00,0.00,1,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"6,944",0.00,0.00,1,,,,Viet Nam
300590 - Other,"492,646",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","100,154",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"222,333",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"13,243",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","98,181",0.00,0.00,1,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2015,"26,486,955",0.00,0.00,50,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,35,0.00,0.00,2,,,,Viet Nam
300190 - Other,"7,932",0.00,0.00,3,,,,Viet Nam
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","28,136",0.00,0.00,3,,,,Viet Nam
300220 - Vaccines for human medicine,476,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,"36,215",0.00,0.00,1,,,,Viet Nam
300290 - Other,"49,627",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",569,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,49,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"1,194",0.00,0.00,4,,,,Viet Nam
300390 - Other,"269,347",0.00,0.00,1,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300420 - Containing other antibiotics,"8,565",0.00,0.00,1,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","7,422",0.00,0.00,1,,,,Viet Nam
300439 -- Other,,0.00,0.00,1,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","47,370",0.00,0.00,4,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Viet Nam
300490 - Other,"24,832,230",0.00,0.00,1,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"21,107",0.00,0.00,1,,,,Viet Nam
300590 - Other,"808,173",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","24,397",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"264,308",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"68,530",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","11,215",0.00,0.00,1,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,55,0.00,0.00,1,,,,Viet Nam
,2014,"22,300,562",0.00,0.00,50,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,187,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","6,195",0.00,0.00,3,,,,Viet Nam
300220 - Vaccines for human medicine,161,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,"7,451",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,"18,057",0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Viet Nam
300390 - Other,"144,869",0.00,0.00,1,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300420 - Containing other antibiotics,"410,465",0.00,0.00,1,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Viet Nam
300439 -- Other,865,0.00,0.00,1,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Viet Nam
300490 - Other,"20,532,586",0.00,0.00,1,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"1,201",0.00,0.00,1,,,,Viet Nam
300590 - Other,"529,566",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","28,460",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"281,054",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"339,447",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2013,"17,466,458",0.00,0.00,50,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,114,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","13,902",0.00,0.00,3,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,"4,884",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,187,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,717,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Viet Nam
300390 - Other,"21,598",0.00,0.00,1,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300420 - Containing other antibiotics,"324,329",0.00,0.00,1,,,,Viet Nam
300431 -- Containing insulin,106,0.00,0.00,1,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Viet Nam
300439 -- Other,1,0.00,0.00,1,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Viet Nam
300490 - Other,"16,058,628",0.00,0.00,1,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"3,683",0.00,0.00,1,,,,Viet Nam
300590 - Other,"731,880",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","26,560",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"276,574",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"3,293",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2012,"12,594,108",0.00,0.00,45,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,4,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","4,923",0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,6,0.00,0.00,1,,,,Viet Nam
300290 - Other,"1,060",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,"7,436",0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,"45,473",0.00,0.00,1,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300420 - Containing other antibiotics,"74,853",0.00,0.00,1,,,,Viet Nam
300431 -- Containing insulin,"18,474",0.00,0.00,1,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Viet Nam
300439 -- Other,"15,839",0.00,0.00,1,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Viet Nam
300490 - Other,"12,032,991",0.00,0.00,1,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,866,0.00,0.00,1,,,,Viet Nam
300590 - Other,"96,139",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","38,665",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"192,841",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"1,478",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","63,059",0.00,0.00,1,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2011,"6,734,399",0.00,0.00,46,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,459,0.00,0.00,2,,,,Viet Nam
300190 - Other,251,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,128",0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,974,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,"2,533",0.00,0.00,1,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300420 - Containing other antibiotics,"9,201",0.00,0.00,1,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","154,916",0.00,0.00,1,,,,Viet Nam
300439 -- Other,,0.00,0.00,1,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Viet Nam
300490 - Other,"6,309,658",0.00,0.00,1,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"2,687",0.00,0.00,1,,,,Viet Nam
300590 - Other,"49,207",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","90,313",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"110,901",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"2,172",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2010,"4,272,970",0.00,0.00,46,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,172,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,657",0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,"1,100",0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
