Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Korea, Republic of"
300290 - Other,"2,433,380",0.00,0.00,4,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Korea, Republic of"
"300320 - Other, containing antibiotics",61,0.00,0.00,1,,,,"Korea, Republic of"
300331 - - Containing insulin,"3,630",0.00,0.00,1,,,,"Korea, Republic of"
300339 - - Other,"51,579",0.00,0.00,1,,,,"Korea, Republic of"
300341 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,"Korea, Republic of"
300342 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,"Korea, Republic of"
300343 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,"Korea, Republic of"
300349 - - Other,,0.00,0.00,1,,,,"Korea, Republic of"
"300360 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,0.00,0.00,1,,,,"Korea, Republic of"
300390 - Other,"7,342,975",0.00,0.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","362,894",0.00,0.00,1,,,,"Korea, Republic of"
"300420 - Other, containing antibiotics","1,415,044",0.00,0.00,1,,,,"Korea, Republic of"
300431 - - Containing insulin,856,0.00,0.00,1,,,,"Korea, Republic of"
"300432 - - Containing corticosteroid hormones, their derivatives or structural analogues","1,600",0.00,0.00,1,,,,"Korea, Republic of"
300439 - - Other,"17,962",0.00,0.00,1,,,,"Korea, Republic of"
300441 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,"Korea, Republic of"
300442 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,"Korea, Republic of"
300443 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,"Korea, Republic of"
300449 - - Other,"1,549",0.00,0.00,1,,,,"Korea, Republic of"
"300450 - Other, containing vitamins or other products of heading 29.36","12,332",0.00,0.00,1,,,,"Korea, Republic of"
"300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",2,0.00,0.00,1,,,,"Korea, Republic of"
300490 - Other,"62,314,869",0.00,0.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"23,062,136",0.00,0.00,1,,,,"Korea, Republic of"
300590 - Other,"3,316,611",0.00,0.00,4,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","7,169,823",0.00,0.00,3,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,"479,695",0.00,0.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"10,729",0.00,0.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"6,643,143",0.00,0.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,"97,216",0.00,0.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"151,425",0.00,0.00,1,,,,"Korea, Republic of"
300691 - - Appliances identifiable for ostomy use,"7,799",0.00,0.00,1,,,,"Korea, Republic of"
300692 - - Waste pharmaceuticals,"7,414",0.00,0.00,1,,,,"Korea, Republic of"
,2016,"767,699,777",0.00,0.00,50,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"173,817",0.00,0.00,2,,,,"Korea, Republic of"
300190 - Other,"1,128,139",0.00,0.00,3,,,,"Korea, Republic of"
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","598,259,632",0.00,0.00,3,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"1,062,049",0.00,0.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,"422,652",0.00,0.00,1,,,,"Korea, Republic of"
300290 - Other,"2,745,889",0.00,0.00,4,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Korea, Republic of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Korea, Republic of"
300339 -- Other,"1,154",0.00,0.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,"Korea, Republic of"
300390 - Other,"20,760,437",0.00,0.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,235,387",0.00,0.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"1,542,225",0.00,0.00,1,,,,"Korea, Republic of"
300431 -- Containing insulin,,0.00,0.00,1,,,,"Korea, Republic of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","1,869",0.00,0.00,1,,,,"Korea, Republic of"
300439 -- Other,"16,914",0.00,0.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",138,0.00,0.00,4,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"9,403",0.00,0.00,1,,,,"Korea, Republic of"
300490 - Other,"101,688,447",0.00,0.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"21,399,657",0.00,0.00,1,,,,"Korea, Republic of"
300590 - Other,"3,442,199",0.00,0.00,4,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","7,880,298",0.00,0.00,3,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,"239,435",0.00,0.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"4,165",0.00,0.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"5,462,468",0.00,0.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,"53,216",0.00,0.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",140,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"117,252",0.00,0.00,1,,,,"Korea, Republic of"
300691 -- Appliances identifiable for ostomy use,"4,352",0.00,0.00,1,,,,"Korea, Republic of"
300692 -- Waste pharmaceuticals,"48,442",0.00,0.00,1,,,,"Korea, Republic of"
,2015,"394,877,275",0.00,0.00,50,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"102,489",0.00,0.00,2,,,,"Korea, Republic of"
300190 - Other,"372,035",0.00,0.00,3,,,,"Korea, Republic of"
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","225,987,809",0.00,0.00,3,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"2,428,754",0.00,0.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,"47,604",0.00,0.00,1,,,,"Korea, Republic of"
300290 - Other,"2,360,641",0.00,0.00,4,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","7,938",0.00,0.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Korea, Republic of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Korea, Republic of"
300339 -- Other,"76,377",0.00,0.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,"Korea, Republic of"
300390 - Other,"188,877",0.00,0.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,500,039",0.00,0.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"1,125,979",0.00,0.00,1,,,,"Korea, Republic of"
300431 -- Containing insulin,,0.00,0.00,1,,,,"Korea, Republic of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","1,175",0.00,0.00,1,,,,"Korea, Republic of"
300439 -- Other,"24,488,360",0.00,0.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"257,136",0.00,0.00,1,,,,"Korea, Republic of"
300490 - Other,"95,974,600",0.00,0.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"25,826,483",0.00,0.00,1,,,,"Korea, Republic of"
300590 - Other,"2,930,297",0.00,0.00,4,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","6,323,067",0.00,0.00,3,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,"199,958",0.00,0.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"420,102",0.00,0.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,172,820",0.00,0.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,"2,628",0.00,0.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",108,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"76,141",0.00,0.00,1,,,,"Korea, Republic of"
300691 -- Appliances identifiable for ostomy use,"1,273",0.00,0.00,1,,,,"Korea, Republic of"
300692 -- Waste pharmaceuticals,"4,585",0.00,0.00,1,,,,"Korea, Republic of"
,2014,"178,700,929",0.00,0.00,50,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"105,507",0.00,0.00,2,,,,"Korea, Republic of"
300190 - Other,"209,983",0.00,0.00,3,,,,"Korea, Republic of"
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","86,721,607",0.00,0.00,3,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"2,628,926",0.00,0.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,"1,221",0.00,0.00,1,,,,"Korea, Republic of"
300290 - Other,"2,506,363",0.00,0.00,4,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Korea, Republic of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Korea, Republic of"
300339 -- Other,308,0.00,0.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,"Korea, Republic of"
300390 - Other,"1,385,653",0.00,0.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","694,472",0.00,0.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"586,708",0.00,0.00,1,,,,"Korea, Republic of"
300431 -- Containing insulin,"13,555",0.00,0.00,1,,,,"Korea, Republic of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","2,204",0.00,0.00,1,,,,"Korea, Republic of"
300439 -- Other,"397,838",0.00,0.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"214,435",0.00,0.00,1,,,,"Korea, Republic of"
300490 - Other,"37,004,398",0.00,0.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"33,288,989",0.00,0.00,1,,,,"Korea, Republic of"
300590 - Other,"3,364,288",0.00,0.00,4,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","5,073,126",0.00,0.00,3,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,"177,346",0.00,0.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"22,163",0.00,0.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,229,204",0.00,0.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,"8,579",0.00,0.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"59,142",0.00,0.00,1,,,,"Korea, Republic of"
300691 -- Appliances identifiable for ostomy use,"2,485",0.00,0.00,1,,,,"Korea, Republic of"
300692 -- Waste pharmaceuticals,"2,431",0.00,0.00,1,,,,"Korea, Republic of"
,2013,"84,567,450",0.00,0.00,50,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"22,588",0.00,0.00,2,,,,"Korea, Republic of"
300190 - Other,"68,131",0.00,0.00,3,,,,"Korea, Republic of"
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","17,457,117",0.00,0.00,3,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"2,094,667",0.00,0.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,"156,853",0.00,0.00,1,,,,"Korea, Republic of"
300290 - Other,"3,740,818",0.00,0.00,4,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Korea, Republic of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Korea, Republic of"
300339 -- Other,"4,316",0.00,0.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,"Korea, Republic of"
300390 - Other,"1,479,814",0.00,0.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"242,922",0.00,0.00,1,,,,"Korea, Republic of"
300431 -- Containing insulin,"13,347",0.00,0.00,1,,,,"Korea, Republic of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",903,0.00,0.00,1,,,,"Korea, Republic of"
300439 -- Other,"152,989",0.00,0.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","3,121",0.00,0.00,4,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"654,011",0.00,0.00,1,,,,"Korea, Republic of"
300490 - Other,"22,682,013",0.00,0.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"26,207,958",0.00,0.00,1,,,,"Korea, Republic of"
300590 - Other,"3,259,580",0.00,0.00,4,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","2,320,219",0.00,0.00,3,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,"159,594",0.00,0.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"3,665",0.00,0.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"3,745,223",0.00,0.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,"38,499",0.00,0.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"48,584",0.00,0.00,1,,,,"Korea, Republic of"
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,"Korea, Republic of"
300692 -- Waste pharmaceuticals,"10,518",0.00,0.00,1,,,,"Korea, Republic of"
,2012,"62,056,411",0.00,0.00,45,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"19,039",0.00,0.00,2,,,,"Korea, Republic of"
300190 - Other,"63,352",0.00,0.00,3,,,,"Korea, Republic of"
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","12,934,445",0.00,0.00,4,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"5,102,841",0.00,0.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Korea, Republic of"
300290 - Other,"3,415,256",0.00,0.00,4,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,"9,177",0.00,0.00,1,,,,"Korea, Republic of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Korea, Republic of"
300339 -- Other,514,0.00,0.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Korea, Republic of"
300390 - Other,"5,130,604",0.00,0.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,630,270",0.00,0.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"557,416",0.00,0.00,1,,,,"Korea, Republic of"
300431 -- Containing insulin,4,0.00,0.00,1,,,,"Korea, Republic of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",68,0.00,0.00,1,,,,"Korea, Republic of"
300439 -- Other,"171,377",0.00,0.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"555,181",0.00,0.00,1,,,,"Korea, Republic of"
300490 - Other,"15,389,928",0.00,0.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"6,611,735",0.00,0.00,1,,,,"Korea, Republic of"
300590 - Other,"4,268,497",0.00,0.00,4,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,198,299",0.00,0.00,3,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,"271,267",0.00,0.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,670,0.00,0.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"3,531,643",0.00,0.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,"33,594",0.00,0.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"60,463",0.00,0.00,1,,,,"Korea, Republic of"
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,"Korea, Republic of"
300692 -- Waste pharmaceuticals,"100,771",0.00,0.00,1,,,,"Korea, Republic of"
,2011,"47,097,638",0.00,0.00,46,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"30,638",0.00,0.00,2,,,,"Korea, Republic of"
300190 - Other,"189,089",0.00,0.00,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,330,919",0.00,0.00,4,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"2,681,618",0.00,0.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,"35,691",0.00,0.00,1,,,,"Korea, Republic of"
300290 - Other,"4,581,893",0.00,0.00,4,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,714",0.00,0.00,1,,,,"Korea, Republic of"
