Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 - - Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 - - Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2017,"965,028",0.00,0.00,55,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
300211 - - Malaria diagnostic test kits,,0.00,0.00,1,,,,Albania
300212 - - Antisera and other blood fractions,24,0.00,0.00,1,,,,Albania
"300213 - - Immunological products, unmixed, not put up in measured doses or in forms or packings for retail sale",,0.00,0.00,1,,,,Albania
"300214 - - Immunological products, mixed, not put up in measured doses or in forms or packings for retail sale",6,0.00,0.00,1,,,,Albania
"300215 - - Immunological products, put up in measured doses or in forms or packings for retail sale","1,501",0.00,0.00,1,,,,Albania
300219 - - Other,,0.00,0.00,1,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"55,832",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
"300320 - Other, containing antibiotics",,0.00,0.00,1,,,,Albania
300331 - - Containing insulin,,0.00,0.00,1,,,,Albania
300339 - - Other,,0.00,0.00,1,,,,Albania
300341 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,Albania
300342 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,Albania
300343 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,Albania
300349 - - Other,,0.00,0.00,1,,,,Albania
"300360 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,0.00,0.00,1,,,,Albania
300390 - Other,5,0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
"300420 - Other, containing antibiotics",,0.00,0.00,1,,,,Albania
300431 - - Containing insulin,,0.00,0.00,1,,,,Albania
"300432 - - Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 - - Other,14,0.00,0.00,1,,,,Albania
300441 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,Albania
300442 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,Albania
300443 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,Albania
300449 - - Other,,0.00,0.00,1,,,,Albania
"300450 - Other, containing vitamins or other products of heading 29.36",,0.00,0.00,1,,,,Albania
"300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,0.00,0.00,1,,,,Albania
300490 - Other,"67,824",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,"15,195",0.00,0.00,1,,,,Albania
300590 - Other,"163,549",0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",1,0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"660,224",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 - - Appliances identifiable for ostomy use,9,0.00,0.00,1,,,,Albania
300692 - - Waste pharmaceuticals,845,0.00,0.00,1,,,,Albania
,2016,"709,719",0.00,0.00,50,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes",,0.00,0.00,3,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"26,416",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Albania
300390 - Other,,0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300431 -- Containing insulin,,0.00,0.00,1,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 -- Other,,0.00,0.00,1,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Albania
300490 - Other,"4,592",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,"102,883",0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",112,0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"573,933",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 -- Waste pharmaceuticals,"1,783",0.00,0.00,1,,,,Albania
,2015,"722,689",0.00,0.00,50,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes",,0.00,0.00,3,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"23,731",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Albania
300390 - Other,"12,956",0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300431 -- Containing insulin,,0.00,0.00,1,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 -- Other,,0.00,0.00,1,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Albania
300490 - Other,"564,265",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,"118,110",0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,242",0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,222,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 -- Waste pharmaceuticals,"2,163",0.00,0.00,1,,,,Albania
,2014,"1,185,743",0.00,0.00,50,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes",,0.00,0.00,3,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"41,007",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Albania
300390 - Other,,0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300431 -- Containing insulin,,0.00,0.00,1,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 -- Other,,0.00,0.00,1,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Albania
300490 - Other,"619,955",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,"85,736",0.00,0.00,1,,,,Albania
300590 - Other,"57,737",0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","29,077",0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"350,871",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,565,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 -- Waste pharmaceuticals,796,0.00,0.00,1,,,,Albania
,2013,"350,895",0.00,0.00,50,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","39,469",0.00,0.00,3,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"32,648",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Albania
300390 - Other,,0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300431 -- Containing insulin,,0.00,0.00,1,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 -- Other,,0.00,0.00,1,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,"11,780",0.00,0.00,1,,,,Albania
300490 - Other,"25,684",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,"18,645",0.00,0.00,1,,,,Albania
300590 - Other,"10,863",0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"211,806",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2012,"635,945",0.00,0.00,45,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes",195,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"75,197",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300431 -- Containing insulin,,0.00,0.00,1,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 -- Other,26,0.00,0.00,1,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Albania
300490 - Other,"17,776",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,450,0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"540,141",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,231,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 -- Waste pharmaceuticals,"1,928",0.00,0.00,1,,,,Albania
,2011,"388,131",0.00,0.00,46,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",28,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"48,372",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300431 -- Containing insulin,,0.00,0.00,1,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 -- Other,,0.00,0.00,1,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Albania
300490 - Other,"7,809",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"331,839",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,84,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2010,"790,714",0.00,0.00,46,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","49,343",0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"20,349",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,133,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,1,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","10,526",0.00,0.00,1,,,,Albania
300420 - Containing other antibiotics,"16,439",0.00,0.00,1,,,,Albania
300431 -- Containing insulin,,0.00,0.00,1,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Albania
300439 -- Other,"5,647",0.00,0.00,1,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,"3,195",0.00,0.00,1,,,,Albania
300490 - Other,"280,850",0.00,0.00,1,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,"68,287",0.00,0.00,4,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,0.00,0.00,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"335,773",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,172,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Albania
