Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
,2010,"152,636,123",9.86,9.86,214,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"332,772",10.00,10.00,4,,,,United States of America
300190 - Other,"416,434",10.00,10.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","60,061,734",10.00,10.00,8,,,,United States of America
300220 - Vaccines for human medicine,"9,785,937",10.00,10.00,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"2,630,933",10.00,10.00,1,,,,United States of America
300290 - Other,"5,366,739",10.00,10.00,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,United States of America
300320 - Containing other antibiotics,,10.00,10.00,1,,,,United States of America
300331 -- Containing insulin,,10.00,10.00,1,,,,United States of America
300339 -- Other,"547,561",10.00,10.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,United States of America
300390 - Other,"720,068",10.00,10.00,14,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,818,149",10.00,10.00,8,,,,United States of America
300420 - Containing other antibiotics,"6,208,685",10.00,10.00,29,,,,United States of America
300431 -- Containing insulin,"738,649",10.00,10.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",605,10.00,10.00,1,,,,United States of America
300439 -- Other,"6,648,416",10.00,10.00,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","106,942",10.00,10.00,8,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"535,998",10.00,10.00,11,,,,United States of America
300490 - Other,"42,612,658",10.00,10.00,70,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"846,778",10.00,10.00,3,,,,United States of America
300590 - Other,"1,463,693",10.00,10.00,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","2,718,238",10.00,10.00,2,,,,United States of America
300620 - Blood-grouping reagents,"328,540",10.00,10.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"701,088",10.00,10.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,697,106",10.00,10.00,1,,,,United States of America
300650 - First-aid boxes and kits,"24,748",10.00,10.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","23,877",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"193,411",10.00,10.00,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"106,015",10.00,10.00,1,,,,United States of America
300692 -- Waste pharmaceuticals,347,10.00,10.00,1,,,,United States of America
,2009,"159,209,716",9.86,9.86,214,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"405,100",10.00,10.00,4,,,,United States of America
300190 - Other,"164,340",10.00,10.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","55,256,676",10.00,10.00,8,,,,United States of America
300220 - Vaccines for human medicine,"10,598,457",10.00,10.00,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"2,523,391",10.00,10.00,1,,,,United States of America
300290 - Other,"5,328,663",10.00,10.00,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,United States of America
300320 - Containing other antibiotics,"13,014",10.00,10.00,1,,,,United States of America
300331 -- Containing insulin,,10.00,10.00,1,,,,United States of America
300339 -- Other,"986,784",10.00,10.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,United States of America
300390 - Other,"1,356,992",10.00,10.00,14,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,275,820",10.00,10.00,8,,,,United States of America
300420 - Containing other antibiotics,"4,377,815",10.00,10.00,29,,,,United States of America
300431 -- Containing insulin,"2,549",10.00,10.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",25,10.00,10.00,1,,,,United States of America
300439 -- Other,"8,188,791",10.00,10.00,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","754,959",10.00,10.00,8,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"556,817",10.00,10.00,11,,,,United States of America
300490 - Other,"54,804,691",10.00,10.00,70,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"401,397",10.00,10.00,3,,,,United States of America
300590 - Other,"2,249,473",10.00,10.00,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","2,815,500",10.00,10.00,2,,,,United States of America
300620 - Blood-grouping reagents,"307,793",10.00,10.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"448,705",10.00,10.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,223,790",10.00,10.00,1,,,,United States of America
300650 - First-aid boxes and kits,"14,546",10.00,10.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","35,777",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"42,155",10.00,10.00,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"75,648",10.00,10.00,1,,,,United States of America
300692 -- Waste pharmaceuticals,48,10.00,10.00,1,,,,United States of America
,2008,"154,814,651",9.86,9.86,214,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"521,253",10.00,10.00,4,,,,United States of America
300190 - Other,"2,578",10.00,10.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","49,017,524",10.00,10.00,8,,,,United States of America
300220 - Vaccines for human medicine,"5,048,530",10.00,10.00,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"1,800,528",10.00,10.00,1,,,,United States of America
300290 - Other,"5,212,565",10.00,10.00,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","537,426",10.00,10.00,1,,,,United States of America
300320 - Containing other antibiotics,"5,249,737",10.00,10.00,1,,,,United States of America
300331 -- Containing insulin,,10.00,10.00,1,,,,United States of America
300339 -- Other,"1,092,643",10.00,10.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"26,883",10.00,10.00,1,,,,United States of America
300390 - Other,"2,108,194",10.00,10.00,14,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,515,351",10.00,10.00,8,,,,United States of America
300420 - Containing other antibiotics,"2,900,307",10.00,10.00,29,,,,United States of America
300431 -- Containing insulin,"553,921",10.00,10.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,United States of America
300439 -- Other,"3,158,374",10.00,10.00,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","38,675",10.00,10.00,8,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"172,466",10.00,10.00,11,,,,United States of America
300490 - Other,"62,300,985",10.00,10.00,70,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"504,091",10.00,10.00,3,,,,United States of America
300590 - Other,"784,126",10.00,10.00,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","3,454,125",10.00,10.00,2,,,,United States of America
300620 - Blood-grouping reagents,"226,533",10.00,10.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"62,896",10.00,10.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"3,220,011",10.00,10.00,1,,,,United States of America
300650 - First-aid boxes and kits,"159,756",10.00,10.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","19,929",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"58,093",10.00,10.00,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"67,150",10.00,10.00,1,,,,United States of America
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,United States of America
,2007,"99,766,240",9.86,9.86,214,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"398,962",10.00,10.00,4,,,,United States of America
300190 - Other,"14,114",10.00,10.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","26,175,514",10.00,10.00,8,,,,United States of America
300220 - Vaccines for human medicine,"1,105,001",10.00,10.00,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"1,606,599",10.00,10.00,1,,,,United States of America
300290 - Other,"3,267,382",10.00,10.00,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","168,013",10.00,10.00,1,,,,United States of America
300320 - Containing other antibiotics,"4,697",10.00,10.00,1,,,,United States of America
300331 -- Containing insulin,,10.00,10.00,1,,,,United States of America
300339 -- Other,"323,546",10.00,10.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,United States of America
300390 - Other,"2,600,350",10.00,10.00,14,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","4,189,597",10.00,10.00,8,,,,United States of America
300420 - Containing other antibiotics,"1,433,502",10.00,10.00,29,,,,United States of America
300431 -- Containing insulin,"69,434",10.00,10.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","84,685",10.00,10.00,1,,,,United States of America
300439 -- Other,"3,045,790",10.00,10.00,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","81,585",10.00,10.00,8,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"251,571",10.00,10.00,11,,,,United States of America
300490 - Other,"48,056,369",10.00,10.00,70,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"624,191",10.00,10.00,3,,,,United States of America
300590 - Other,"1,308,548",10.00,10.00,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,803,583",10.00,10.00,2,,,,United States of America
300620 - Blood-grouping reagents,"133,683",10.00,10.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"25,831",10.00,10.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,148,521",10.00,10.00,1,,,,United States of America
300650 - First-aid boxes and kits,"17,309",10.00,10.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"25,262",10.00,10.00,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,United States of America
300692 -- Waste pharmaceuticals,"802,600",10.00,10.00,1,,,,United States of America
,2006,"73,133,140",12.32,12.32,214,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered",,12.50,12.50,3,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"8,345",12.50,12.50,4,,,,United States of America
300190 - Other,"4,789",12.50,12.50,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","22,851,778",12.50,12.50,8,,,,United States of America
300220 - Vaccines for human medicine,"4,057,855",12.50,12.50,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"1,332,978",12.50,12.50,1,,,,United States of America
300290 - Other,"4,055,548",12.50,12.50,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","27,462",12.50,12.50,1,,,,United States of America
300320 - Containing other antibiotics,"108,766",12.50,12.50,1,,,,United States of America
300331 -- Containing insulin,,12.50,12.50,1,,,,United States of America
300339 -- Other,"169,034",12.50,12.50,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.50,12.50,1,,,,United States of America
300390 - Other,"2,208,087",12.50,12.50,13,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,754,373",12.50,12.50,8,,,,United States of America
300420 - Containing other antibiotics,"1,090,283",12.50,12.50,29,,,,United States of America
300431 -- Containing insulin,"69,131",12.50,12.50,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","100,454",12.50,12.50,1,,,,United States of America
300439 -- Other,"770,713",12.50,12.50,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","50,716",12.50,12.50,8,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"632,573",12.50,12.50,11,,,,United States of America
300490 - Other,"26,130,715",12.50,12.50,69,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"2,955,013",12.50,12.50,3,,,,United States of America
300590 - Other,"1,041,719",12.50,12.50,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","794,033",12.50,12.50,2,,,,United States of America
300620 - Blood-grouping reagents,"147,941",12.50,12.50,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"28,146",12.50,12.50,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,672,461",12.50,12.50,1,,,,United States of America
300650 - First- Aid boxes and kits,"56,034",12.50,12.50,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"14,190",12.50,12.50,1,,,,United States of America
300680 - Waste pharmaceuticals,,12.50,12.50,1,,,,United States of America
,2005,"61,149,693",14.79,14.79,214,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","14,470",15.00,15.00,3,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"2,459",15.00,15.00,4,,,,United States of America
300190 - Other,"13,379",15.00,15.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","10,070,741",15.00,15.00,8,,,,United States of America
300220 - Vaccines for human medicine,"265,291",15.00,15.00,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"506,224",15.00,15.00,1,,,,United States of America
300290 - Other,"4,623,655",15.00,15.00,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","9,301",15.00,15.00,1,,,,United States of America
300320 - Containing other antibiotics,"103,058",15.00,15.00,1,,,,United States of America
300331 -- Containing insulin,,15.00,15.00,1,,,,United States of America
300339 -- Other,"356,991",15.00,15.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,15.00,15.00,1,,,,United States of America
300390 - Other,"1,509,876",15.00,15.00,13,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,914,345",15.00,15.00,8,,,,United States of America
300420 - Containing other antibiotics,"385,036",15.00,15.00,29,,,,United States of America
300431 -- Containing insulin,,15.00,15.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","315,366",15.00,15.00,1,,,,United States of America
300439 -- Other,"1,568,008",15.00,15.00,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","805,930",15.00,15.00,8,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"266,914",15.00,15.00,11,,,,United States of America
300490 - Other,"32,551,865",15.00,15.00,69,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"2,570,555",15.00,15.00,3,,,,United States of America
300590 - Other,"478,330",15.00,15.00,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","1,246,199",15.00,15.00,2,,,,United States of America
300620 - Blood-grouping reagents,"150,345",15.00,15.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"114,379",15.00,15.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,297,345",15.00,15.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"8,231",15.00,15.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"1,399",15.00,15.00,1,,,,United States of America
300680 - Waste pharmaceuticals,,15.00,15.00,1,,,,United States of America
,2004,"30,640,159",19.72,19.72,214,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","3,692",20.00,20.00,3,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,80,20.00,20.00,4,,,,United States of America
300190 - Other,"71,353",20.00,20.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,597,983",20.00,20.00,8,,,,United States of America
300220 - Vaccines for human medicine,"2,261,101",20.00,20.00,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"196,204",20.00,20.00,1,,,,United States of America
300290 - Other,"3,198,479",20.00,20.00,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","11,287",20.00,20.00,1,,,,United States of America
300320 - Containing other antibiotics,500,20.00,20.00,1,,,,United States of America
300331 -- Containing insulin,,20.00,20.00,1,,,,United States of America
300339 -- Other,"534,687",20.00,20.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,20.00,20.00,1,,,,United States of America
300390 - Other,"827,163",20.00,20.00,13,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,594,774",20.00,20.00,8,,,,United States of America
300420 - Containing other antibiotics,"150,121",20.00,20.00,29,,,,United States of America
300431 -- Containing insulin,124,20.00,20.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,20.00,20.00,1,,,,United States of America
300439 -- Other,"351,408",20.00,20.00,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","1,748",20.00,20.00,8,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"198,501",20.00,20.00,11,,,,United States of America
300490 - Other,"12,948,363",20.00,20.00,69,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"120,296",20.00,20.00,3,,,,United States of America
300590 - Other,"1,962,142",20.00,20.00,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","974,941",20.00,20.00,2,,,,United States of America
300620 - Blood-grouping reagents,"299,939",20.00,20.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"125,604",20.00,20.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,115,060",20.00,20.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"10,595",20.00,20.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"12,682",20.00,20.00,1,,,,United States of America
300680 - Waste pharmaceuticals,"71,332",20.00,20.00,1,,,,United States of America
,2003,"20,036,127",24.65,24.65,214,1,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","1,664",25.00,25.00,3,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,,25.00,25.00,4,,,,United States of America
300190 - Other,"5,860",25.00,25.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,904,073",25.00,25.00,8,,,,United States of America
300220 - Vaccines for human medicine,"56,243",25.00,25.00,14,,,,United States of America
300230 - Vaccines for veterinary medicine,"61,169",25.00,25.00,1,,,,United States of America
300290 - Other,"749,684",25.00,25.00,5,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,954",25.00,25.00,1,,,,United States of America
300320 - Containing other antibiotics,,25.00,25.00,1,,,,United States of America
300331 -- Containing insulin,"3,760",25.00,25.00,1,,,,United States of America
300339 -- Other,"257,240",25.00,25.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,25.00,25.00,1,,,,United States of America
300390 - Other,"683,027",25.00,25.00,13,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,307,088",25.00,25.00,8,,,,United States of America
300420 - Containing other antibiotics,"99,670",25.00,25.00,29,,,,United States of America
300431 -- Containing insulin,,25.00,25.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","214,360",25.00,25.00,1,,,,United States of America
300439 -- Other,"1,469,999",25.00,25.00,8,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","78,289",25.00,25.00,8,1,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"98,919",25.00,25.00,11,,,,United States of America
300490 - Other,"7,185,484",25.00,25.00,69,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"4,876",25.00,25.00,3,,,,United States of America
300590 - Other,"2,347,662",25.00,25.00,8,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","852,297",25.00,25.00,2,,,,United States of America
300620 - Blood-grouping reagents,"635,515",25.00,25.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"77,759",25.00,25.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"891,331",25.00,25.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"19,800",25.00,25.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","25,692",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"2,677",25.00,25.00,1,,,,United States of America
300680 - Waste pharmaceuticals,35,25.00,25.00,1,,,,United States of America
,2002,"21,900,001",27.10,27.10,31,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","176,991",30.00,30.00,1,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"3,643",30.00,30.00,1,,,,United States of America
300190 - Other,"2,118",30.00,30.00,1,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,490,720",30.00,30.00,1,,,,United States of America
300220 - Vaccines for human medicine,"3,673,357",30.00,30.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"272,972",30.00,30.00,1,,,,United States of America
300290 - Other,"1,276,788",30.00,30.00,1,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,029",30.00,30.00,1,,,,United States of America
300320 - Containing other antibiotics,,30.00,30.00,1,,,,United States of America
300331 -- Containing insulin,"2,471",30.00,30.00,1,,,,United States of America
300339 -- Other,"38,272",30.00,30.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,735,30.00,30.00,1,,,,United States of America
300390 - Other,"442,348",30.00,30.00,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","793,555",30.00,30.00,1,,,,United States of America
300420 - Containing other antibiotics,"6,012",30.00,30.00,1,,,,United States of America
300431 -- Containing insulin,"8,925",30.00,30.00,1,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,30.00,30.00,1,,,,United States of America
300439 -- Other,"127,808",30.00,30.00,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",50,30.00,30.00,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"76,612",30.00,30.00,1,,,,United States of America
300490 - Other,"4,998,635",30.00,30.00,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"972,980",30.00,30.00,1,,,,United States of America
300590 - Other,"1,164,692",30.00,30.00,1,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","1,484,702",30.00,30.00,1,,,,United States of America
300620 - Blood-grouping reagents,"512,246",30.00,30.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"67,406",30.00,30.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,102,989",30.00,30.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"18,864",30.00,30.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","179,081",0.00,0.00,1,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,United States of America
