Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
390740 - Polycarbonates,,6.50,6.50,1,,,,Albania
390750 - Alkyd resins,,6.50,6.50,1,,,,Albania
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Albania
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Albania
390791 -- Unsaturated,"1,275",6.50,6.50,2,,,,Albania
390799 -- Other,,3.25,3.25,4,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Albania
390890 - Other,,6.50,6.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,"6,428",6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,3.25,3.25,2,,,,Albania
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Albania
391190 - Other,,2.75,2.75,6,,,,Albania
391211 -- Non-plasticised,,6.50,6.50,1,,,,Albania
391212 -- Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Albania
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Albania
391239 -- Other,164,4.33,4.33,3,,,,Albania
391290 - Other,,6.45,6.45,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,,6.50,6.50,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Albania
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
391590 - Of other plastics,"44,377",6.50,6.50,3,,,,Albania
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391690 - Of other plastics,,6.50,6.50,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Albania
391721 -- Of polymers of ethylene,"22,298",6.50,6.50,2,,,,Albania
391722 -- Of polymers of propylene,,6.50,6.50,2,,,,Albania
391723 -- Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391729 -- Of other plastics,,6.50,6.50,4,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,6.50,1,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,6.50,1,,,,Albania
391739 -- Other,"2,659",6.50,6.50,4,,,,Albania
391740 - Fittings,"1,782",6.50,6.50,1,,,,Albania
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391890 - Of other plastics,,6.50,6.50,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,"3,947",6.41,6.41,9,,,,Albania
391990 - Other,"1,535",6.50,6.50,6,,,,Albania
392010 - Of polymers of ethylene,863,4.88,4.88,8,,,,Albania
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Albania
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,6.50,2,,,,Albania
392049 -- Other,,6.50,6.50,2,,,,Albania
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Albania
392059 -- Other,,3.25,3.25,2,,,,Albania
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Albania
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Albania
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Albania
392069 -- Of other polyesters,,6.50,6.50,1,,,,Albania
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Albania
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Albania
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Albania
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Albania
392092 -- Of polyamides,,6.50,6.50,1,,,,Albania
392093 -- Of amino-resins,,6.50,6.50,1,,,,Albania
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 -- Of other plastics,,2.79,2.79,7,,,,Albania
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
392113 -- Of polyurethanes,"5,249",6.50,6.50,2,,,,Albania
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Albania
392119 -- Of other plastics,,6.50,6.50,1,,,,Albania
392190 - Other,"5,852",6.50,6.50,9,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Albania
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Albania
392290 - Other,"1,603",6.50,6.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","1,362,318",6.50,6.50,1,,,,Albania
392321 -- Of polymers of ethylene,"251,158",6.50,6.50,1,,,,Albania
392329 -- Of other plastics,"751,253",6.50,6.50,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","1,119,904",6.50,6.50,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Albania
392390 - Other,"17,446",6.50,6.50,2,,,,Albania
392410 - Tableware and kitchenware,"405,257",6.50,6.50,1,,,,Albania
392490 - Other,,6.50,6.50,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","4,920",6.50,6.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Albania
392590 - Other,"213,072",6.50,6.50,3,,,,Albania
392610 - Office or school supplies,41,6.50,6.50,1,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","8,360",6.50,6.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Albania
392690 - Other,"650,713",6.50,6.50,3,,,,Albania
,2006,"2,450,328",5.62,5.62,248,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,3.25,2,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Albania
390190 - Other,,2.17,2.17,3,,,,Albania
390210 - Polypropylene,"12,016",6.50,6.50,1,,,,Albania
390220 - Polyisobutylene,,6.50,6.50,1,,,,Albania
390230 - Propylene copolymers,,6.50,6.50,1,,,,Albania
390290 - Other,,2.17,2.17,3,,,,Albania
390311 -- Expansible,,6.50,6.50,1,,,,Albania
390319 -- Other,,6.50,6.50,1,,,,Albania
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Albania
390390 - Other,,2.17,2.17,3,,,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Albania
390421 -- Non-plasticised,,6.50,6.50,1,,,,Albania
390422 -- Plasticised,,6.50,6.50,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Albania
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Albania
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Albania
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Albania
390469 -- Other,,3.25,3.25,2,,,,Albania
390490 - Other,,6.50,6.50,1,,,,Albania
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Albania
390519 -- Other,,6.50,6.50,1,,,,Albania
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Albania
390529 -- Other,,6.50,6.50,1,,,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Albania
390591 -- Copolymers,,6.50,6.50,1,,,,Albania
390599 -- Other,,3.25,3.25,2,,,,Albania
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Albania
390690 - Other,,1.64,1.64,7,,,,Albania
390710 - Polyacetals,,6.50,6.50,1,,,,Albania
390720 - Other polyethers,,5.20,5.20,5,,,,Albania
390730 - Epoxide resins,,6.50,6.50,1,,,,Albania
390740 - Polycarbonates,,6.50,6.50,1,,,,Albania
390750 - Alkyd resins,,6.50,6.50,1,,,,Albania
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Albania
390791 -- Unsaturated,,6.50,6.50,2,,,,Albania
390799 -- Other,,3.25,3.25,4,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Albania
390890 - Other,,6.50,6.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,,6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,3.25,3.25,2,,,,Albania
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Albania
391190 - Other,,2.75,2.75,6,,,,Albania
391211 -- Non-plasticised,,6.50,6.50,1,,,,Albania
391212 -- Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Albania
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Albania
391239 -- Other,,4.33,4.33,3,,,,Albania
391290 - Other,"3,039",6.45,6.45,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,"9,191",6.50,6.50,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Albania
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
391590 - Of other plastics,"1,456",6.50,6.50,3,,,,Albania
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391690 - Of other plastics,,6.50,6.50,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Albania
391721 -- Of polymers of ethylene,,6.50,6.50,2,,,,Albania
391722 -- Of polymers of propylene,,6.50,6.50,2,,,,Albania
391723 -- Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391729 -- Of other plastics,,6.50,6.50,4,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,6.50,1,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,6.50,1,,,,Albania
391739 -- Other,"1,080",6.50,6.50,4,,,,Albania
391740 - Fittings,"28,854",6.50,6.50,1,,,,Albania
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391890 - Of other plastics,,6.50,6.50,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,6.41,6.41,9,,,,Albania
391990 - Other,,6.50,6.50,6,,,,Albania
392010 - Of polymers of ethylene,,4.88,4.88,8,,,,Albania
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Albania
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
392043 -- Containing by weight not less than 6% of plasticizers,,6.50,6.50,2,,,,Albania
392049 -- Other,,6.50,6.50,2,,,,Albania
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Albania
392059 -- Other,,3.25,3.25,2,,,,Albania
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Albania
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Albania
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Albania
392069 -- Of other polyesters,,6.50,6.50,1,,,,Albania
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Albania
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Albania
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Albania
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Albania
392092 -- Of polyamides,,6.50,6.50,1,,,,Albania
392093 -- Of amino-resins,,6.50,6.50,1,,,,Albania
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 -- Of other plastics,,2.79,2.79,7,,,,Albania
392111 -- Of polymers of styrene,"3,591",6.50,6.50,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
392113 -- Of polyurethanes,"6,240",6.50,6.50,2,,,,Albania
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Albania
392119 -- Of other plastics,,6.50,6.50,1,,,,Albania
392190 - Other,,6.50,6.50,9,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Albania
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Albania
392290 - Other,,6.50,6.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","18,934",6.50,6.50,1,,,,Albania
392321 -- Of polymers of ethylene,"36,412",6.50,6.50,1,,,,Albania
392329 -- Of other plastics,"750,836",6.50,6.50,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","597,389",6.50,6.50,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",38,5.90,5.90,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",151,6.50,6.50,2,,,,Albania
392390 - Other,"10,597",6.50,6.50,2,,,,Albania
392410 - Tableware and kitchenware,"393,857",6.50,6.50,1,,,,Albania
392490 - Other,,6.50,6.50,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","4,382",6.50,6.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Albania
392590 - Other,"36,538",6.50,6.50,3,,,,Albania
392610 - Office or school supplies,,6.50,6.50,1,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,6.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Albania
392690 - Other,"535,727",6.50,6.50,3,,,,Albania
,2005,"1,694,464",5.42,5.42,257,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,"5,897",3.25,3.25,2,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Albania
390190 - Other,,2.17,2.17,3,,,,Albania
390210 - Polypropylene,,6.50,6.50,1,,,,Albania
390220 - Polyisobutylene,,6.50,6.50,1,,,,Albania
390230 - Propylene copolymers,,6.50,6.50,1,,,,Albania
390290 - Other,,2.17,2.17,3,,,,Albania
390311 -- Expansible,,6.50,6.50,1,,,,Albania
390319 -- Other,,6.50,6.50,1,,,,Albania
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Albania
390390 - Other,"23,190",2.17,2.17,3,,,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Albania
390421 -- Non-plasticised,,6.50,6.50,1,,,,Albania
390422 -- Plasticised,,6.50,6.50,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Albania
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Albania
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Albania
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Albania
390469 -- Other,,3.25,3.25,2,,,,Albania
390490 - Other,,6.50,6.50,1,,,,Albania
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Albania
390519 -- Other,,6.50,6.50,1,,,,Albania
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Albania
390529 -- Other,,6.50,6.50,1,,,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Albania
390591 -- Copolymers,,6.50,6.50,1,,,,Albania
390599 -- Other,,3.25,3.25,2,,,,Albania
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Albania
390690 - Other,,1.64,1.64,7,,,,Albania
390710 - Polyacetals,,6.50,6.50,1,,,,Albania
390720 - Other polyethers,,5.20,5.20,5,,,,Albania
390730 - Epoxide resins,,6.50,6.50,1,,,,Albania
390740 - Polycarbonates,,6.50,6.50,1,,,,Albania
390750 - Alkyd resins,,6.50,6.50,1,,,,Albania
390760 - Poly(ethylene terephthalate),"2,712",6.50,6.50,2,,,,Albania
390791 -- Unsaturated,,6.50,6.50,2,,,,Albania
390799 -- Other,,3.25,3.25,4,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Albania
390890 - Other,,6.50,6.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,,6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,3.25,3.25,2,,,,Albania
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Albania
391190 - Other,,2.75,2.75,6,,,,Albania
391211 -- Non-plasticised,,6.50,6.50,1,,,,Albania
391212 -- Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Albania
391231 -- Carboxymethylcellulose and its salts,"18,487",6.50,6.50,1,,,,Albania
391239 -- Other,,4.33,4.33,3,,,,Albania
391290 - Other,,6.45,6.45,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,"12,267",6.50,6.50,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Albania
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
391590 - Of other plastics,224,6.50,6.50,3,,,,Albania
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391690 - Of other plastics,,6.50,6.50,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Albania
391721 -- Of polymers of ethylene,,4.33,4.33,3,,,,Albania
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Albania
391723 -- Of polymers of vinyl chloride,,4.33,4.33,3,,,,Albania
391729 -- Of other plastics,,5.20,5.20,5,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Albania
391739 -- Other,,5.20,5.20,5,,,,Albania
391740 - Fittings,"6,345",3.25,3.25,2,,,,Albania
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391890 - Of other plastics,"5,263",6.50,6.50,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,6.41,6.41,9,,,,Albania
391990 - Other,,6.50,6.50,6,,,,Albania
392010 - Of polymers of ethylene,"5,412",4.88,4.88,8,,,,Albania
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Albania
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
392043 -- Containing by weight not less than 6% of plasticizers,,6.50,6.50,2,,,,Albania
392049 -- Other,,6.50,6.50,2,,,,Albania
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Albania
392059 -- Other,,3.25,3.25,2,,,,Albania
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Albania
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Albania
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Albania
392069 -- Of other polyesters,,6.50,6.50,1,,,,Albania
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Albania
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Albania
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Albania
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Albania
392092 -- Of polyamides,,6.50,6.50,1,,,,Albania
392093 -- Of amino-resins,,6.50,6.50,1,,,,Albania
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 -- Of other plastics,"1,518",2.79,2.79,7,,,,Albania
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
392113 -- Of polyurethanes,"11,135",6.50,6.50,2,,,,Albania
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Albania
392119 -- Of other plastics,,6.50,6.50,1,,,,Albania
392190 - Other,,6.50,6.50,9,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins","4,976",6.50,6.50,1,,,,Albania
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Albania
392290 - Other,,6.50,6.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","66,534",6.50,6.50,1,,,,Albania
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Albania
392329 -- Of other plastics,"725,945",6.50,6.50,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","202,801",6.50,6.50,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",610,6.50,6.50,2,,,,Albania
392390 - Other,"32,048",6.50,6.50,2,,,,Albania
392410 - Tableware and kitchenware,"257,653",6.50,6.50,1,,,,Albania
392490 - Other,149,6.50,6.50,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","17,057",6.50,6.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Albania
392590 - Other,"1,816",6.50,6.50,3,,,,Albania
392610 - Office or school supplies,,6.50,6.50,1,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,6.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Albania
392690 - Other,"292,426",4.88,4.88,4,,,,Albania
,2004,"1,280,247",5.42,5.42,257,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,3.25,2,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Albania
390190 - Other,,2.17,2.17,3,,,,Albania
390210 - Polypropylene,,6.50,6.50,1,,,,Albania
390220 - Polyisobutylene,,6.50,6.50,1,,,,Albania
390230 - Propylene copolymers,,6.50,6.50,1,,,,Albania
390290 - Other,,2.17,2.17,3,,,,Albania
390311 -- Expansible,,6.50,6.50,1,,,,Albania
390319 -- Other,,6.50,6.50,1,,,,Albania
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Albania
390390 - Other,,2.17,2.17,3,,,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Albania
390421 -- Non-plasticised,,6.50,6.50,1,,,,Albania
390422 -- Plasticised,,6.50,6.50,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Albania
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Albania
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Albania
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Albania
390469 -- Other,,3.25,3.25,2,,,,Albania
390490 - Other,,6.50,6.50,1,,,,Albania
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Albania
390519 -- Other,,6.50,6.50,1,,,,Albania
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Albania
390529 -- Other,,6.50,6.50,1,,,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Albania
390591 -- Copolymers,,6.50,6.50,1,,,,Albania
390599 -- Other,,3.25,3.25,2,,,,Albania
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Albania
390690 - Other,,1.64,1.64,7,,,,Albania
390710 - Polyacetals,,6.50,6.50,1,,,,Albania
390720 - Other polyethers,,5.20,5.20,5,,,,Albania
390730 - Epoxide resins,,6.50,6.50,1,,,,Albania
390740 - Polycarbonates,,6.50,6.50,1,,,,Albania
390750 - Alkyd resins,,6.50,6.50,1,,,,Albania
390760 - Poly(ethylene terephthalate),"1,617",6.50,6.50,2,,,,Albania
390791 -- Unsaturated,,6.50,6.50,2,,,,Albania
390799 -- Other,,3.25,3.25,4,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Albania
390890 - Other,,6.50,6.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,,6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,3.25,3.25,2,,,,Albania
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Albania
391190 - Other,,2.75,2.75,6,,,,Albania
391211 -- Non-plasticised,,6.50,6.50,1,,,,Albania
391212 -- Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Albania
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Albania
391239 -- Other,,4.33,4.33,3,,,,Albania
391290 - Other,,6.45,6.45,2,,,,Albania
