Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"3,152",3.88,0.00,4,,4,,Viet Nam
870893 -- Clutches and parts thereof,"21,558",3.75,0.00,2,,2,,Viet Nam
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","213,859",3.88,0.00,4,,4,,Viet Nam
870895 -- Safety airbags with inflater system; parts thereof,"11,849,944",3.67,0.00,3,,3,,Viet Nam
870899 -- Other,"3,355,487",3.67,0.00,3,,3,,Viet Nam
870911 -- Electrical,,3.00,0.00,2,,2,,Viet Nam
870919 -- Other,,3.00,0.00,2,,2,,Viet Nam
870990 - Parts,"8,792",3.50,0.00,1,,1,,Viet Nam
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Viet Nam
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"3,481,450",8.00,4.50,1,,1,,Viet Nam
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"21,974,789",8.00,4.50,3,,3,,Viet Nam
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,329",6.00,2.50,2,,2,,Viet Nam
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,2.50,1,,1,,Viet Nam
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"9,633",6.00,2.50,1,,1,,Viet Nam
871190 - Other,"1,439,495",6.00,2.50,2,,2,,Viet Nam
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","20,435,670",14.50,10.50,2,,2,,Viet Nam
871310 - Not mechanically propelled,"3,254,530",0.00,0.00,1,,,,Viet Nam
871390 - Other,"236,049",0.00,0.00,1,,,,Viet Nam
871410 - Of motorcycles (including mopeds),"41,357,411",3.70,0.00,6,,6,,Viet Nam
871420 - Of carriages for disabled persons,"112,276",0.00,0.00,1,,,,Viet Nam
"871491 -- Frames and forks, and parts thereof","59,703,294",4.70,1.20,3,,3,,Viet Nam
871492 -- Wheel rims and spokes,"186,829",4.70,1.20,2,,2,,Viet Nam
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","3,603",4.70,1.20,1,,1,,Viet Nam
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","3,569,331",4.70,1.20,2,,2,,Viet Nam
871495 -- Saddles,"7,993,455",4.70,1.20,1,,1,,Viet Nam
"871496 -- Pedals and crank-gear, and parts thereof","10,945",4.70,1.20,3,,3,,Viet Nam
871499 -- Other,"14,698,783",4.70,1.20,4,,4,,Viet Nam
871500 Baby carriages and parts thereof.,"18,942",2.70,0.00,2,,2,,Viet Nam
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Viet Nam
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Viet Nam
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871639 -- Other,"51,121",2.70,0.00,4,,4,,Viet Nam
871640 - Other trailers and semi-trailers,"60,663",2.70,0.00,1,,1,,Viet Nam
871680 - Other vehicles,"3,039,983",1.70,0.00,1,,1,,Viet Nam
871690 - Parts,"859,019",1.70,0.00,4,,4,,Viet Nam
,2014,"229,669,196",6.29,2.67,184,,171,,Viet Nam
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,Viet Nam
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Viet Nam
870130 -Track-laying tractors,,0.00,0.00,1,,,,Viet Nam
870190 - Other,"6,773,208",0.88,0.00,8,,1,,Viet Nam
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,8.85,4,,4,,Viet Nam
870290 - Other,,12.40,8.38,5,,5,,Viet Nam
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"2,652,491",7.50,4.00,2,,2,,Viet Nam
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","364,780",10.00,6.50,2,,2,,Viet Nam
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,158",10.00,6.50,3,,3,,Viet Nam
"870324 -- Of a cylinder capacity exceeding 3,000 cc","13,267",10.00,6.50,2,,2,,Viet Nam
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
870390 - Other,"409,394",10.00,6.50,2,,2,,Viet Nam
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Viet Nam
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870423 -- g.v.w. exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870432 -- g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,Viet Nam
870490 - Other,,10.00,6.50,1,,1,,Viet Nam
870510 - Crane lorries,,3.70,0.00,1,,1,,Viet Nam
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Viet Nam
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Viet Nam
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Viet Nam
870590 - Other,,3.70,0.00,2,,2,,Viet Nam
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,5.58,4,,4,,Viet Nam
870710 - For the vehicles of heading 87.03,,4.50,0.00,2,,2,,Viet Nam
870790 - Other,,4.50,0.00,2,,2,,Viet Nam
870810 - Bumpers and parts thereof,"1,844,245",3.75,0.00,2,,2,,Viet Nam
870821 -- Safety seat belts,"6,581",3.75,0.00,2,,2,,Viet Nam
870829 -- Other,"747,928",3.75,0.00,2,,2,,Viet Nam
870830 - Brakes and servo-brakes; parts thereof,"11,193,331",4.00,0.00,3,,3,,Viet Nam
870840 - Gear boxes and parts thereof,"20,458,535",3.88,0.00,4,,4,,Viet Nam
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","694,475",4.00,0.00,5,,5,,Viet Nam
870870 - Road wheels and parts and accessories thereof,"470,277",3.75,0.00,4,,4,,Viet Nam
870880 - Suspension systems and parts thereof (including shock- absorbers),"3,659,779",3.80,0.00,5,,5,,Viet Nam
870891 -- Radiators and parts thereof,"6,919",3.88,0.00,4,,4,,Viet Nam
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"47,800",3.88,0.00,4,,4,,Viet Nam
870893 -- Clutches and parts thereof,"16,952",3.75,0.00,2,,2,,Viet Nam
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","171,986",3.88,0.00,4,,4,,Viet Nam
870895 -- Safety airbags with inflater system; parts thereof,"10,706,362",3.67,0.00,3,,3,,Viet Nam
870899 -- Other,"5,546,097",3.67,0.00,3,,3,,Viet Nam
870911 -- Electrical,,3.00,0.00,2,,2,,Viet Nam
870919 -- Other,"7,996",3.00,0.00,2,,2,,Viet Nam
870990 - Parts,601,3.50,0.00,1,,1,,Viet Nam
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Viet Nam
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"3,528,722",8.00,4.50,1,,1,,Viet Nam
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"28,228,327",8.00,4.50,3,,3,,Viet Nam
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,2.50,2,,2,,Viet Nam
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"166,347",6.00,2.50,1,,1,,Viet Nam
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"299,099",6.00,2.50,1,,1,,Viet Nam
871190 - Other,"475,866",6.00,2.50,2,,2,,Viet Nam
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","24,057,793",14.50,10.50,2,,2,,Viet Nam
871310 - Not mechanically propelled,"333,575",0.00,0.00,1,,,,Viet Nam
871390 - Other,"471,215",0.00,0.00,1,,,,Viet Nam
871410 - Of motorcycles (including mopeds),"40,308,503",3.70,0.00,6,,6,,Viet Nam
871420 - Of carriages for disabled persons,"99,615",0.00,0.00,1,,,,Viet Nam
"871491 -- Frames and forks, and parts thereof","40,907,767",4.70,1.20,3,,3,,Viet Nam
871492 -- Wheel rims and spokes,"70,696",4.70,1.20,2,,2,,Viet Nam
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","11,030",4.70,1.20,1,,1,,Viet Nam
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","4,531,483",4.70,1.20,2,,2,,Viet Nam
871495 -- Saddles,"6,968,784",4.70,1.20,1,,1,,Viet Nam
"871496 -- Pedals and crank-gear, and parts thereof","36,736",4.70,1.20,3,,3,,Viet Nam
871499 -- Other,"10,117,165",4.70,1.20,4,,4,,Viet Nam
871500 Baby carriages and parts thereof.,"73,346",2.70,0.00,2,,2,,Viet Nam
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Viet Nam
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Viet Nam
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871639 -- Other,"4,138",2.70,0.00,4,,4,,Viet Nam
871640 - Other trailers and semi-trailers,"15,507",2.70,0.00,1,,1,,Viet Nam
871680 - Other vehicles,"2,477,582",1.70,0.00,1,,1,,Viet Nam
871690 - Parts,"691,736",1.70,0.00,4,,4,,Viet Nam
,2013,"169,487,867",6.37,2.74,179,,166,,Viet Nam
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,Viet Nam
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Viet Nam
870130 -Track-laying tractors,,0.00,0.00,1,,,,Viet Nam
870190 - Other,"5,298,486",0.88,0.00,8,,1,,Viet Nam
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,8.85,4,,4,,Viet Nam
870290 - Other,,12.40,8.38,5,,5,,Viet Nam
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"942,483",7.50,4.00,2,,2,,Viet Nam
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","299,057",10.00,6.50,2,,2,,Viet Nam
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","33,001",10.00,6.50,2,,2,,Viet Nam
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,6.50,3,,3,,Viet Nam
"870324 -- Of a cylinder capacity exceeding 3,000 cc","7,052",10.00,6.50,2,,2,,Viet Nam
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","5,976",10.00,6.50,3,,3,,Viet Nam
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
870390 - Other,"489,469",10.00,6.50,2,,2,,Viet Nam
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Viet Nam
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870423 -- g.v.w. exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870432 -- g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,Viet Nam
870490 - Other,,10.00,6.50,1,,1,,Viet Nam
870510 - Crane lorries,,3.70,0.00,1,,1,,Viet Nam
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Viet Nam
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Viet Nam
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Viet Nam
870590 - Other,,3.70,0.00,2,,2,,Viet Nam
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","3,187",9.88,5.58,4,,4,,Viet Nam
870710 - For the vehicles of heading 87.03,,4.50,0.00,2,,2,,Viet Nam
870790 - Other,,4.50,0.00,2,,2,,Viet Nam
870810 - Bumpers and parts thereof,"1,584,223",3.75,0.00,2,,2,,Viet Nam
870821 -- Safety seat belts,"7,251",3.75,0.00,2,,2,,Viet Nam
870829 -- Other,"6,661,126",3.75,0.00,2,,2,,Viet Nam
870830 - Brakes and servo-brakes; parts thereof,"8,505,282",4.00,0.00,3,,3,,Viet Nam
870840 - Gear boxes and parts thereof,"18,428,965",3.88,0.00,4,,4,,Viet Nam
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","197,563",4.00,0.00,5,,5,,Viet Nam
870870 - Road wheels and parts and accessories thereof,"480,922",3.75,0.00,4,,4,,Viet Nam
870880 - Suspension systems and parts thereof (including shock- absorbers),"3,373,582",3.80,0.00,5,,5,,Viet Nam
870891 -- Radiators and parts thereof,"9,163",3.88,0.00,4,,4,,Viet Nam
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"82,072",3.88,0.00,4,,4,,Viet Nam
870893 -- Clutches and parts thereof,"4,474",3.75,0.00,2,,2,,Viet Nam
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","253,466",3.88,0.00,4,,4,,Viet Nam
870895 -- Safety airbags with inflater system; parts thereof,"9,681,448",3.67,0.00,3,,3,,Viet Nam
870899 -- Other,"4,838,130",3.67,0.00,3,,3,,Viet Nam
870911 -- Electrical,,3.00,0.00,2,,2,,Viet Nam
870919 -- Other,,3.00,0.00,2,,2,,Viet Nam
870990 - Parts,398,3.50,0.00,1,,1,,Viet Nam
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Viet Nam
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"5,103,227",8.00,4.50,1,,1,,Viet Nam
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"21,004,821",8.00,4.50,3,,3,,Viet Nam
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,2.50,2,,2,,Viet Nam
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,2.50,1,,1,,Viet Nam
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"1,394",6.00,2.50,1,,1,,Viet Nam
871190 - Other,"179,827",6.00,2.50,2,,2,,Viet Nam
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","12,484,462",14.50,10.50,2,,2,,Viet Nam
871310 - Not mechanically propelled,"334,263",0.00,0.00,1,,,,Viet Nam
871390 - Other,"294,781",0.00,0.00,1,,,,Viet Nam
871410 - Of motorcycles (including mopeds),"18,322,201",3.70,0.00,1,,1,,Viet Nam
871420 - Of carriages for disabled persons,"163,201",0.00,0.00,1,,,,Viet Nam
"871491 -- Frames and forks, and parts thereof","31,404,363",4.70,1.20,3,,3,,Viet Nam
871492 -- Wheel rims and spokes,"43,838",4.70,1.20,2,,2,,Viet Nam
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","65,458",4.70,1.20,1,,1,,Viet Nam
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","3,760,481",4.70,1.20,2,,2,,Viet Nam
871495 -- Saddles,"5,913,414",4.70,1.20,1,,1,,Viet Nam
"871496 -- Pedals and crank-gear, and parts thereof",757,4.70,1.20,3,,3,,Viet Nam
871499 -- Other,"6,424,961",4.70,1.20,4,,4,,Viet Nam
871500 Baby carriages and parts thereof.,452,2.70,0.00,2,,2,,Viet Nam
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Viet Nam
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Viet Nam
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871639 -- Other,305,2.70,0.00,4,,4,,Viet Nam
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871680 - Other vehicles,"2,320,956",1.70,0.00,1,,1,,Viet Nam
871690 - Parts,"477,928",1.70,0.00,4,,4,,Viet Nam
,2012,"142,841,332",6.37,2.74,179,,166,,Viet Nam
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,Viet Nam
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Viet Nam
870130 -Track-laying tractors,,0.00,0.00,1,,,,Viet Nam
870190 - Other,"4,023,419",0.88,0.00,8,,1,,Viet Nam
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,8.85,4,,4,,Viet Nam
870290 - Other,,12.40,8.38,5,,5,,Viet Nam
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"621,093",7.50,4.00,2,,2,,Viet Nam
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","324,165",10.00,6.50,2,,2,,Viet Nam
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,6.50,3,,3,,Viet Nam
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,6.50,2,,2,,Viet Nam
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
"870333 -- Of a cylinder capacity exceeding 2,500 cc","29,383",10.00,6.50,3,,3,,Viet Nam
870390 - Other,"4,769",10.00,6.50,2,,2,,Viet Nam
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Viet Nam
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870423 -- g.v.w. exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870432 -- g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,Viet Nam
870490 - Other,,10.00,6.50,1,,1,,Viet Nam
870510 - Crane lorries,,3.70,0.00,1,,1,,Viet Nam
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Viet Nam
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Viet Nam
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Viet Nam
870590 - Other,,3.70,0.00,2,,2,,Viet Nam
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,5.58,4,,4,,Viet Nam
870710 - For the vehicles of heading 87.03,193,4.50,0.00,2,,2,,Viet Nam
870790 - Other,231,4.50,0.00,2,,2,,Viet Nam
870810 - Bumpers and parts thereof,"1,486,285",3.75,0.00,2,,2,,Viet Nam
870821 -- Safety seat belts,"1,517",3.75,0.00,2,,2,,Viet Nam
870829 -- Other,"6,548,033",3.75,0.00,2,,2,,Viet Nam
870830 - Brakes and servo-brakes; parts thereof,"5,048,522",4.00,0.00,3,,3,,Viet Nam
870840 - Gear boxes and parts thereof,"21,945,129",3.88,0.00,4,,4,,Viet Nam
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","49,830",4.00,0.00,5,,5,,Viet Nam
870870 - Road wheels and parts and accessories thereof,"536,658",3.75,0.00,4,,4,,Viet Nam
870880 - Suspension systems and parts thereof (including shock- absorbers),"3,409,866",3.80,0.00,5,,5,,Viet Nam
870891 -- Radiators and parts thereof,"14,049",3.88,0.00,4,,4,,Viet Nam
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"98,175",3.88,0.00,4,,4,,Viet Nam
870893 -- Clutches and parts thereof,"5,810",3.75,0.00,2,,2,,Viet Nam
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","302,211",3.88,0.00,4,,4,,Viet Nam
870895 -- Safety airbags with inflater system; parts thereof,"3,819,383",3.67,0.00,3,,3,,Viet Nam
870899 -- Other,"5,450,019",3.67,0.00,3,,3,,Viet Nam
870911 -- Electrical,,3.00,0.00,2,,2,,Viet Nam
870919 -- Other,,3.00,0.00,2,,2,,Viet Nam
870990 - Parts,"6,941",3.50,0.00,1,,1,,Viet Nam
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","2,262",1.70,0.00,1,,1,,Viet Nam
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"3,752,802",8.00,4.50,1,,1,,Viet Nam
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,972,185",8.00,4.50,3,,3,,Viet Nam
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,082",6.00,2.50,2,,2,,Viet Nam
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"4,537",6.00,2.50,1,,1,,Viet Nam
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"55,835",6.00,2.50,1,,1,,Viet Nam
871190 - Other,"33,869",6.00,2.50,2,,2,,Viet Nam
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","16,973,728",14.50,10.50,2,,2,,Viet Nam
871310 - Not mechanically propelled,"295,848",0.00,0.00,1,,,,Viet Nam
871390 - Other,"26,761",0.00,0.00,1,,,,Viet Nam
871410 - Of motorcycles (including mopeds),"12,885,257",3.70,0.00,1,,1,,Viet Nam
871420 - Of carriages for disabled persons,"179,969",0.00,0.00,1,,,,Viet Nam
"871491 -- Frames and forks, and parts thereof","30,792,342",4.70,1.20,3,,3,,Viet Nam
871492 -- Wheel rims and spokes,"99,640",4.70,1.20,2,,2,,Viet Nam
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","57,635",4.70,1.20,1,,1,,Viet Nam
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","3,529,580",4.70,1.20,2,,2,,Viet Nam
871495 -- Saddles,"7,399,055",4.70,1.20,1,,1,,Viet Nam
"871496 -- Pedals and crank-gear, and parts thereof","16,157",4.70,1.20,3,,3,,Viet Nam
871499 -- Other,"6,116,351",4.70,1.20,4,,4,,Viet Nam
871500 Baby carriages and parts thereof.,"34,807",2.70,0.00,2,,2,,Viet Nam
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Viet Nam
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"2,789",2.70,0.00,1,,1,,Viet Nam
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871639 -- Other,,2.70,0.00,4,,4,,Viet Nam
871640 - Other trailers and semi-trailers,"9,653",2.70,0.00,1,,1,,Viet Nam
871680 - Other vehicles,"2,458,213",1.70,0.00,1,,1,,Viet Nam
871690 - Parts,"414,293",1.70,0.00,4,,4,,Viet Nam
,2011,"149,219,338",6.30,2.69,188,,175,,Viet Nam
870110 - Pedestrian controlled tractors,"51,407",3.00,0.00,1,,1,,Viet Nam
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Viet Nam
870130 - Track-laying tractors,,0.00,0.00,1,,,,Viet Nam
870190 - Other,"6,435,634",0.88,0.00,8,,1,,Viet Nam
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,8.85,4,,4,,Viet Nam
870290 - Other,,12.40,8.38,5,,5,,Viet Nam
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"108,590",7.50,4.00,2,,2,,Viet Nam
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","146,230",10.00,6.50,2,,2,,Viet Nam
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","14,073",10.00,6.50,3,,3,,Viet Nam
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,6.50,2,,2,,Viet Nam
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
870390 - Other,"1,629",10.00,6.50,2,,2,,Viet Nam
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Viet Nam
870421 -- g.v.w. not exceeding 5 tonnes,"4,705",13.50,8.76,5,,5,,Viet Nam
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870423 -- g.v.w. exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870432 -- g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,Viet Nam
870490 - Other,,10.00,6.50,1,,1,,Viet Nam
870510 - Crane lorries,,3.70,0.00,1,,1,,Viet Nam
870520 - Mobile drilling derricks,,3.70,0.00,1,,1,,Viet Nam
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Viet Nam
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Viet Nam
870590 - Other,,3.70,0.00,3,,3,,Viet Nam
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,5.58,4,,4,,Viet Nam
870710 - For the vehicles of heading 87.03,84,4.50,0.00,2,,2,,Viet Nam
870790 - Other,"74,542",4.50,0.00,2,,2,,Viet Nam
870810 - Bumpers and parts thereof,"1,109,160",3.75,0.00,2,,2,,Viet Nam
870821 -- Safety seat belts,"18,040",3.75,0.00,2,,2,,Viet Nam
870829 -- Other,"926,362",3.75,0.00,2,,2,,Viet Nam
870830 - Brakes and servo-brakes; parts thereof,"6,805,627",4.00,0.00,3,,3,,Viet Nam
870840 - Gear boxes and parts thereof,"16,079,897",3.88,0.00,4,,4,,Viet Nam
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","31,738",4.00,0.00,5,,5,,Viet Nam
870870 - Road wheels and parts and accessories thereof,"1,639,331",3.75,0.00,4,,4,,Viet Nam
870880 - Suspension systems and parts thereof (including shock-absorbers),"2,853,934",3.80,0.00,5,,5,,Viet Nam
