Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
"300215 - - Immunological products, put up in measured doses or in forms or packings for retail sale","3,208",0.00,0.00,1,,,,Costa Rica
300219 - - Other,"35,455",0.00,0.00,1,,,,Costa Rica
300220 - Vaccines for human medicine,"3,563",0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,1,0.00,0.00,1,,,,Costa Rica
300290 - Other,"1,651",0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
"300320 - Other, containing antibiotics",50,0.00,0.00,1,,,,Costa Rica
300331 - - Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 - - Other,,0.00,0.00,1,,,,Costa Rica
300341 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,Costa Rica
300342 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,Costa Rica
300343 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,Costa Rica
300349 - - Other,,0.00,0.00,1,,,,Costa Rica
"300360 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,0.00,0.00,1,,,,Costa Rica
300390 - Other,624,0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",17,0.00,0.00,1,,,,Costa Rica
"300420 - Other, containing antibiotics",18,0.00,0.00,1,,,,Costa Rica
300431 - - Containing insulin,7,0.00,0.00,1,,,,Costa Rica
"300432 - - Containing corticosteroid hormones, their derivatives or structural analogues",53,0.00,0.00,1,,,,Costa Rica
300439 - - Other,"2,244",0.00,0.00,1,,,,Costa Rica
300441 - - Containing ephedrine or its salts,,0.00,0.00,1,,,,Costa Rica
300442 - - Containing pseudoephedrine (INN) or its salts,,0.00,0.00,1,,,,Costa Rica
300443 - - Containing norephedrine or its salts,,0.00,0.00,1,,,,Costa Rica
300449 - - Other,48,0.00,0.00,1,,,,Costa Rica
"300450 - Other, containing vitamins or other products of heading 29.36",2,0.00,0.00,1,,,,Costa Rica
"300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",1,0.00,0.00,1,,,,Costa Rica
300490 - Other,"1,028,639",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,"1,156",0.00,0.00,1,,,,Costa Rica
300590 - Other,"110,179",0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","384,297",0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,168,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,15,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,9,0.00,0.00,1,,,,Costa Rica
300691 - - Appliances identifiable for ostomy use,"1,689",0.00,0.00,1,,,,Costa Rica
300692 - - Waste pharmaceuticals,310,0.00,0.00,1,,,,Costa Rica
,2016,"1,806,277",0.00,0.00,50,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,"8,381",0.00,0.00,3,,,,Costa Rica
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes",433,0.00,0.00,3,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,"2,026",0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Costa Rica
300390 - Other,"1,709",0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",137,0.00,0.00,1,,,,Costa Rica
300439 -- Other,,0.00,0.00,1,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Costa Rica
300490 - Other,"24,267",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,"90,501",0.00,0.00,1,,,,Costa Rica
300590 - Other,"388,516",0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,285,588",0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,619",0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,100,0.00,0.00,1,,,,Costa Rica
,2015,"439,642",0.00,0.00,50,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","400,350",0.00,0.00,3,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,"6,084",0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Costa Rica
300390 - Other,,0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300420 - Containing other antibiotics,"7,647",0.00,0.00,1,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",346,0.00,0.00,1,,,,Costa Rica
300439 -- Other,,0.00,0.00,1,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Costa Rica
300490 - Other,"1,889",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,"1,033",0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","21,840",0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,454,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2014,"361,209",0.00,0.00,50,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,1,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","257,061",0.00,0.00,3,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,65,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Costa Rica
300390 - Other,,0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",82,0.00,0.00,1,,,,Costa Rica
300439 -- Other,,0.00,0.00,1,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,"98,178",0.00,0.00,1,,,,Costa Rica
300490 - Other,"5,531",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,265,0.00,0.00,1,,,,Costa Rica
300590 - Other,24,0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2013,"2,504,267",0.00,0.00,50,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,"32,085",0.00,0.00,3,,,,Costa Rica
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","173,386",0.00,0.00,3,,,,Costa Rica
300220 - Vaccines for human medicine,"2,603",0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,4,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,4,,,,Costa Rica
300390 - Other,,0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300420 - Containing other antibiotics,"98,021",0.00,0.00,1,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",80,0.00,0.00,1,,,,Costa Rica
300439 -- Other,,0.00,0.00,1,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,4,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Costa Rica
300490 - Other,"2,196,879",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,53,0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,155",0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2012,"11,299,269",0.00,0.00,45,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","18,470",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,103,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,"1,812",0.00,0.00,1,,,,Costa Rica
300290 - Other,77,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300420 - Containing other antibiotics,1,0.00,0.00,1,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Costa Rica
300439 -- Other,,0.00,0.00,1,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Costa Rica
300490 - Other,"11,190,887",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","87,918",0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2011,"286,237",0.00,0.00,46,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,56,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,167,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Costa Rica
300439 -- Other,,0.00,0.00,1,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Costa Rica
300490 - Other,"278,678",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","7,336",0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2010,"1,842,935",0.00,0.00,46,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","19,673",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,"1,180",0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,53,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
