Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
611529 -- Of other textile materials,"418,371",35.00,35.00,3,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","608,216",35.00,35.00,3,,,,China
611594 -- Of wool or fine animal hair,"18,451",35.00,35.00,1,,,,China
611595 -- Of cotton,"11,741,098",35.00,35.00,1,,,,China
611596 -- Of synthetic fibres,"5,123,506",35.00,35.00,1,,,,China
611599 -- Of other textile materials,"1,700,369",35.00,35.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","14,674,582",35.00,35.00,1,,,,China
611691 -- Of wool or fine animal hair,"29,096",35.00,35.00,1,,,,China
611692 -- Of cotton,"801,405",35.00,35.00,1,,,,China
611693 -- Of synthetic fibres,"6,964,262",35.00,35.00,1,,,,China
611699 -- Of other textile materials,"394,368",35.00,35.00,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","2,591,378",35.00,35.00,1,,,,China
611780 - Other accessories,"458,628",35.00,35.00,2,,,,China
611790 - Parts,"83,285",35.00,35.00,1,,,,China
,2014,"630,181,063",35.00,35.00,132,,,,China
610120 - Of cotton,"9,294,917",35.00,35.00,1,,,,China
610130 - Of man-made fibres,"27,735,731",35.00,35.00,1,,,,China
610190 - Of other textile materials,"50,529",35.00,35.00,2,,,,China
610210 - Of wool or fine animal hair,"113,547",35.00,35.00,1,,,,China
610220 - Of cotton,"6,745,448",35.00,35.00,1,,,,China
610230 - Of man-made fibres,"23,021,712",35.00,35.00,1,,,,China
610290 - Of other textile materials,"206,134",35.00,35.00,1,,,,China
610310 - Suits,"6,775",35.00,35.00,3,,,,China
610322 -- Of cotton,"122,574",35.00,35.00,1,,,,China
610323 -- Of synthetic fibres,"2,107,732",35.00,35.00,1,,,,China
610329 -- Of other textile materials,,35.00,35.00,2,,,,China
610331 -- Of wool or fine animal hair,"20,155",35.00,35.00,1,,,,China
610332 -- Of cotton,"297,160",35.00,35.00,1,,,,China
610333 -- Of synthetic fibres,"449,226",35.00,35.00,1,,,,China
610339 -- Of other textile materials,"90,701",35.00,35.00,1,,,,China
610341 -- Of wool or fine animal hair,"5,153",35.00,35.00,1,,,,China
610342 -- Of cotton,"4,081,610",35.00,35.00,1,,,,China
610343 -- Of synthetic fibres,"9,905,641",35.00,35.00,1,,,,China
610349 -- Of other textile materials,"102,313",35.00,35.00,1,,,,China
610413 -- Of synthetic fibres,"10,435",35.00,35.00,1,,,,China
610419 -- Of other textile materials,"79,748",35.00,35.00,3,,,,China
610422 -- Of cotton,"508,610",35.00,35.00,1,,,,China
610423 -- Of synthetic fibres,"1,644,240",35.00,35.00,1,,,,China
610429 -- Of other textile materials,"157,181",35.00,35.00,2,,,,China
610431 -- Of wool or fine animal hair,"24,692",35.00,35.00,1,,,,China
610432 -- Of cotton,"349,190",35.00,35.00,1,,,,China
610433 -- Of synthetic fibres,"1,912,586",35.00,35.00,1,,,,China
610439 -- Of other textile materials,"444,345",35.00,35.00,1,,,,China
610441 -- Of wool or fine animal hair,"38,303",35.00,35.00,1,,,,China
610442 -- Of cotton,"2,564,109",35.00,35.00,1,,,,China
610443 -- Of synthetic fibres,"14,908,100",35.00,35.00,1,,,,China
610444 -- Of artificial fibres,"5,548,928",35.00,35.00,1,,,,China
610449 -- Of other textile materials,"440,230",35.00,35.00,1,,,,China
610451 -- Of wool or fine animal hair,"3,974",35.00,35.00,1,,,,China
610452 -- Of cotton,"687,773",35.00,35.00,1,,,,China
610453 -- Of synthetic fibres,"5,713,548",35.00,35.00,1,,,,China
610459 -- Of other textile materials,"1,547,906",35.00,35.00,1,,,,China
610461 -- Of wool or fine animal hair,48,35.00,35.00,1,,,,China
610462 -- Of cotton,"7,581,042",35.00,35.00,1,,,,China
610463 -- Of synthetic fibres,"19,232,321",35.00,35.00,1,,,,China
610469 -- Of other textile materials,"4,829,967",35.00,35.00,1,,,,China
610510 - Of cotton,"45,051,078",35.00,35.00,1,,,,China
610520 - Of man-made fibres,"31,219,764",35.00,35.00,1,,,,China
610590 - Of other textile materials,"346,620",35.00,35.00,1,,,,China
610610 - Of cotton,"19,483,533",35.00,35.00,1,,,,China
610620 - Of man-made fibres,"80,264,887",35.00,35.00,1,,,,China
610690 - Of other textile materials,"1,704,087",35.00,35.00,1,,,,China
610711 -- Of cotton,"3,402,798",35.00,35.00,1,,,,China
610712 -- Of man-made fibres,"33,259,618",35.00,35.00,1,,,,China
610719 -- Of other textile materials,"535,024",35.00,35.00,1,,,,China
610721 -- Of cotton,"171,560",35.00,35.00,1,,,,China
610722 -- Of man-made fibres,"242,360",35.00,35.00,1,,,,China
610729 -- Of other textile materials,,35.00,35.00,1,,,,China
610791 -- Of cotton,"26,013",35.00,35.00,1,,,,China
610799 -- Of other textile materials,"3,112,153",35.00,35.00,2,,,,China
610811 -- Of man-made fibres,"73,942",35.00,35.00,1,,,,China
610819 -- Of other textile materials,791,35.00,35.00,1,,,,China
610821 -- Of cotton,"2,934,655",35.00,35.00,1,,,,China
610822 -- Of man-made fibres,"21,321,569",35.00,35.00,1,,,,China
610829 -- Of other textile materials,"109,405",35.00,35.00,1,,,,China
610831 -- Of cotton,"1,252,617",35.00,35.00,1,,,,China
610832 -- Of man-made fibres,"9,678,569",35.00,35.00,1,,,,China
610839 -- Of other textile materials,"42,652",35.00,35.00,1,,,,China
610891 -- Of cotton,"109,617",35.00,35.00,1,,,,China
610892 -- Of man-made fibres,"9,452,885",35.00,35.00,1,,,,China
610899 -- Of other textile materials,"3,211",35.00,35.00,1,,,,China
610910 - Of cotton,"16,288,791",35.00,35.00,1,,,,China
610990 - Of other textile materials,"28,637,035",35.00,35.00,1,,,,China
611011 -- Of wool,"1,025,032",35.00,35.00,1,,,,China
611012 -- Of Kashmir (cashmere) goats,"572,147",35.00,35.00,1,,,,China
611019 -- Other,"209,720",35.00,35.00,1,,,,China
611020 - Of cotton,"23,017,095",35.00,35.00,1,,,,China
611030 - Of man-made fibres,"59,438,205",35.00,35.00,1,,,,China
611090 - Of other textile materials,"385,655",35.00,35.00,1,,,,China
611120 - Of cotton,"14,518,094",35.00,35.00,1,,,,China
611130 - Of synthetic fibres,"3,756,911",35.00,35.00,1,,,,China
611190 - Of other textile materials,"284,062",35.00,35.00,2,,,,China
611211 -- Of cotton,"27,697",35.00,35.00,1,,,,China
611212 -- Of synthetic fibres,"2,573,263",35.00,35.00,1,,,,China
611219 -- Of other textile materials,"4,989",35.00,35.00,1,,,,China
611220 - Ski suits,"13,695",35.00,35.00,1,,,,China
611231 -- Of synthetic fibres,"1,903,732",35.00,35.00,1,,,,China
611239 -- Of other textile materials,"3,264",35.00,35.00,1,,,,China
611241 -- Of synthetic fibres,"5,951,010",35.00,35.00,1,,,,China
611249 -- Of other textile materials,"38,380",35.00,35.00,1,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,578,782",35.00,35.00,1,,,,China
611420 - Of cotton,"243,200",35.00,35.00,1,,,,China
611430 - Of man-made fibres,"2,302,906",35.00,35.00,1,,,,China
611490 - Of other textile materials,"117,407",35.00,35.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","863,062",35.00,35.00,12,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","293,253",35.00,35.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","797,973",35.00,35.00,1,,,,China
611529 -- Of other textile materials,"747,155",35.00,35.00,3,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","164,434",35.00,35.00,3,,,,China
611594 -- Of wool or fine animal hair,"33,979",35.00,35.00,1,,,,China
611595 -- Of cotton,"11,035,313",35.00,35.00,1,,,,China
611596 -- Of synthetic fibres,"4,960,138",35.00,35.00,1,,,,China
611599 -- Of other textile materials,"2,061,365",35.00,35.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","14,892,930",35.00,35.00,1,,,,China
611691 -- Of wool or fine animal hair,"14,773",35.00,35.00,1,,,,China
611692 -- Of cotton,"1,601,009",35.00,35.00,1,,,,China
611693 -- Of synthetic fibres,"10,808,941",35.00,35.00,1,,,,China
611699 -- Of other textile materials,"308,574",35.00,35.00,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,686,415",35.00,35.00,1,,,,China
611780 - Other accessories,"564,295",35.00,35.00,2,,,,China
611790 - Parts,"72,640",35.00,35.00,1,,,,China
,2013,"590,153,688",35.00,35.00,132,,,,China
610120 - Of cotton,"9,584,632",35.00,35.00,1,,,,China
610130 - Of man-made fibres,"29,546,565",35.00,35.00,1,,,,China
610190 - Of other textile materials,"251,163",35.00,35.00,2,,,,China
610210 - Of wool or fine animal hair,"174,737",35.00,35.00,1,,,,China
610220 - Of cotton,"8,528,442",35.00,35.00,1,,,,China
610230 - Of man-made fibres,"22,279,406",35.00,35.00,1,,,,China
610290 - Of other textile materials,"100,170",35.00,35.00,1,,,,China
610310 - Suits,"22,096",35.00,35.00,3,,,,China
610322 -- Of cotton,"108,383",35.00,35.00,1,,,,China
610323 -- Of synthetic fibres,"2,808,229",35.00,35.00,1,,,,China
610329 -- Of other textile materials,,35.00,35.00,2,,,,China
610331 -- Of wool or fine animal hair,"21,037",35.00,35.00,1,,,,China
610332 -- Of cotton,"221,453",35.00,35.00,1,,,,China
610333 -- Of synthetic fibres,"300,260",35.00,35.00,1,,,,China
610339 -- Of other textile materials,,35.00,35.00,1,,,,China
610341 -- Of wool or fine animal hair,"3,268",35.00,35.00,1,,,,China
610342 -- Of cotton,"3,167,613",35.00,35.00,1,,,,China
610343 -- Of synthetic fibres,"8,731,877",35.00,35.00,1,,,,China
610349 -- Of other textile materials,"485,284",35.00,35.00,1,,,,China
610413 -- Of synthetic fibres,"1,186",35.00,35.00,1,,,,China
610419 -- Of other textile materials,"6,663",35.00,35.00,3,,,,China
610422 -- Of cotton,"503,712",35.00,35.00,1,,,,China
610423 -- Of synthetic fibres,"1,848,330",35.00,35.00,1,,,,China
610429 -- Of other textile materials,"45,847",35.00,35.00,2,,,,China
610431 -- Of wool or fine animal hair,"58,208",35.00,35.00,1,,,,China
610432 -- Of cotton,"820,583",35.00,35.00,1,,,,China
610433 -- Of synthetic fibres,"2,399,124",35.00,35.00,1,,,,China
610439 -- Of other textile materials,"243,431",35.00,35.00,1,,,,China
610441 -- Of wool or fine animal hair,"50,890",35.00,35.00,1,,,,China
610442 -- Of cotton,"2,506,412",35.00,35.00,1,,,,China
610443 -- Of synthetic fibres,"12,274,048",35.00,35.00,1,,,,China
610444 -- Of artificial fibres,"3,502,927",35.00,35.00,1,,,,China
610449 -- Of other textile materials,"411,850",35.00,35.00,1,,,,China
610451 -- Of wool or fine animal hair,"61,600",35.00,35.00,1,,,,China
610452 -- Of cotton,"909,892",35.00,35.00,1,,,,China
610453 -- Of synthetic fibres,"4,324,385",35.00,35.00,1,,,,China
610459 -- Of other textile materials,"638,695",35.00,35.00,1,,,,China
610461 -- Of wool or fine animal hair,"28,306",35.00,35.00,1,,,,China
610462 -- Of cotton,"6,364,152",35.00,35.00,1,,,,China
610463 -- Of synthetic fibres,"10,213,207",35.00,35.00,1,,,,China
610469 -- Of other textile materials,"1,377,609",35.00,35.00,1,,,,China
610510 - Of cotton,"43,694,041",35.00,35.00,1,,,,China
610520 - Of man-made fibres,"29,809,155",35.00,35.00,1,,,,China
610590 - Of other textile materials,"130,081",35.00,35.00,1,,,,China
610610 - Of cotton,"21,957,073",35.00,35.00,1,,,,China
610620 - Of man-made fibres,"89,164,613",35.00,35.00,1,,,,China
610690 - Of other textile materials,"2,012,550",35.00,35.00,1,,,,China
610711 -- Of cotton,"2,997,788",35.00,35.00,1,,,,China
610712 -- Of man-made fibres,"27,374,479",35.00,35.00,1,,,,China
610719 -- Of other textile materials,"229,183",35.00,35.00,1,,,,China
610721 -- Of cotton,"124,399",35.00,35.00,1,,,,China
610722 -- Of man-made fibres,"252,591",35.00,35.00,1,,,,China
610729 -- Of other textile materials,"18,586",35.00,35.00,1,,,,China
610791 -- Of cotton,"47,581",35.00,35.00,1,,,,China
610799 -- Of other textile materials,"3,548,715",35.00,35.00,2,,,,China
610811 -- Of man-made fibres,"51,244",35.00,35.00,1,,,,China
610819 -- Of other textile materials,,35.00,35.00,1,,,,China
610821 -- Of cotton,"1,989,905",35.00,35.00,1,,,,China
610822 -- Of man-made fibres,"20,232,234",35.00,35.00,1,,,,China
610829 -- Of other textile materials,"38,278",35.00,35.00,1,,,,China
610831 -- Of cotton,"1,267,138",35.00,35.00,1,,,,China
610832 -- Of man-made fibres,"7,204,080",35.00,35.00,1,,,,China
610839 -- Of other textile materials,"23,531",35.00,35.00,1,,,,China
610891 -- Of cotton,"69,950",35.00,35.00,1,,,,China
610892 -- Of man-made fibres,"5,719,812",35.00,35.00,1,,,,China
610899 -- Of other textile materials,"44,328",35.00,35.00,1,,,,China
610910 - Of cotton,"13,744,280",35.00,35.00,1,,,,China
610990 - Of other textile materials,"24,480,384",35.00,35.00,1,,,,China
611011 -- Of wool,"1,345,425",35.00,35.00,1,,,,China
611012 -- Of Kashmir (cashmere) goats,"738,030",35.00,35.00,1,,,,China
611019 -- Other,"321,573",35.00,35.00,1,,,,China
611020 - Of cotton,"23,744,851",35.00,35.00,1,,,,China
611030 - Of man-made fibres,"54,078,983",35.00,35.00,1,,,,China
611090 - Of other textile materials,"744,759",35.00,35.00,1,,,,China
611120 - Of cotton,"10,400,214",35.00,35.00,1,,,,China
611130 - Of synthetic fibres,"3,321,474",35.00,35.00,1,,,,China
611190 - Of other textile materials,"82,230",35.00,35.00,2,,,,China
611211 -- Of cotton,"885,631",35.00,35.00,1,,,,China
611212 -- Of synthetic fibres,"3,233,419",35.00,35.00,1,,,,China
611219 -- Of other textile materials,"6,129",35.00,35.00,1,,,,China
611220 - Ski suits,"11,684",35.00,35.00,1,,,,China
611231 -- Of synthetic fibres,"1,715,480",35.00,35.00,1,,,,China
611239 -- Of other textile materials,,35.00,35.00,1,,,,China
611241 -- Of synthetic fibres,"5,605,378",35.00,35.00,1,,,,China
611249 -- Of other textile materials,"107,678",35.00,35.00,1,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,749,734",35.00,35.00,1,,,,China
611420 - Of cotton,"237,513",35.00,35.00,1,,,,China
611430 - Of man-made fibres,"2,771,034",35.00,35.00,1,,,,China
611490 - Of other textile materials,"164,124",35.00,35.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","915,964",35.00,35.00,12,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","242,515",35.00,35.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","1,236,261",35.00,35.00,1,,,,China
611529 -- Of other textile materials,"621,893",35.00,35.00,3,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","101,782",35.00,35.00,3,,,,China
611594 -- Of wool or fine animal hair,"13,938",35.00,35.00,1,,,,China
611595 -- Of cotton,"12,388,391",35.00,35.00,1,,,,China
611596 -- Of synthetic fibres,"6,174,712",35.00,35.00,1,,,,China
611599 -- Of other textile materials,"1,377,890",35.00,35.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","12,509,685",35.00,35.00,1,,,,China
611691 -- Of wool or fine animal hair,"19,921",35.00,35.00,1,,,,China
611692 -- Of cotton,"2,403,642",35.00,35.00,1,,,,China
611693 -- Of synthetic fibres,"6,462,541",35.00,35.00,1,,,,China
611699 -- Of other textile materials,"525,296",35.00,35.00,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","2,390,337",35.00,35.00,1,,,,China
611780 - Other accessories,"337,063",35.00,35.00,2,,,,China
611790 - Parts,"14,843",35.00,35.00,1,,,,China
,2012,"542,020,677",35.00,35.00,132,,,,China
610120 - Of cotton,"15,978,535",35.00,35.00,1,,,,China
610130 - Of man-made fibres,"32,090,681",35.00,35.00,1,,,,China
610190 - Of other textile materials,"161,927",35.00,35.00,2,,,,China
610210 - Of wool or fine animal hair,"272,412",35.00,35.00,1,,,,China
610220 - Of cotton,"10,319,697",35.00,35.00,1,,,,China
610230 - Of man-made fibres,"30,384,028",35.00,35.00,1,,,,China
610290 - Of other textile materials,"220,810",35.00,35.00,1,,,,China
610310 - Suits,"3,580",35.00,35.00,3,,,,China
610322 -- Of cotton,"758,810",35.00,35.00,1,,,,China
610323 -- Of synthetic fibres,"1,696,419",35.00,35.00,1,,,,China
610329 -- Of other textile materials,"1,659",35.00,35.00,2,,,,China
610331 -- Of wool or fine animal hair,219,35.00,35.00,1,,,,China
610332 -- Of cotton,"70,006",35.00,35.00,1,,,,China
610333 -- Of synthetic fibres,"661,553",35.00,35.00,1,,,,China
610339 -- Of other textile materials,474,35.00,35.00,1,,,,China
610341 -- Of wool or fine animal hair,"10,841",35.00,35.00,1,,,,China
610342 -- Of cotton,"4,260,108",35.00,35.00,1,,,,China
610343 -- Of synthetic fibres,"9,508,840",35.00,35.00,1,,,,China
610349 -- Of other textile materials,"413,929",35.00,35.00,1,,,,China
610413 -- Of synthetic fibres,,35.00,35.00,1,,,,China
610419 -- Of other textile materials,290,35.00,35.00,3,,,,China
610422 -- Of cotton,"1,753,015",35.00,35.00,1,,,,China
610423 -- Of synthetic fibres,"2,157,614",35.00,35.00,1,,,,China
610429 -- Of other textile materials,"52,288",35.00,35.00,2,,,,China
610431 -- Of wool or fine animal hair,"9,916",35.00,35.00,1,,,,China
610432 -- Of cotton,"470,284",35.00,35.00,1,,,,China
610433 -- Of synthetic fibres,"628,853",35.00,35.00,1,,,,China
610439 -- Of other textile materials,"340,525",35.00,35.00,1,,,,China
610441 -- Of wool or fine animal hair,"72,998",35.00,35.00,1,,,,China
610442 -- Of cotton,"2,615,180",35.00,35.00,1,,,,China
610443 -- Of synthetic fibres,"9,128,086",35.00,35.00,1,,,,China
610444 -- Of artificial fibres,"2,368,704",35.00,35.00,1,,,,China
610449 -- Of other textile materials,"608,088",35.00,35.00,1,,,,China
610451 -- Of wool or fine animal hair,"6,335",35.00,35.00,1,,,,China
610452 -- Of cotton,"583,637",35.00,35.00,1,,,,China
610453 -- Of synthetic fibres,"2,076,580",35.00,35.00,1,,,,China
610459 -- Of other textile materials,"344,297",35.00,35.00,1,,,,China
610461 -- Of wool or fine animal hair,"15,094",35.00,35.00,1,,,,China
610462 -- Of cotton,"4,872,173",35.00,35.00,1,,,,China
610463 -- Of synthetic fibres,"6,757,862",35.00,35.00,1,,,,China
610469 -- Of other textile materials,"338,195",35.00,35.00,1,,,,China
610510 - Of cotton,"39,389,636",35.00,35.00,1,,,,China
610520 - Of man-made fibres,"30,186,978",35.00,35.00,1,,,,China
610590 - Of other textile materials,"47,151",35.00,35.00,1,,,,China
610610 - Of cotton,"24,565,020",35.00,35.00,1,,,,China
610620 - Of man-made fibres,"40,626,563",35.00,35.00,1,,,,China
610690 - Of other textile materials,"868,215",35.00,35.00,1,,,,China
610711 -- Of cotton,"5,271,724",35.00,35.00,1,,,,China
610712 -- Of man-made fibres,"22,128,381",35.00,35.00,1,,,,China
610719 -- Of other textile materials,"143,602",35.00,35.00,1,,,,China
610721 -- Of cotton,"53,489",35.00,35.00,1,,,,China
610722 -- Of man-made fibres,"92,106",35.00,35.00,1,,,,China
610729 -- Of other textile materials,"25,314",35.00,35.00,1,,,,China
610791 -- Of cotton,"3,802",35.00,35.00,1,,,,China
610799 -- Of other textile materials,"3,369,380",35.00,35.00,2,,,,China
610811 -- Of man-made fibres,"58,712",35.00,35.00,1,,,,China
610819 -- Of other textile materials,"9,199",35.00,35.00,1,,,,China
610821 -- Of cotton,"2,327,333",35.00,35.00,1,,,,China
610822 -- Of man-made fibres,"17,913,366",35.00,35.00,1,,,,China
610829 -- Of other textile materials,338,35.00,35.00,1,,,,China
610831 -- Of cotton,"1,494,185",35.00,35.00,1,,,,China
610832 -- Of man-made fibres,"4,436,671",35.00,35.00,1,,,,China
610839 -- Of other textile materials,"197,597",35.00,35.00,1,,,,China
610891 -- Of cotton,"76,060",35.00,35.00,1,,,,China
610892 -- Of man-made fibres,"7,366,208",35.00,35.00,1,,,,China
610899 -- Of other textile materials,"32,409",35.00,35.00,1,,,,China
610910 - Of cotton,"13,390,804",35.00,35.00,1,,,,China
610990 - Of other textile materials,"19,480,906",35.00,35.00,1,,,,China
611011 -- Of wool,"1,327,640",35.00,35.00,1,,,,China
611012 -- Of Kashmir (cashmere) goats,"1,028,381",35.00,35.00,1,,,,China
611019 -- Other,"132,765",35.00,35.00,1,,,,China
611020 - Of cotton,"22,836,729",35.00,35.00,1,,,,China
611030 - Of man-made fibres,"51,629,569",35.00,35.00,1,,,,China
611090 - Of other textile materials,"1,142,940",35.00,35.00,1,,,,China
611120 - Of cotton,"10,843,436",35.00,35.00,1,,,,China
611130 - Of synthetic fibres,"3,684,032",35.00,35.00,1,,,,China
611190 - Of other textile materials,"66,895",35.00,35.00,2,,,,China
611211 -- Of cotton,"574,640",35.00,35.00,1,,,,China
611212 -- Of synthetic fibres,"5,440,398",35.00,35.00,1,,,,China
611219 -- Of other textile materials,"294,425",35.00,35.00,1,,,,China
611220 - Ski suits,"8,831",35.00,35.00,1,,,,China
611231 -- Of synthetic fibres,"812,364",35.00,35.00,1,,,,China
611239 -- Of other textile materials,"35,547",35.00,35.00,1,,,,China
611241 -- Of synthetic fibres,"4,679,901",35.00,35.00,1,,,,China
611249 -- Of other textile materials,357,35.00,35.00,1,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,421,030",35.00,35.00,1,,,,China
611420 - Of cotton,"224,812",35.00,35.00,1,,,,China
611430 - Of man-made fibres,"2,021,189",35.00,35.00,1,,,,China
611490 - Of other textile materials,"101,147",35.00,35.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","1,558,373",35.00,35.00,12,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","1,572,272",35.00,35.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","2,030,417",35.00,35.00,1,,,,China
611529 -- Of other textile materials,"972,914",35.00,35.00,3,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","287,284",35.00,35.00,3,,,,China
611594 -- Of wool or fine animal hair,"32,892",35.00,35.00,1,,,,China
611595 -- Of cotton,"12,079,661",35.00,35.00,1,,,,China
611596 -- Of synthetic fibres,"5,408,888",35.00,35.00,1,,,,China
611599 -- Of other textile materials,"692,627",35.00,35.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","14,149,896",35.00,35.00,1,,,,China
611691 -- Of wool or fine animal hair,"66,527",35.00,35.00,1,,,,China
611692 -- Of cotton,"8,547,374",35.00,35.00,1,,,,China
611693 -- Of synthetic fibres,"6,372,575",35.00,35.00,1,,,,China
611699 -- Of other textile materials,"329,878",35.00,35.00,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","3,433,974",35.00,35.00,1,,,,China
611780 - Other accessories,"438,174",35.00,35.00,2,,,,China
611790 - Parts,"170,235",35.00,35.00,1,,,,China
,2011,"371,573,000",35.00,35.00,132,,,,China
610120 - Of cotton,"12,528,000",35.00,35.00,1,,,,China
610130 - Of man-made fibres,"23,498,000",35.00,35.00,1,,,,China
610190 - Of other textile materials,"170,000",35.00,35.00,2,,,,China
610210 - Of wool or fine animal hair,"249,000",35.00,35.00,1,,,,China
610220 - Of cotton,"9,012,000",35.00,35.00,1,,,,China
610230 - Of man-made fibres,"16,963,000",35.00,35.00,1,,,,China
610290 - Of other textile materials,"191,000",35.00,35.00,1,,,,China
610310 - Suits,"24,000",35.00,35.00,3,,,,China
610322 -- Of cotton,"160,000",35.00,35.00,1,,,,China
610323 -- Of synthetic fibres,"1,806,000",35.00,35.00,1,,,,China
610329 -- Of other textile materials,"3,000",35.00,35.00,2,,,,China
610331 -- Of wool or fine animal hair,"11,000",35.00,35.00,1,,,,China
610332 -- Of cotton,"126,000",35.00,35.00,1,,,,China
610333 -- Of synthetic fibres,"112,000",35.00,35.00,1,,,,China
610339 -- Of other textile materials,"11,000",35.00,35.00,1,,,,China
610341 -- Of wool or fine animal hair,,35.00,35.00,1,,,,China
610342 -- Of cotton,"2,471,000",35.00,35.00,1,,,,China
610343 -- Of synthetic fibres,"6,761,000",35.00,35.00,1,,,,China
610349 -- Of other textile materials,"164,000",35.00,35.00,1,,,,China
610413 -- Of synthetic fibres,"9,000",35.00,35.00,1,,,,China
610419 -- Of other textile materials,"10,000",35.00,35.00,3,,,,China
610422 -- Of cotton,"788,000",35.00,35.00,1,,,,China
610423 -- Of synthetic fibres,"1,668,000",35.00,35.00,1,,,,China
610429 -- Of other textile materials,"66,000",35.00,35.00,2,,,,China
610431 -- Of wool or fine animal hair,"29,000",35.00,35.00,1,,,,China
610432 -- Of cotton,"111,000",35.00,35.00,1,,,,China
610433 -- Of synthetic fibres,"94,000",35.00,35.00,1,,,,China
610439 -- Of other textile materials,"18,000",35.00,35.00,1,,,,China
610441 -- Of wool or fine animal hair,"41,000",35.00,35.00,1,,,,China
610442 -- Of cotton,"1,741,000",35.00,35.00,1,,,,China
610443 -- Of synthetic fibres,"4,362,000",35.00,35.00,1,,,,China
610444 -- Of artificial fibres,"1,998,000",35.00,35.00,1,,,,China
610449 -- Of other textile materials,"230,000",35.00,35.00,1,,,,China
610451 -- Of wool or fine animal hair,"2,000",35.00,35.00,1,,,,China
610452 -- Of cotton,"184,000",35.00,35.00,1,,,,China
610453 -- Of synthetic fibres,"449,000",35.00,35.00,1,,,,China
610459 -- Of other textile materials,"105,000",35.00,35.00,1,,,,China
610461 -- Of wool or fine animal hair,"3,000",35.00,35.00,1,,,,China
610462 -- Of cotton,"3,948,000",35.00,35.00,1,,,,China
610463 -- Of synthetic fibres,"4,088,000",35.00,35.00,1,,,,China
610469 -- Of other textile materials,"517,000",35.00,35.00,1,,,,China
610510 - Of cotton,"31,848,000",35.00,35.00,1,,,,China
610520 - Of man-made fibres,"24,545,000",35.00,35.00,1,,,,China
610590 - Of other textile materials,"474,000",35.00,35.00,1,,,,China
610610 - Of cotton,"13,443,000",35.00,35.00,1,,,,China
610620 - Of man-made fibres,"22,716,000",35.00,35.00,1,,,,China
610690 - Of other textile materials,"1,683,000",35.00,35.00,1,,,,China
610711 -- Of cotton,"2,941,000",35.00,35.00,1,,,,China
610712 -- Of man-made fibres,"11,311,000",35.00,35.00,1,,,,China
610719 -- Of other textile materials,"191,000",35.00,35.00,1,,,,China
610721 -- Of cotton,"118,000",35.00,35.00,1,,,,China
610722 -- Of man-made fibres,"88,000",35.00,35.00,1,,,,China
610729 -- Of other textile materials,"24,000",35.00,35.00,1,,,,China
610791 -- Of cotton,"7,000",35.00,35.00,1,,,,China
610799 -- Of other textile materials,"1,564,000",35.00,35.00,2,,,,China
610811 -- Of man-made fibres,"15,000",35.00,35.00,1,,,,China
610819 -- Of other textile materials,"14,000",35.00,35.00,1,,,,China
610821 -- Of cotton,"623,000",35.00,35.00,1,,,,China
610822 -- Of man-made fibres,"13,525,000",35.00,35.00,1,,,,China
610829 -- Of other textile materials,"1,000",35.00,35.00,1,,,,China
610831 -- Of cotton,"470,000",35.00,35.00,1,,,,China
610832 -- Of man-made fibres,"1,775,000",35.00,35.00,1,,,,China
610839 -- Of other textile materials,"26,000",35.00,35.00,1,,,,China
610891 -- Of cotton,"75,000",35.00,35.00,1,,,,China
