Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
080261 -- In shell,,30.00,30.00,1,,,,Nepal
080262 -- Shelled,,30.00,30.00,1,,,,Nepal
080270 - Kola nuts (Cola spp.),,30.00,30.00,1,,,,Nepal
080280 - Areca nuts,,100.00,100.00,4,,,,Nepal
080290 - Other,"584,235",100.00,100.00,1,,,,Nepal
080310 - Plantains,,30.00,30.00,2,,,,Nepal
080390 - Other,,30.00,30.00,2,,,,Nepal
080410 - Dates,,25.00,25.00,4,,,,Nepal
080420 - Figs,,30.00,30.00,2,,,,Nepal
080430 - Pineapples,,30.00,30.00,1,,,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Nepal
080510 - Oranges,,30.00,30.00,1,,,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Nepal
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Nepal
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Nepal
080590 - Other,,30.00,30.00,1,,,,Nepal
080610 - Fresh,,30.00,30.00,1,,,,Nepal
080620 - Dried,,100.00,100.00,2,,,,Nepal
080711 -- Watermelons,,30.00,30.00,1,,,,Nepal
080719 -- Other,,30.00,30.00,1,,,,Nepal
080720 - Papaws (papayas),,30.00,30.00,1,,,,Nepal
080810 - Apples,,50.00,50.00,1,,,,Nepal
080830 - Pears,,30.00,30.00,1,,,,Nepal
080840 - Quinces,,30.00,30.00,1,,,,Nepal
080910 - Apricots,,30.00,30.00,1,,,,Nepal
080921 -- Sour cherries (Prunus cerasus),,30.00,30.00,1,,,,Nepal
080929 -- Other,,30.00,30.00,1,,,,Nepal
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Nepal
080940 - Plums and sloes,,25.00,25.00,1,,,,Nepal
081010 - Strawberries,,30.00,30.00,1,,,,Nepal
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Nepal
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Nepal
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Nepal
081050 - Kiwifruit,,30.00,30.00,1,,,,Nepal
081060 - Durians,,15.00,15.00,1,,,,Nepal
081070 - Persimmons,,15.00,15.00,1,,,,Nepal
081090 - Other,,15.00,15.00,7,,,,Nepal
081110 - Strawberries,,30.00,30.00,3,,,,Nepal
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Nepal
081190 - Other,,30.00,30.00,2,,,,Nepal
081210 - Cherries,,30.00,30.00,1,,,,Nepal
081290 - Other,,30.00,30.00,2,,,,Nepal
081310 - Apricots,,30.00,30.00,1,,,,Nepal
081320 - Prunes,,25.00,25.00,1,,,,Nepal
081330 - Apples,,30.00,30.00,1,,,,Nepal
081340 - Other fruit,"42,188",30.00,30.00,3,,,,Nepal
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Nepal
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","19,229",30.00,30.00,1,,,,Nepal
,2011,"6,459,753",36.75,36.75,101,4,,,Nepal
080111 -- Desiccated,,70.00,70.00,1,,,,Nepal
080112 -- In the inner shell (endocarp),,70.00,70.00,3,,,,Nepal
080119 -- Other,,70.00,70.00,3,,,,Nepal
080121 -- In shell,,30.00,30.00,1,,,,Nepal
080122 -- Shelled,,30.00,30.00,1,,,,Nepal
080131 -- In shell,,30.00,30.00,1,,,,Nepal
080132 -- Shelled,,30.00,30.00,3,,,,Nepal
080211 -- In shell,"12,798",,,1,1,,,Nepal
080212 -- Shelled,,,,1,1,,,Nepal
080221 -- In shell,,30.00,30.00,1,,,,Nepal
080222 -- Shelled,,30.00,30.00,1,,,,Nepal
080231 -- In shell,,,,1,1,,,Nepal
080232 -- Shelled,,30.00,30.00,1,,,,Nepal
080241 -- In shell,,30.00,30.00,1,,,,Nepal
080242 -- Shelled,,30.00,30.00,1,,,,Nepal
080251 -- In shell,,30.00,30.00,1,,,,Nepal
080252 -- Shelled,,30.00,30.00,1,,,,Nepal
080261 -- In shell,,,,1,1,,,Nepal
080262 -- Shelled,,30.00,30.00,1,,,,Nepal
080270 - Kola nuts (Cola spp.),,30.00,30.00,1,,,,Nepal
080280 - Areca nuts,,100.00,100.00,2,,,,Nepal
080290 - Other,"6,068,664",100.00,100.00,3,,,,Nepal
080310 - Plantains,,30.00,30.00,2,,,,Nepal
080390 - Other,,30.00,30.00,2,,,,Nepal
080410 - Dates,,30.00,30.00,4,,,,Nepal
080420 - Figs,,30.00,30.00,2,,,,Nepal
080430 - Pineapples,,30.00,30.00,1,,,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Nepal
080510 - Oranges,,30.00,30.00,1,,,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Nepal
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Nepal
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Nepal
080590 - Other,,30.00,30.00,1,,,,Nepal
080610 - Fresh,,30.00,30.00,1,,,,Nepal
080620 - Dried,,100.00,100.00,2,,,,Nepal
080711 -- Watermelons,,30.00,30.00,1,,,,Nepal
080719 -- Other,,30.00,30.00,1,,,,Nepal
080720 - Papaws (papayas),,30.00,30.00,1,,,,Nepal
080810 - Apples,,50.00,50.00,1,,,,Nepal
080830 - Pears,,30.00,30.00,1,,,,Nepal
080840 - Quinces,,30.00,30.00,1,,,,Nepal
080910 - Apricots,,30.00,30.00,1,,,,Nepal
080921 -- Sour cherries (Prunus cerasus),,30.00,30.00,1,,,,Nepal
080929 -- Other,,30.00,30.00,1,,,,Nepal
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Nepal
080940 - Plums and sloes,,25.00,25.00,1,,,,Nepal
081010 - Strawberries,,30.00,30.00,1,,,,Nepal
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Nepal
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Nepal
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Nepal
081050 - Kiwifruit,,30.00,30.00,1,,,,Nepal
081060 - Durians,,15.00,15.00,1,,,,Nepal
081070 - Persimmons,,30.00,30.00,1,,,,Nepal
081090 - Other,"378,291",15.00,15.00,7,,,,Nepal
081110 - Strawberries,,30.00,30.00,3,,,,Nepal
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Nepal
081190 - Other,,30.00,30.00,2,,,,Nepal
081210 - Cherries,,30.00,30.00,1,,,,Nepal
081290 - Other,,30.00,30.00,2,,,,Nepal
081310 - Apricots,,30.00,30.00,1,,,,Nepal
081320 - Prunes,,25.00,25.00,1,,,,Nepal
081330 - Apples,,30.00,30.00,1,,,,Nepal
081340 - Other fruit,,30.00,30.00,3,,,,Nepal
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Nepal
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Nepal
,2010,"15,710,699",31.82,18.05,87,2,45,,Nepal
080111 -- Desiccated,,70.00,70.00,1,,,,Nepal
080119 -- Other,,70.00,70.00,3,,,,Nepal
080121 -- In shell,,30.00,0.00,1,,1,,Nepal
080122 -- Shelled,,30.00,0.00,1,,1,,Nepal
080131 -- In shell,,0.00,0.00,1,,,,Nepal
080132 -- Shelled,,30.00,30.00,3,,,,Nepal
080211 -- In shell,,,0.00,1,1,1,,Nepal
080212 -- Shelled,,,0.00,1,1,1,,Nepal
080221 -- In shell,,30.00,0.00,1,,1,,Nepal
080222 -- Shelled,,30.00,0.00,1,,1,,Nepal
080231 -- In shell,,30.00,0.00,1,,1,,Nepal
080232 -- Shelled,,30.00,30.00,1,,,,Nepal
080240 - Chestnuts (Castanea spp.),,30.00,0.00,1,,1,,Nepal
080250 - Pistachios,,30.00,0.00,1,,1,,Nepal
080260 - Macadamia nuts,,30.00,0.00,1,,1,,Nepal
080290 - Other,"15,697,265",30.00,30.00,5,,,,Nepal
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Nepal
080410 - Dates,,30.00,7.50,4,,4,,Nepal
080420 - Figs,,30.00,0.00,2,,2,,Nepal
080430 - Pineapples,,30.00,0.00,1,,1,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,6.00,5,,4,,Nepal
080510 - Oranges,,30.00,30.00,1,,,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Nepal
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Nepal
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,0.00,1,,1,,Nepal
080590 - Other,,30.00,30.00,1,,,,Nepal
080610 - Fresh,,30.00,30.00,1,,,,Nepal
080620 - Dried,,100.00,100.00,2,,,,Nepal
080711 -- Watermelons,,30.00,30.00,1,,,,Nepal
080719 -- Other,,30.00,30.00,1,,,,Nepal
080720 - Papaws (papayas),,30.00,30.00,1,,,,Nepal
080810 - Apples,,50.00,50.00,1,,,,Nepal
080820 - Pears and quinces,,30.00,30.00,1,,,,Nepal
080910 - Apricots,,30.00,0.00,1,,1,,Nepal
080920 - Cherries,,30.00,30.00,1,,,,Nepal
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Nepal
080940 - Plums and sloes,,25.00,25.00,1,,,,Nepal
081010 - Strawberries,,30.00,0.00,1,,1,,Nepal
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,0.00,1,,1,,Nepal
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,0.00,1,,1,,Nepal
081050 - Kiwifruit,,30.00,0.00,1,,1,,Nepal
081060 - Durians,,15.00,0.00,1,,1,,Nepal
081090 - Other,"13,434",15.00,0.00,7,,7,,Nepal
081110 - Strawberries,,30.00,0.00,3,,3,,Nepal
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,0.00,3,,3,,Nepal
081190 - Other,,30.00,0.00,2,,2,,Nepal
081210 - Cherries,,30.00,30.00,1,,,,Nepal
081290 - Other,,30.00,30.00,2,,,,Nepal
081310 - Apricots,,30.00,30.00,1,,,,Nepal
081320 - Prunes,,25.00,0.00,1,,1,,Nepal
081330 - Apples,,30.00,30.00,1,,,,Nepal
081340 - Other fruit,,30.00,30.00,3,,,,Nepal
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Nepal
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,0.00,1,,1,,Nepal
,2009,"3,752,655",38.00,38.00,87,2,,,Nepal
080111 -- Desiccated,,70.00,70.00,1,,,,Nepal
080119 -- Other,,70.00,70.00,3,,,,Nepal
080121 -- In shell,,30.00,30.00,1,,,,Nepal
080122 -- Shelled,,30.00,30.00,1,,,,Nepal
080131 -- In shell,,30.00,30.00,1,,,,Nepal
080132 -- Shelled,,30.00,30.00,3,,,,Nepal
080211 -- In shell,,,,1,1,,,Nepal
080212 -- Shelled,,,,1,1,,,Nepal
080221 -- In shell,,30.00,30.00,1,,,,Nepal
080222 -- Shelled,,30.00,30.00,1,,,,Nepal
080231 -- In shell,,30.00,30.00,1,,,,Nepal
080232 -- Shelled,,30.00,30.00,1,,,,Nepal
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Nepal
080250 - Pistachios,,30.00,30.00,1,,,,Nepal
080260 - Macadamia nuts,,30.00,30.00,1,,,,Nepal
080290 - Other,"3,752,655",100.00,100.00,5,,,,Nepal
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Nepal
080410 - Dates,,30.00,30.00,4,,,,Nepal
080420 - Figs,,30.00,30.00,2,,,,Nepal
080430 - Pineapples,,30.00,30.00,1,,,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Nepal
080510 - Oranges,,40.00,40.00,1,,,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Nepal
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Nepal
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,Nepal
080590 - Other,,30.00,30.00,1,,,,Nepal
080610 - Fresh,,40.00,40.00,1,,,,Nepal
080620 - Dried,,95.00,95.00,2,,,,Nepal
080711 -- Watermelons,,30.00,30.00,1,,,,Nepal
080719 -- Other,,30.00,30.00,1,,,,Nepal
080720 - Papaws (papayas),,30.00,30.00,1,,,,Nepal
080810 - Apples,,50.00,50.00,1,,,,Nepal
080820 - Pears and quinces,,35.00,35.00,1,,,,Nepal
080910 - Apricots,,30.00,30.00,1,,,,Nepal
080920 - Cherries,,30.00,30.00,1,,,,Nepal
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Nepal
080940 - Plums and sloes,,25.00,25.00,1,,,,Nepal
081010 - Strawberries,,30.00,30.00,1,,,,Nepal
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Nepal
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Nepal
081050 - Kiwifruit,,30.00,30.00,1,,,,Nepal
081060 - Durians,,30.00,30.00,1,,,,Nepal
081090 - Other,,30.00,30.00,7,,,,Nepal
081110 - Strawberries,,30.00,30.00,3,,,,Nepal
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Nepal
081190 - Other,,30.00,30.00,2,,,,Nepal
081210 - Cherries,,30.00,30.00,1,,,,Nepal
081290 - Other,,30.00,30.00,2,,,,Nepal
081310 - Apricots,,30.00,30.00,1,,,,Nepal
081320 - Prunes,,25.00,25.00,1,,,,Nepal
081330 - Apples,,30.00,30.00,1,,,,Nepal
081340 - Other fruit,,30.00,30.00,3,,,,Nepal
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Nepal
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Nepal
,2008,"2,907,357",35.12,35.12,87,2,,,Nepal
080111 -- Desiccated,,70.00,70.00,1,,,,Nepal
080119 -- Other,,70.00,70.00,3,,,,Nepal
080121 -- In shell,,30.00,30.00,1,,,,Nepal
080122 -- Shelled,,30.00,30.00,1,,,,Nepal
080131 -- In shell,,0.00,0.00,1,,,,Nepal
080132 -- Shelled,,30.00,30.00,3,,,,Nepal
080211 -- In shell,,,,1,1,,,Nepal
080212 -- Shelled,,,,1,1,,,Nepal
080221 -- In shell,,30.00,30.00,1,,,,Nepal
080222 -- Shelled,,30.00,30.00,1,,,,Nepal
080231 -- In shell,,30.00,30.00,1,,,,Nepal
080232 -- Shelled,,30.00,30.00,1,,,,Nepal
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Nepal
080250 - Pistachios,"137,818",30.00,30.00,1,,,,Nepal
080260 - Macadamia nuts,,30.00,30.00,1,,,,Nepal
080290 - Other,"2,728,750",86.00,86.00,5,,,,Nepal
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Nepal
080410 - Dates,,30.00,30.00,4,,,,Nepal
080420 - Figs,,30.00,30.00,2,,,,Nepal
080430 - Pineapples,,30.00,30.00,1,,,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Nepal
080510 - Oranges,,30.00,30.00,1,,,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Nepal
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Nepal
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Nepal
080590 - Other,,30.00,30.00,1,,,,Nepal
080610 - Fresh,,30.00,30.00,1,,,,Nepal
080620 - Dried,,100.00,100.00,2,,,,Nepal
080711 -- Watermelons,,30.00,30.00,1,,,,Nepal
080719 -- Other,,30.00,30.00,1,,,,Nepal
080720 - Papaws (papayas),,30.00,30.00,1,,,,Nepal
080810 - Apples,,50.00,50.00,1,,,,Nepal
080820 - Pears and quinces,,30.00,30.00,1,,,,Nepal
080910 - Apricots,,30.00,30.00,1,,,,Nepal
080920 - Cherries,,30.00,30.00,1,,,,Nepal
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Nepal
080940 - Plums and sloes,,25.00,25.00,1,,,,Nepal
081010 - Strawberries,,30.00,30.00,1,,,,Nepal
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Nepal
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Nepal
081050 - Kiwifruit,,30.00,30.00,1,,,,Nepal
081060 - Durians,,15.00,15.00,1,,,,Nepal
081090 - Other,"40,790",15.00,15.00,7,,,,Nepal
081110 - Strawberries,,30.00,30.00,3,,,,Nepal
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Nepal
081190 - Other,,30.00,30.00,2,,,,Nepal
081210 - Cherries,,30.00,30.00,1,,,,Nepal
081290 - Other,,30.00,30.00,2,,,,Nepal
081310 - Apricots,,30.00,30.00,1,,,,Nepal
081320 - Prunes,,25.00,25.00,1,,,,Nepal
081330 - Apples,,30.00,30.00,1,,,,Nepal
081340 - Other fruit,,30.00,30.00,3,,,,Nepal
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Nepal
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Nepal
,2007,"33,025",32.18,32.18,87,2,,,Nepal
080111 -- Desiccated,,70.00,70.00,1,,,,Nepal
080119 -- Other,,70.00,70.00,3,,,,Nepal
080121 -- In shell,,30.00,30.00,1,,,,Nepal
080122 -- Shelled,,30.00,30.00,1,,,,Nepal
080131 -- In shell,,30.00,30.00,1,,,,Nepal
080132 -- Shelled,,30.00,30.00,3,,,,Nepal
080211 -- In shell,,,,1,1,,,Nepal
080212 -- Shelled,,,,1,1,,,Nepal
080221 -- In shell,,30.00,30.00,1,,,,Nepal
080222 -- Shelled,,30.00,30.00,1,,,,Nepal
080231 -- In shell,,30.00,30.00,1,,,,Nepal
080232 -- Shelled,,30.00,30.00,1,,,,Nepal
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Nepal
080250 - Pistachios,,30.00,30.00,1,,,,Nepal
080260 - Macadamia nuts,,30.00,30.00,1,,,,Nepal
080290 - Other,"2,790",30.00,30.00,5,,,,Nepal
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Nepal
080410 - Dates,,30.00,30.00,4,,,,Nepal
080420 - Figs,,30.00,30.00,2,,,,Nepal
080430 - Pineapples,,30.00,30.00,1,,,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Nepal
080510 - Oranges,"1,605",30.00,30.00,1,,,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Nepal
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Nepal
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,654",30.00,30.00,1,,,,Nepal
080590 - Other,,30.00,30.00,1,,,,Nepal
080610 - Fresh,,30.00,30.00,1,,,,Nepal
080620 - Dried,,100.00,100.00,2,,,,Nepal
080711 -- Watermelons,,30.00,30.00,1,,,,Nepal
080719 -- Other,,30.00,30.00,1,,,,Nepal
080720 - Papaws (papayas),,30.00,30.00,1,,,,Nepal
080810 - Apples,,50.00,50.00,1,,,,Nepal
080820 - Pears and quinces,,30.00,30.00,1,,,,Nepal
080910 - Apricots,,30.00,30.00,1,,,,Nepal
080920 - Cherries,,30.00,30.00,1,,,,Nepal
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Nepal
080940 - Plums and sloes,,25.00,25.00,1,,,,Nepal
081010 - Strawberries,,30.00,30.00,1,,,,Nepal
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Nepal
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Nepal
081050 - Kiwifruit,,30.00,30.00,1,,,,Nepal
081060 - Durians,,15.00,15.00,1,,,,Nepal
081090 - Other,"26,976",15.00,15.00,7,,,,Nepal
081110 - Strawberries,,30.00,30.00,3,,,,Nepal
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Nepal
081190 - Other,,30.00,30.00,2,,,,Nepal
081210 - Cherries,,30.00,30.00,1,,,,Nepal
081290 - Other,,30.00,30.00,2,,,,Nepal
081310 - Apricots,,30.00,30.00,1,,,,Nepal
081320 - Prunes,,25.00,25.00,1,,,,Nepal
081330 - Apples,,30.00,30.00,1,,,,Nepal
081340 - Other fruit,,30.00,30.00,3,,,,Nepal
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Nepal
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Nepal
,2006,"30,397",35.12,35.12,87,2,,,Nepal
080111 -- Dessicated,,70.00,70.00,1,,,,Nepal
080119 -- Other,,70.00,70.00,3,,,,Nepal
080121 -- In shell,,30.00,30.00,1,,,,Nepal
080122 -- Shelled,,30.00,30.00,1,,,,Nepal
080131 -- In shell,,0.00,0.00,1,,,,Nepal
080132 -- Shelled,,30.00,30.00,3,,,,Nepal
080211 -- In shell,,,,1,1,,,Nepal
080212 -- Shelled,,,,1,1,,,Nepal
080221 -- In shell,,30.00,30.00,1,,,,Nepal
080222 -- Shelled,,30.00,30.00,1,,,,Nepal
080231 -- In shell,,30.00,30.00,1,,,,Nepal
080232 -- Shelled,,30.00,30.00,1,,,,Nepal
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Nepal
080250 - Pistachios,,30.00,30.00,1,,,,Nepal
080290 - Other,"24,579",86.00,86.00,5,,,,Nepal
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Nepal
080410 - Dates,,30.00,30.00,4,,,,Nepal
080420 - Figs,,30.00,30.00,2,,,,Nepal
080430 - Pineapples,,30.00,30.00,1,,,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Nepal
080510 - Oranges,,30.00,30.00,1,,,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Nepal
080540 - Grapefruit,,25.00,25.00,1,,,,Nepal
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Nepal
080590 - Other,"2,104",30.00,30.00,1,,,,Nepal
080610 - Fresh,,30.00,30.00,1,,,,Nepal
080620 - Dried,,100.00,100.00,2,,,,Nepal
080711 -- Watermelons,,30.00,30.00,1,,,,Nepal
080719 -- Other,,30.00,30.00,1,,,,Nepal
080720 - Papaws (papayas),,30.00,30.00,1,,,,Nepal
080810 - Apples,,50.00,50.00,1,,,,Nepal
080820 - Pears and quinces,523,30.00,30.00,1,,,,Nepal
080910 - Apricots,,30.00,30.00,1,,,,Nepal
080920 - Cherries,,30.00,30.00,1,,,,Nepal
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Nepal
080940 - Plums and sloes,,25.00,25.00,1,,,,Nepal
081010 - Strawberries,,30.00,30.00,1,,,,Nepal
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Nepal
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Nepal
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Nepal
081050 - Kiwifruit,,30.00,30.00,1,,,,Nepal
081060 - Durians,,15.00,15.00,1,,,,Nepal
081090 - Other,"3,191",15.00,15.00,7,,,,Nepal
081110 - Strawberries,,30.00,30.00,3,,,,Nepal
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Nepal
081190 - Other,,30.00,30.00,2,,,,Nepal
081210 - Cherries,,30.00,30.00,1,,,,Nepal
081290 - Other,,30.00,30.00,2,,,,Nepal
081310 - Apricots,,30.00,30.00,1,,,,Nepal
081320 - Prunes,,25.00,25.00,1,,,,Nepal
081330 - Apples,,30.00,30.00,1,,,,Nepal
081340 - Other fruit,,30.00,30.00,3,,,,Nepal
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Nepal
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Nepal
,2005,"310,616",38.24,30.72,87,2,43,,Nepal
080111 -- Dessicated,,70.00,70.00,1,,,,Nepal
080119 -- Other,,70.00,70.00,3,,,,Nepal
080121 -- In shell,,30.00,30.00,1,,,,Nepal
080122 -- Shelled,,30.00,30.00,1,,,,Nepal
080131 -- In shell,,30.00,30.00,1,,,,Nepal
080132 -- Shelled,,30.00,30.00,3,,,,Nepal
080211 -- In shell,,,,1,1,,,Nepal
080212 -- Shelled,,,,1,1,,,Nepal
080221 -- In shell,,30.00,30.00,1,,,,Nepal
080222 -- Shelled,,30.00,30.00,1,,,,Nepal
080231 -- In shell,,30.00,30.00,1,,,,Nepal
080232 -- Shelled,,30.00,30.00,1,,,,Nepal
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Nepal
080250 - Pistachios,,30.00,27.00,1,,1,,Nepal
080290 - Other,"284,065",100.00,40.00,5,,5,,Nepal
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Nepal
080410 - Dates,,30.00,24.00,4,,4,,Nepal
080420 - Figs,,30.00,24.00,2,,2,,Nepal
080430 - Pineapples,,30.00,7.50,1,,1,,Nepal
080440 - Avocados,,30.00,30.00,1,,,,Nepal
"080450 - Guavas, mangoes and mangosteens",,30.00,25.50,5,,5,,Nepal
080510 - Oranges,,40.00,36.00,1,,1,,Nepal
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,24.00,1,,1,,Nepal
080540 - Grapefruit,,25.00,25.00,1,,,,Nepal
