Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","347,193,151",14.50,0.00,2,,2,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871410 - Of motorcycles (including mopeds),,3.70,0.00,6,,6,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof","399,542",4.70,0.00,3,,3,,Cambodia
871492 -- Wheel rims and spokes,"1,904",4.70,0.00,2,,2,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","1,659",4.70,0.00,1,,1,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","1,187",4.70,0.00,2,,2,,Cambodia
871495 -- Saddles,"6,426",4.70,0.00,1,,1,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof","7,941",4.70,0.00,3,,3,,Cambodia
871499 -- Other,"189,546",4.70,0.00,4,,4,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,0.00,2,,2,,Cambodia
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Cambodia
871639 -- Other,,2.70,0.00,4,,4,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,Cambodia
871680 - Other vehicles,,1.70,0.00,1,,1,,Cambodia
871690 - Parts,,1.70,0.00,4,,4,,Cambodia
,2014,"311,344,769",6.29,0.00,184,,171,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Cambodia
870130 -Track-laying tractors,,0.00,0.00,1,,,,Cambodia
870190 - Other,,0.88,0.00,8,,1,,Cambodia
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,0.00,4,,4,,Cambodia
870290 - Other,969,12.40,0.00,5,,5,,Cambodia
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,0.00,2,,2,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,0.00,2,,2,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,0.00,3,,3,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,0.00,2,,2,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
870390 - Other,,10.00,0.00,2,,2,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,Cambodia
870490 - Other,,10.00,0.00,1,,1,,Cambodia
870510 - Crane lorries,,3.70,0.00,1,,1,,Cambodia
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Cambodia
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Cambodia
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Cambodia
870590 - Other,,3.70,0.00,2,,2,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,0.00,4,,4,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,0.00,2,,2,,Cambodia
870790 - Other,,4.50,0.00,2,,2,,Cambodia
870810 - Bumpers and parts thereof,,3.75,0.00,2,,2,,Cambodia
870821 -- Safety seat belts,37,3.75,0.00,2,,2,,Cambodia
870829 -- Other,898,3.75,0.00,2,,2,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,329,4.00,0.00,3,,3,,Cambodia
870840 - Gear boxes and parts thereof,,3.88,0.00,4,,4,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,0.00,5,,5,,Cambodia
870870 - Road wheels and parts and accessories thereof,414,3.75,0.00,4,,4,,Cambodia
870880 - Suspension systems and parts thereof (including shock- absorbers),147,3.80,0.00,5,,5,,Cambodia
870891 -- Radiators and parts thereof,,3.88,0.00,4,,4,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,0.00,4,,4,,Cambodia
870893 -- Clutches and parts thereof,,3.75,0.00,2,,2,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,0.00,4,,4,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,0.00,3,,3,,Cambodia
870899 -- Other,"5,310",3.67,0.00,3,,3,,Cambodia
870911 -- Electrical,,3.00,0.00,2,,2,,Cambodia
870919 -- Other,,3.00,0.00,2,,2,,Cambodia
870990 - Parts,,3.50,0.00,1,,1,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Cambodia
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,0.00,1,,1,,Cambodia
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,757",8.00,0.00,3,,3,,Cambodia
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,0.00,2,,2,,Cambodia
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871190 - Other,,6.00,0.00,2,,2,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","311,107,831",14.50,0.00,2,,2,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871410 - Of motorcycles (including mopeds),"2,612",3.70,0.00,6,,6,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof","172,503",4.70,0.00,3,,3,,Cambodia
871492 -- Wheel rims and spokes,"37,796",4.70,0.00,2,,2,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,4.70,0.00,1,,1,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",626,4.70,0.00,2,,2,,Cambodia
871495 -- Saddles,"3,250",4.70,0.00,1,,1,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,0.00,3,,3,,Cambodia
871499 -- Other,"8,288",4.70,0.00,4,,4,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,0.00,2,,2,,Cambodia
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Cambodia
871639 -- Other,,2.70,0.00,4,,4,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,Cambodia
871680 - Other vehicles,,1.70,0.00,1,,1,,Cambodia
871690 - Parts,,1.70,0.00,4,,4,,Cambodia
,2013,"324,635,697",6.37,0.00,179,,166,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Cambodia
870130 -Track-laying tractors,,0.00,0.00,1,,,,Cambodia
870190 - Other,,0.88,0.00,8,,1,,Cambodia
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,0.00,4,,4,,Cambodia
870290 - Other,,12.40,0.00,5,,5,,Cambodia
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,0.00,2,,2,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,0.00,2,,2,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,0.00,3,,3,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,0.00,2,,2,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
870390 - Other,,10.00,0.00,2,,2,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,Cambodia
870490 - Other,,10.00,0.00,1,,1,,Cambodia
870510 - Crane lorries,,3.70,0.00,1,,1,,Cambodia
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Cambodia
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Cambodia
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Cambodia
870590 - Other,,3.70,0.00,2,,2,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,0.00,4,,4,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,0.00,2,,2,,Cambodia
870790 - Other,,4.50,0.00,2,,2,,Cambodia
870810 - Bumpers and parts thereof,,3.75,0.00,2,,2,,Cambodia
870821 -- Safety seat belts,,3.75,0.00,2,,2,,Cambodia
870829 -- Other,173,3.75,0.00,2,,2,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,,4.00,0.00,3,,3,,Cambodia
870840 - Gear boxes and parts thereof,,3.88,0.00,4,,4,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,0.00,5,,5,,Cambodia
870870 - Road wheels and parts and accessories thereof,398,3.75,0.00,4,,4,,Cambodia
870880 - Suspension systems and parts thereof (including shock- absorbers),,3.80,0.00,5,,5,,Cambodia
870891 -- Radiators and parts thereof,,3.88,0.00,4,,4,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,0.00,4,,4,,Cambodia
870893 -- Clutches and parts thereof,,3.75,0.00,2,,2,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,0.00,4,,4,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,0.00,3,,3,,Cambodia
870899 -- Other,,3.67,0.00,3,,3,,Cambodia
870911 -- Electrical,,3.00,0.00,2,,2,,Cambodia
870919 -- Other,,3.00,0.00,2,,2,,Cambodia
870990 - Parts,,3.50,0.00,1,,1,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Cambodia
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,0.00,1,,1,,Cambodia
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,0.00,3,,3,,Cambodia
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,0.00,2,,2,,Cambodia
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871190 - Other,,6.00,0.00,2,,2,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","324,501,806",14.50,0.00,2,,2,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871410 - Of motorcycles (including mopeds),,3.70,0.00,1,,1,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof","78,446",4.70,0.00,3,,3,,Cambodia
871492 -- Wheel rims and spokes,"33,147",4.70,0.00,2,,2,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,4.70,0.00,1,,1,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,0.00,2,,2,,Cambodia
871495 -- Saddles,"3,665",4.70,0.00,1,,1,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",398,4.70,0.00,3,,3,,Cambodia
871499 -- Other,"17,663",4.70,0.00,4,,4,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,0.00,2,,2,,Cambodia
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Cambodia
871639 -- Other,,2.70,0.00,4,,4,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,Cambodia
871680 - Other vehicles,,1.70,0.00,1,,1,,Cambodia
871690 - Parts,,1.70,0.00,4,,4,,Cambodia
,2012,"221,461,240",6.37,0.00,179,,166,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Cambodia
870130 -Track-laying tractors,,0.00,0.00,1,,,,Cambodia
870190 - Other,,0.88,0.00,8,,1,,Cambodia
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,0.00,4,,4,,Cambodia
870290 - Other,"3,483",12.40,0.00,5,,5,,Cambodia
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,0.00,2,,2,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,0.00,2,,2,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","14,769",10.00,0.00,3,,3,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,0.00,2,,2,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
870390 - Other,,10.00,0.00,2,,2,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,Cambodia
870490 - Other,,10.00,0.00,1,,1,,Cambodia
870510 - Crane lorries,,3.70,0.00,1,,1,,Cambodia
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Cambodia
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Cambodia
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Cambodia
870590 - Other,,3.70,0.00,2,,2,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,0.00,4,,4,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,0.00,2,,2,,Cambodia
870790 - Other,,4.50,0.00,2,,2,,Cambodia
870810 - Bumpers and parts thereof,,3.75,0.00,2,,2,,Cambodia
870821 -- Safety seat belts,,3.75,0.00,2,,2,,Cambodia
870829 -- Other,,3.75,0.00,2,,2,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,591,4.00,0.00,3,,3,,Cambodia
870840 - Gear boxes and parts thereof,,3.88,0.00,4,,4,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,0.00,5,,5,,Cambodia
870870 - Road wheels and parts and accessories thereof,116,3.75,0.00,4,,4,,Cambodia
870880 - Suspension systems and parts thereof (including shock- absorbers),,3.80,0.00,5,,5,,Cambodia
870891 -- Radiators and parts thereof,,3.88,0.00,4,,4,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,0.00,4,,4,,Cambodia
870893 -- Clutches and parts thereof,,3.75,0.00,2,,2,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,0.00,4,,4,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,0.00,3,,3,,Cambodia
870899 -- Other,514,3.67,0.00,3,,3,,Cambodia
870911 -- Electrical,,3.00,0.00,2,,2,,Cambodia
870919 -- Other,,3.00,0.00,2,,2,,Cambodia
870990 - Parts,,3.50,0.00,1,,1,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",167,1.70,0.00,1,,1,,Cambodia
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,0.00,1,,1,,Cambodia
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,455",8.00,0.00,3,,3,,Cambodia
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,0.00,2,,2,,Cambodia
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871190 - Other,,6.00,0.00,2,,2,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","221,327,405",14.50,0.00,2,,2,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871410 - Of motorcycles (including mopeds),,3.70,0.00,1,,1,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof","49,028",4.70,0.00,3,,3,,Cambodia
871492 -- Wheel rims and spokes,,4.70,0.00,2,,2,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,4.70,0.00,1,,1,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",835,4.70,0.00,2,,2,,Cambodia
871495 -- Saddles,758,4.70,0.00,1,,1,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",51,4.70,0.00,3,,3,,Cambodia
871499 -- Other,"61,067",4.70,0.00,4,,4,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,0.00,2,,2,,Cambodia
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Cambodia
871639 -- Other,,2.70,0.00,4,,4,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,Cambodia
871680 - Other vehicles,,1.70,0.00,1,,1,,Cambodia
871690 - Parts,,1.70,0.00,4,,4,,Cambodia
,2011,"72,785,147",6.30,0.00,188,,175,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,1,,,,Cambodia
870190 - Other,,0.88,0.00,8,,1,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,0.00,4,,4,,Cambodia
870290 - Other,,12.40,0.00,5,,5,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,0.00,2,,2,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,0.00,2,,2,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,784",10.00,0.00,3,,3,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,0.00,2,,2,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,0.00,2,,2,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,0.00,3,,3,,Cambodia
870390 - Other,,10.00,0.00,2,,2,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,0.00,3,,3,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,Cambodia
870490 - Other,,10.00,0.00,1,,1,,Cambodia
870510 - Crane lorries,,3.70,0.00,1,,1,,Cambodia
870520 - Mobile drilling derricks,,3.70,0.00,1,,1,,Cambodia
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Cambodia
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Cambodia
870590 - Other,,3.70,0.00,3,,3,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,0.00,4,,4,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,0.00,2,,2,,Cambodia
870790 - Other,,4.50,0.00,2,,2,,Cambodia
870810 - Bumpers and parts thereof,,3.75,0.00,2,,2,,Cambodia
870821 -- Safety seat belts,,3.75,0.00,2,,2,,Cambodia
870829 -- Other,,3.75,0.00,2,,2,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,,4.00,0.00,3,,3,,Cambodia
870840 - Gear boxes and parts thereof,,3.88,0.00,4,,4,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,0.00,5,,5,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,0.00,4,,4,,Cambodia
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,0.00,5,,5,,Cambodia
870891 -- Radiators and parts thereof,,3.88,0.00,4,,4,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,0.00,4,,4,,Cambodia
870893 -- Clutches and parts thereof,,3.75,0.00,2,,2,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,0.00,4,,4,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,0.00,3,,3,,Cambodia
870899 -- Other,167,3.67,0.00,3,,3,,Cambodia
870911 -- Electrical,,3.00,0.00,2,,2,,Cambodia
870919 -- Other,,3.00,0.00,2,,2,,Cambodia
870990 - Parts,,3.50,0.00,1,,1,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,0.00,1,,1,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,114",8.00,0.00,4,,4,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,0.00,2,,2,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,0.00,1,,1,,Cambodia
871190 - Other,,6.00,0.00,1,,1,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","72,743,609",14.67,0.00,3,,3,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,0.00,1,,1,,Cambodia
871419 -- Other,543,3.70,0.00,1,,1,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof","24,151",4.70,0.00,3,,3,,Cambodia
871492 -- Wheel rims and spokes,,4.70,0.00,2,,2,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,0.00,2,,2,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,0.00,3,,3,,Cambodia
871495 -- Saddles,,4.70,0.00,1,,1,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,0.00,3,,3,,Cambodia
871499 -- Other,"12,486",4.70,0.00,4,,4,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,0.00,2,,2,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,5,,5,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Cambodia
871639 -- Other,,2.70,0.00,5,,5,,Cambodia
871640 - Other trailers and semi-trailers,292,2.70,0.00,1,,1,,Cambodia
871680 - Other vehicles,,1.70,0.00,1,,1,,Cambodia
871690 - Parts,,1.70,0.00,4,,4,,Cambodia
,2010,"60,068,541",6.30,6.30,188,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
